Feature_A,Feature_A_noConstant_Feature,Feature_B,Feature_B_noConstant_Feature,Feature_C,Feature_C_noConstant_Feature,Constant_Feature,Constant_Feature_noConstant_Feature,Random_Feature,Random_Feature_noConstant_Feature,Outcome,Outcome_noConstant_Feature
1993,1993,3986,3986,-1993,-1993,1,1,0.41984551784631574,0.41984551784631574,A,A
1995,1995,3990,3990,-1995,-1995,1,1,0.38279350976047055,0.38279350976047055,A,A
1998,1998,3996,3996,-1998,-1998,1,1,0.16771176555116052,0.16771176555116052,A,A
1999,1999,3998,3998,-1999,-1999,1,1,0.27700499088412334,0.27700499088412334,A,A
2000,2000,4000,4000,-2000,-2000,1,1,0.7408526010052854,0.7408526010052854,A,A
2002,2002,4004,4004,-2002,-2002,1,1,0.2806269136319477,0.2806269136319477,A,A
2003,2003,4006,4006,-2003,-2003,1,1,0.8822778619615477,0.8822778619615477,A,A
2004,2004,4008,4008,-2004,-2004,1,1,0.08577739511621207,0.08577739511621207,A,A
2005,2005,4010,4010,-2005,-2005,1,1,0.494483820014086,0.494483820014086,A,A
2007,2007,4014,4014,-2007,-2007,1,1,0.7012964182587124,0.7012964182587124,A,A
2009,2009,4018,4018,-2009,-2009,1,1,0.9909334264350308,0.9909334264350308,A,A
2010,2010,4020,4020,-2010,-2010,1,1,0.1680533837169732,0.1680533837169732,A,A
2011,2011,4022,4022,-2011,-2011,1,1,0.3042977837687494,0.3042977837687494,A,A
2015,2015,4030,4030,-2015,-2015,1,1,0.6614090443776598,0.6614090443776598,A,A
2016,2016,4032,4032,-2016,-2016,1,1,0.38816128830052465,0.38816128830052465,A,A
2017,2017,4034,4034,-2017,-2017,1,1,0.8339126312544208,0.8339126312544208,A,A
2018,2018,4036,4036,-2018,-2018,1,1,0.7519632399673611,0.7519632399673611,A,A
2026,2026,4052,4052,-2026,-2026,1,1,0.07649201438791398,0.07649201438791398,A,A
2027,2027,4054,4054,-2027,-2027,1,1,0.7181931064502437,0.7181931064502437,A,A
2030,2030,4060,4060,-2030,-2030,1,1,0.08342998512122535,0.08342998512122535,A,A
2031,2031,4062,4062,-2031,-2031,1,1,0.23209755249577402,0.23209755249577402,A,A
2032,2032,4064,4064,-2032,-2032,1,1,0.483894703225203,0.483894703225203,A,A
2033,2033,4066,4066,-2033,-2033,1,1,0.9829837931637863,0.9829837931637863,A,A
2034,2034,4068,4068,-2034,-2034,1,1,0.29497761267070055,0.29497761267070055,A,A
2035,2035,4070,4070,-2035,-2035,1,1,0.5972664087424333,0.5972664087424333,A,A
2036,2036,4072,4072,-2036,-2036,1,1,0.6914564350214615,0.6914564350214615,A,A
2037,2037,4074,4074,-2037,-2037,1,1,0.23846547579227717,0.23846547579227717,A,A
2039,2039,4078,4078,-2039,-2039,1,1,0.08167606683765005,0.08167606683765005,A,A
2040,2040,4080,4080,-2040,-2040,1,1,0.3432527602323904,0.3432527602323904,A,A
2041,2041,4082,4082,-2041,-2041,1,1,0.5962083512699027,0.5962083512699027,A,A
2042,2042,4084,4084,-2042,-2042,1,1,0.11351872762485027,0.11351872762485027,A,A
2043,2043,4086,4086,-2043,-2043,1,1,0.20523615534627715,0.20523615534627715,A,A
2044,2044,4088,4088,-2044,-2044,1,1,0.5611130246494148,0.5611130246494148,A,A
2045,2045,4090,4090,-2045,-2045,1,1,0.3409259913258007,0.3409259913258007,A,A
2046,2046,4092,4092,-2046,-2046,1,1,0.574647979423549,0.574647979423549,A,A
2047,2047,4094,4094,-2047,-2047,1,1,0.17040669177981582,0.17040669177981582,A,A
2049,2049,4098,4098,-2049,-2049,1,1,0.1750112369778154,0.1750112369778154,A,A
2050,2050,4100,4100,-2050,-2050,1,1,0.7366222464512229,0.7366222464512229,A,A
2051,2051,4102,4102,-2051,-2051,1,1,0.9124061119786153,0.9124061119786153,A,A
2054,2054,4108,4108,-2054,-2054,1,1,0.2490335441998267,0.2490335441998267,A,A
2056,2056,4112,4112,-2056,-2056,1,1,0.9160700687756176,0.9160700687756176,A,A
2057,2057,4114,4114,-2057,-2057,1,1,0.4672983169397913,0.4672983169397913,A,A
2058,2058,4116,4116,-2058,-2058,1,1,0.4566778162898468,0.4566778162898468,A,A
2061,2061,4122,4122,-2061,-2061,1,1,0.39421473718921796,0.39421473718921796,A,A
2062,2062,4124,4124,-2062,-2062,1,1,0.07107758447968371,0.07107758447968371,A,A
2063,2063,4126,4126,-2063,-2063,1,1,0.23580030874265523,0.23580030874265523,A,A
2064,2064,4128,4128,-2064,-2064,1,1,0.15584863177241426,0.15584863177241426,A,A
2065,2065,4130,4130,-2065,-2065,1,1,0.6674685777074681,0.6674685777074681,A,A
2068,2068,4136,4136,-2068,-2068,1,1,0.5357947542214073,0.5357947542214073,A,A
2070,2070,4140,4140,-2070,-2070,1,1,0.7855071978095947,0.7855071978095947,A,A
2071,2071,4142,4142,-2071,-2071,1,1,0.48646223956264134,0.48646223956264134,A,A
2072,2072,4144,4144,-2072,-2072,1,1,0.3806196914439903,0.3806196914439903,A,A
2073,2073,4146,4146,-2073,-2073,1,1,0.4568638180567851,0.4568638180567851,A,A
2075,2075,4150,4150,-2075,-2075,1,1,0.07125839506033993,0.07125839506033993,A,A
2076,2076,4152,4152,-2076,-2076,1,1,0.3826162392666178,0.3826162392666178,A,A
2078,2078,4156,4156,-2078,-2078,1,1,0.4997097627933492,0.4997097627933492,A,A
2080,2080,4160,4160,-2080,-2080,1,1,0.23080309445126634,0.23080309445126634,A,A
2081,2081,4162,4162,-2081,-2081,1,1,0.12942458033777282,0.12942458033777282,A,A
2082,2082,4164,4164,-2082,-2082,1,1,0.8786074046014228,0.8786074046014228,A,A
2083,2083,4166,4166,-2083,-2083,1,1,0.15342328920203419,0.15342328920203419,A,A
2085,2085,4170,4170,-2085,-2085,1,1,0.6152690989905591,0.6152690989905591,A,A
2087,2087,4174,4174,-2087,-2087,1,1,0.3957957907868842,0.3957957907868842,A,A
2090,2090,4180,4180,-2090,-2090,1,1,0.8893751712940692,0.8893751712940692,A,A
2091,2091,4182,4182,-2091,-2091,1,1,0.7715522176376897,0.7715522176376897,A,A
2092,2092,4184,4184,-2092,-2092,1,1,0.1480484735589509,0.1480484735589509,A,A
2093,2093,4186,4186,-2093,-2093,1,1,0.807010909880634,0.807010909880634,A,A
2094,2094,4188,4188,-2094,-2094,1,1,0.9745231792209262,0.9745231792209262,A,A
2095,2095,4190,4190,-2095,-2095,1,1,0.05329793703457664,0.05329793703457664,A,A
2097,2097,4194,4194,-2097,-2097,1,1,0.5123900447103281,0.5123900447103281,A,A
2098,2098,4196,4196,-2098,-2098,1,1,0.812538234070668,0.812538234070668,A,A
2099,2099,4198,4198,-2099,-2099,1,1,0.622702242103773,0.622702242103773,A,A
2101,2101,4202,4202,-2101,-2101,1,1,0.6429499257569231,0.6429499257569231,A,A
2102,2102,4204,4204,-2102,-2102,1,1,0.8713074291322984,0.8713074291322984,A,A
2105,2105,4210,4210,-2105,-2105,1,1,0.5143215789470467,0.5143215789470467,A,A
2106,2106,4212,4212,-2106,-2106,1,1,0.1797141319739075,0.1797141319739075,A,A
2107,2107,4214,4214,-2107,-2107,1,1,0.2656839218267324,0.2656839218267324,A,A
2109,2109,4218,4218,-2109,-2109,1,1,0.5874820736841256,0.5874820736841256,A,A
2110,2110,4220,4220,-2110,-2110,1,1,0.5072560018723871,0.5072560018723871,A,A
2111,2111,4222,4222,-2111,-2111,1,1,0.7160798077559304,0.7160798077559304,A,A
2112,2112,4224,4224,-2112,-2112,1,1,0.4752171225373376,0.4752171225373376,A,A
2113,2113,4226,4226,-2113,-2113,1,1,0.07699443808276285,0.07699443808276285,A,A
2114,2114,4228,4228,-2114,-2114,1,1,0.0005862755720272839,0.0005862755720272839,A,A
2115,2115,4230,4230,-2115,-2115,1,1,0.4777761720203414,0.4777761720203414,A,A
2118,2118,4236,4236,-2118,-2118,1,1,0.7773361364974962,0.7773361364974962,A,A
2119,2119,4238,4238,-2119,-2119,1,1,0.28290131940236585,0.28290131940236585,A,A
2120,2120,4240,4240,-2120,-2120,1,1,0.029139646644029238,0.029139646644029238,A,A
2122,2122,4244,4244,-2122,-2122,1,1,0.16791369286963842,0.16791369286963842,A,A
2125,2125,4250,4250,-2125,-2125,1,1,0.8803602966587013,0.8803602966587013,A,A
2126,2126,4252,4252,-2126,-2126,1,1,0.9173760261195287,0.9173760261195287,A,A
2128,2128,4256,4256,-2128,-2128,1,1,0.5424533096266543,0.5424533096266543,A,A
2129,2129,4258,4258,-2129,-2129,1,1,0.4893348192159954,0.4893348192159954,A,A
2131,2131,4262,4262,-2131,-2131,1,1,0.06569958011146215,0.06569958011146215,A,A
2133,2133,4266,4266,-2133,-2133,1,1,0.2678270454113162,0.2678270454113162,A,A
2135,2135,4270,4270,-2135,-2135,1,1,0.44791407477293554,0.44791407477293554,A,A
2136,2136,4272,4272,-2136,-2136,1,1,0.011161604706086847,0.011161604706086847,A,A
2138,2138,4276,4276,-2138,-2138,1,1,0.1776836160585159,0.1776836160585159,A,A
2139,2139,4278,4278,-2139,-2139,1,1,0.24523271388698897,0.24523271388698897,A,A
2140,2140,4280,4280,-2140,-2140,1,1,0.9051455805381174,0.9051455805381174,A,A
2141,2141,4282,4282,-2141,-2141,1,1,0.5099791775909549,0.5099791775909549,A,A
2142,2142,4284,4284,-2142,-2142,1,1,0.28453170504424685,0.28453170504424685,A,A
2143,2143,4286,4286,-2143,-2143,1,1,0.29295869540016994,0.29295869540016994,A,A
2144,2144,4288,4288,-2144,-2144,1,1,0.6426050535196779,0.6426050535196779,A,A
2145,2145,4290,4290,-2145,-2145,1,1,0.4274099210760678,0.4274099210760678,A,A
2146,2146,4292,4292,-2146,-2146,1,1,0.7349411616590555,0.7349411616590555,A,A
2147,2147,4294,4294,-2147,-2147,1,1,0.5537857324432028,0.5537857324432028,A,A
2148,2148,4296,4296,-2148,-2148,1,1,0.23904474131756448,0.23904474131756448,A,A
2150,2150,4300,4300,-2150,-2150,1,1,0.08497791966918211,0.08497791966918211,A,A
2154,2154,4308,4308,-2154,-2154,1,1,0.0467419194450901,0.0467419194450901,A,A
2155,2155,4310,4310,-2155,-2155,1,1,0.7203109254315232,0.7203109254315232,A,A
2156,2156,4312,4312,-2156,-2156,1,1,0.28415532690733325,0.28415532690733325,A,A
2157,2157,4314,4314,-2157,-2157,1,1,0.6301820915113294,0.6301820915113294,A,A
2158,2158,4316,4316,-2158,-2158,1,1,0.5487963107817333,0.5487963107817333,A,A
2161,2161,4322,4322,-2161,-2161,1,1,0.4499466006023465,0.4499466006023465,A,A
2162,2162,4324,4324,-2162,-2162,1,1,0.5843679342824786,0.5843679342824786,A,A
2163,2163,4326,4326,-2163,-2163,1,1,0.1139720455400729,0.1139720455400729,A,A
2164,2164,4328,4328,-2164,-2164,1,1,0.6343812693145634,0.6343812693145634,A,A
2165,2165,4330,4330,-2165,-2165,1,1,0.8806308400057437,0.8806308400057437,A,A
2166,2166,4332,4332,-2166,-2166,1,1,0.6683871548832393,0.6683871548832393,A,A
2168,2168,4336,4336,-2168,-2168,1,1,0.7854281727506399,0.7854281727506399,A,A
2170,2170,4340,4340,-2170,-2170,1,1,0.023272108826848048,0.023272108826848048,A,A
2173,2173,4346,4346,-2173,-2173,1,1,0.35537413415374064,0.35537413415374064,A,A
2174,2174,4348,4348,-2174,-2174,1,1,0.7723611715611925,0.7723611715611925,A,A
2175,2175,4350,4350,-2175,-2175,1,1,0.46339958722646524,0.46339958722646524,A,A
2176,2176,4352,4352,-2176,-2176,1,1,0.20308697943595755,0.20308697943595755,A,A
2178,2178,4356,4356,-2178,-2178,1,1,0.33384980620795646,0.33384980620795646,A,A
2179,2179,4358,4358,-2179,-2179,1,1,0.9814806502901894,0.9814806502901894,A,A
2180,2180,4360,4360,-2180,-2180,1,1,0.17046840018839182,0.17046840018839182,A,A
2183,2183,4366,4366,-2183,-2183,1,1,0.30151875667202377,0.30151875667202377,A,A
2188,2188,4376,4376,-2188,-2188,1,1,0.4515667646561652,0.4515667646561652,A,A
2190,2190,4380,4380,-2190,-2190,1,1,0.7281985316825634,0.7281985316825634,A,A
2192,2192,4384,4384,-2192,-2192,1,1,0.968240727909708,0.968240727909708,A,A
2194,2194,4388,4388,-2194,-2194,1,1,0.599445628252835,0.599445628252835,A,A
2196,2196,4392,4392,-2196,-2196,1,1,0.13109339653155683,0.13109339653155683,A,A
2197,2197,4394,4394,-2197,-2197,1,1,0.04199087687295433,0.04199087687295433,A,A
2198,2198,4396,4396,-2198,-2198,1,1,0.8826017966023466,0.8826017966023466,A,A
2199,2199,4398,4398,-2199,-2199,1,1,0.7714341130987415,0.7714341130987415,A,A
2201,2201,4402,4402,-2201,-2201,1,1,0.47793511975945824,0.47793511975945824,A,A
2202,2202,4404,4404,-2202,-2202,1,1,0.5826210105061724,0.5826210105061724,A,A
2203,2203,4406,4406,-2203,-2203,1,1,0.8947437631635345,0.8947437631635345,A,A
2206,2206,4412,4412,-2206,-2206,1,1,0.32285797622359846,0.32285797622359846,A,A
2207,2207,4414,4414,-2207,-2207,1,1,0.21907864231005747,0.21907864231005747,A,A
2208,2208,4416,4416,-2208,-2208,1,1,0.24350045571435885,0.24350045571435885,A,A
2209,2209,4418,4418,-2209,-2209,1,1,0.6669891667689207,0.6669891667689207,A,A
2210,2210,4420,4420,-2210,-2210,1,1,0.3031573130513122,0.3031573130513122,A,A
2211,2211,4422,4422,-2211,-2211,1,1,0.41955900042712,0.41955900042712,A,A
2212,2212,4424,4424,-2212,-2212,1,1,0.16754510712536064,0.16754510712536064,A,A
2214,2214,4428,4428,-2214,-2214,1,1,0.09314867922005265,0.09314867922005265,A,A
2215,2215,4430,4430,-2215,-2215,1,1,0.8101830892797387,0.8101830892797387,A,A
2216,2216,4432,4432,-2216,-2216,1,1,0.09484892181673654,0.09484892181673654,A,A
2217,2217,4434,4434,-2217,-2217,1,1,0.9200556959835261,0.9200556959835261,A,A
2218,2218,4436,4436,-2218,-2218,1,1,0.1274918551046238,0.1274918551046238,A,A
2219,2219,4438,4438,-2219,-2219,1,1,0.17402370996639738,0.17402370996639738,A,A
2220,2220,4440,4440,-2220,-2220,1,1,0.14309969767713626,0.14309969767713626,A,A
2221,2221,4442,4442,-2221,-2221,1,1,0.41569078050807995,0.41569078050807995,A,A
2222,2222,4444,4444,-2222,-2222,1,1,0.3576297246390019,0.3576297246390019,A,A
2224,2224,4448,4448,-2224,-2224,1,1,0.5208334575545187,0.5208334575545187,A,A
2225,2225,4450,4450,-2225,-2225,1,1,0.7363900549970349,0.7363900549970349,A,A
2229,2229,4458,4458,-2229,-2229,1,1,0.4683265412049272,0.4683265412049272,A,A
2230,2230,4460,4460,-2230,-2230,1,1,0.02997519191820197,0.02997519191820197,A,A
2231,2231,4462,4462,-2231,-2231,1,1,0.22441458257948288,0.22441458257948288,A,A
2232,2232,4464,4464,-2232,-2232,1,1,0.51200063932759,0.51200063932759,A,A
2233,2233,4466,4466,-2233,-2233,1,1,0.763667374100366,0.763667374100366,A,A
2235,2235,4470,4470,-2235,-2235,1,1,0.41258156317099604,0.41258156317099604,A,A
2237,2237,4474,4474,-2237,-2237,1,1,0.8692594699761883,0.8692594699761883,A,A
2238,2238,4476,4476,-2238,-2238,1,1,0.8206516089098611,0.8206516089098611,A,A
2239,2239,4478,4478,-2239,-2239,1,1,0.7277342255062632,0.7277342255062632,A,A
2242,2242,4484,4484,-2242,-2242,1,1,0.7234357766904325,0.7234357766904325,A,A
2243,2243,4486,4486,-2243,-2243,1,1,0.9164372949626796,0.9164372949626796,A,A
2244,2244,4488,4488,-2244,-2244,1,1,0.816100914638418,0.816100914638418,A,A
2245,2245,4490,4490,-2245,-2245,1,1,0.8731897373745008,0.8731897373745008,A,A
2246,2246,4492,4492,-2246,-2246,1,1,0.5192511396058143,0.5192511396058143,A,A
2247,2247,4494,4494,-2247,-2247,1,1,0.932797353669885,0.932797353669885,A,A
2248,2248,4496,4496,-2248,-2248,1,1,0.4104018167980026,0.4104018167980026,A,A
2251,2251,4502,4502,-2251,-2251,1,1,0.08062485441986278,0.08062485441986278,A,A
2253,2253,4506,4506,-2253,-2253,1,1,0.8485465521265141,0.8485465521265141,A,A
2254,2254,4508,4508,-2254,-2254,1,1,0.16615488444318083,0.16615488444318083,A,A
2255,2255,4510,4510,-2255,-2255,1,1,0.18901911290186946,0.18901911290186946,A,A
2256,2256,4512,4512,-2256,-2256,1,1,0.1580522716854832,0.1580522716854832,A,A
2257,2257,4514,4514,-2257,-2257,1,1,0.10606906907609492,0.10606906907609492,A,A
2259,2259,4518,4518,-2259,-2259,1,1,0.5821939684145087,0.5821939684145087,A,A
2262,2262,4524,4524,-2262,-2262,1,1,0.36821595905380566,0.36821595905380566,A,A
2264,2264,4528,4528,-2264,-2264,1,1,0.20531436901052114,0.20531436901052114,A,A
2265,2265,4530,4530,-2265,-2265,1,1,0.7461217044369083,0.7461217044369083,A,A
2270,2270,4540,4540,-2270,-2270,1,1,0.8718386085248406,0.8718386085248406,A,A
2274,2274,4548,4548,-2274,-2274,1,1,0.4178105962720632,0.4178105962720632,A,A
2275,2275,4550,4550,-2275,-2275,1,1,0.9427660510756388,0.9427660510756388,A,A
2276,2276,4552,4552,-2276,-2276,1,1,0.49791419988271823,0.49791419988271823,A,A
2278,2278,4556,4556,-2278,-2278,1,1,0.6944378255506827,0.6944378255506827,A,A
2279,2279,4558,4558,-2279,-2279,1,1,0.9285455193828478,0.9285455193828478,A,A
2280,2280,4560,4560,-2280,-2280,1,1,0.22317870947853602,0.22317870947853602,A,A
2281,2281,4562,4562,-2281,-2281,1,1,0.7750328015637515,0.7750328015637515,A,A
2283,2283,4566,4566,-2283,-2283,1,1,0.24445580716193904,0.24445580716193904,A,A
2285,2285,4570,4570,-2285,-2285,1,1,0.5219963722382602,0.5219963722382602,A,A
2286,2286,4572,4572,-2286,-2286,1,1,0.04372340290925014,0.04372340290925014,A,A
2287,2287,4574,4574,-2287,-2287,1,1,0.8224115489958967,0.8224115489958967,A,A
2288,2288,4576,4576,-2288,-2288,1,1,0.6164207773598013,0.6164207773598013,A,A
2289,2289,4578,4578,-2289,-2289,1,1,0.5393486527936738,0.5393486527936738,A,A
2290,2290,4580,4580,-2290,-2290,1,1,0.2686606507014291,0.2686606507014291,A,A
2291,2291,4582,4582,-2291,-2291,1,1,0.7514462364632483,0.7514462364632483,A,A
2293,2293,4586,4586,-2293,-2293,1,1,0.06551264876578144,0.06551264876578144,A,A
2294,2294,4588,4588,-2294,-2294,1,1,0.6615020390901767,0.6615020390901767,A,A
2295,2295,4590,4590,-2295,-2295,1,1,0.7681731165919942,0.7681731165919942,A,A
2296,2296,4592,4592,-2296,-2296,1,1,0.7512127338391599,0.7512127338391599,A,A
2297,2297,4594,4594,-2297,-2297,1,1,0.3704578210809776,0.3704578210809776,A,A
2299,2299,4598,4598,-2299,-2299,1,1,0.4734443937978863,0.4734443937978863,A,A
2300,2300,4600,4600,-2300,-2300,1,1,0.060772592704410155,0.060772592704410155,A,A
2301,2301,4602,4602,-2301,-2301,1,1,0.8045077062871218,0.8045077062871218,A,A
2303,2303,4606,4606,-2303,-2303,1,1,0.8190046561459551,0.8190046561459551,A,A
2305,2305,4610,4610,-2305,-2305,1,1,0.8114537583882862,0.8114537583882862,A,A
2306,2306,4612,4612,-2306,-2306,1,1,0.12340901515002523,0.12340901515002523,A,A
2307,2307,4614,4614,-2307,-2307,1,1,0.5049648790785284,0.5049648790785284,A,A
2308,2308,4616,4616,-2308,-2308,1,1,0.29306648550566483,0.29306648550566483,A,A
2309,2309,4618,4618,-2309,-2309,1,1,0.31028902464116326,0.31028902464116326,A,A
2312,2312,4624,4624,-2312,-2312,1,1,0.7781193804821055,0.7781193804821055,A,A
2313,2313,4626,4626,-2313,-2313,1,1,0.5692194918520017,0.5692194918520017,A,A
2314,2314,4628,4628,-2314,-2314,1,1,0.22512208083372487,0.22512208083372487,A,A
2315,2315,4630,4630,-2315,-2315,1,1,0.749468338677131,0.749468338677131,A,A
2316,2316,4632,4632,-2316,-2316,1,1,0.9800274797617181,0.9800274797617181,A,A
2318,2318,4636,4636,-2318,-2318,1,1,0.5553419711352048,0.5553419711352048,A,A
2319,2319,4638,4638,-2319,-2319,1,1,0.45893744098803424,0.45893744098803424,A,A
2321,2321,4642,4642,-2321,-2321,1,1,0.21657204591454804,0.21657204591454804,A,A
2323,2323,4646,4646,-2323,-2323,1,1,0.9787790558680011,0.9787790558680011,A,A
2324,2324,4648,4648,-2324,-2324,1,1,0.05968606183167502,0.05968606183167502,A,A
2325,2325,4650,4650,-2325,-2325,1,1,0.8138680182298264,0.8138680182298264,A,A
2326,2326,4652,4652,-2326,-2326,1,1,0.9432420432815224,0.9432420432815224,A,A
2328,2328,4656,4656,-2328,-2328,1,1,0.6652265231244602,0.6652265231244602,A,A
2330,2330,4660,4660,-2330,-2330,1,1,0.9280484876609427,0.9280484876609427,A,A
2331,2331,4662,4662,-2331,-2331,1,1,0.8317358872592439,0.8317358872592439,A,A
2332,2332,4664,4664,-2332,-2332,1,1,0.707635620555414,0.707635620555414,A,A
2333,2333,4666,4666,-2333,-2333,1,1,0.1572778617591467,0.1572778617591467,A,A
2334,2334,4668,4668,-2334,-2334,1,1,0.15848849825853129,0.15848849825853129,A,A
2336,2336,4672,4672,-2336,-2336,1,1,0.13266158892249025,0.13266158892249025,A,A
2338,2338,4676,4676,-2338,-2338,1,1,0.8908829958384744,0.8908829958384744,A,A
2339,2339,4678,4678,-2339,-2339,1,1,0.7806494209587239,0.7806494209587239,A,A
2340,2340,4680,4680,-2340,-2340,1,1,0.30535480774109824,0.30535480774109824,A,A
2341,2341,4682,4682,-2341,-2341,1,1,0.2120001349735965,0.2120001349735965,A,A
2342,2342,4684,4684,-2342,-2342,1,1,0.5382476452036438,0.5382476452036438,A,A
2344,2344,4688,4688,-2344,-2344,1,1,0.026131171053205393,0.026131171053205393,A,A
2345,2345,4690,4690,-2345,-2345,1,1,0.4131037474964152,0.4131037474964152,A,A
2346,2346,4692,4692,-2346,-2346,1,1,0.2722556141935669,0.2722556141935669,A,A
2347,2347,4694,4694,-2347,-2347,1,1,0.9479530891401423,0.9479530891401423,A,A
2348,2348,4696,4696,-2348,-2348,1,1,0.41980475731274347,0.41980475731274347,A,A
2349,2349,4698,4698,-2349,-2349,1,1,0.5271630841748565,0.5271630841748565,A,A
2350,2350,4700,4700,-2350,-2350,1,1,0.3101820016923468,0.3101820016923468,A,A
2352,2352,4704,4704,-2352,-2352,1,1,0.38677224485701,0.38677224485701,A,A
2354,2354,4708,4708,-2354,-2354,1,1,0.32313478924731354,0.32313478924731354,A,A
2356,2356,4712,4712,-2356,-2356,1,1,0.4868478333598163,0.4868478333598163,A,A
2357,2357,4714,4714,-2357,-2357,1,1,0.6573373475342142,0.6573373475342142,A,A
2358,2358,4716,4716,-2358,-2358,1,1,0.023446746327649093,0.023446746327649093,A,A
2361,2361,4722,4722,-2361,-2361,1,1,0.1144547249478095,0.1144547249478095,A,A
2362,2362,4724,4724,-2362,-2362,1,1,0.010302567181183053,0.010302567181183053,A,A
2363,2363,4726,4726,-2363,-2363,1,1,0.09153898983687248,0.09153898983687248,A,A
2364,2364,4728,4728,-2364,-2364,1,1,0.11361922813915515,0.11361922813915515,A,A
2366,2366,4732,4732,-2366,-2366,1,1,0.5535087460152621,0.5535087460152621,A,A
2367,2367,4734,4734,-2367,-2367,1,1,0.8507829818364935,0.8507829818364935,A,A
2368,2368,4736,4736,-2368,-2368,1,1,0.7875805293743146,0.7875805293743146,A,A
2372,2372,4744,4744,-2372,-2372,1,1,0.8223249557637718,0.8223249557637718,A,A
2374,2374,4748,4748,-2374,-2374,1,1,0.4731566899427718,0.4731566899427718,A,A
2376,2376,4752,4752,-2376,-2376,1,1,0.7704792023853271,0.7704792023853271,A,A
2377,2377,4754,4754,-2377,-2377,1,1,0.034059461947307135,0.034059461947307135,A,A
2378,2378,4756,4756,-2378,-2378,1,1,0.8353301012134624,0.8353301012134624,A,A
2379,2379,4758,4758,-2379,-2379,1,1,0.6906213490370421,0.6906213490370421,A,A
2380,2380,4760,4760,-2380,-2380,1,1,0.3203705700704511,0.3203705700704511,A,A
2381,2381,4762,4762,-2381,-2381,1,1,0.9597358655455461,0.9597358655455461,A,A
