Feature_A,Feature_A_noFeature_B,Feature_B,Feature_B_noFeature_B,Feature_C,Feature_C_noFeature_B,Constant_Feature,Constant_Feature_noFeature_B,Random_Feature,Random_Feature_noFeature_B,Outcome,Outcome_noFeature_B
1776,2913,3552,7186,-1776,-3289,1,1,0.13418597497508988,0.14007110398887046,A,B
1777,2918,3554,7186,-1777,-3291,1,1,0.06854080957322695,0.08688639997486514,A,B
1778,2920,3556,7186,-1778,-3292,1,1,0.4809093431813555,0.4528903789780997,A,B
1780,2922,3560,7186,-1780,-3293,1,1,0.775343044654068,0.7643606766559357,A,B
1781,2923,3562,7186,-1781,-3294,1,1,0.6329770001537897,0.5762729908066979,A,B
1782,2924,3564,7186,-1782,-3296,1,1,0.9106804744200921,0.9236226196072415,A,B
1783,2928,3566,7186,-1783,-3297,1,1,0.27580081618290186,0.27580081618290186,A,B
1784,2928,3568,7186,-1784,-3297,1,1,0.7570574772649119,0.7278656981602999,A,B
1785,2931,3570,7186,-1785,-3298,1,1,0.1212321223595102,0.13044808427072108,A,B
1789,2934,3578,7186,-1789,-3299,1,1,0.9201132442662,0.9342615917263499,A,B
1791,2937,3582,7186,-1791,-3303,1,1,0.729936774358899,0.690413904251382,A,B
1793,2938,3586,7186,-1793,-3304,1,1,0.6850264574025758,0.6256876764001337,A,B
1795,2939,3590,7186,-1795,-3306,1,1,0.9864297684416662,0.9974133472091609,A,B
1797,2939,3594,7186,-1797,-3306,1,1,0.6806828497049395,0.6106806964843985,A,B
1801,2940,3602,7186,-1801,-3307,1,1,0.22427176878394517,0.24104662079416184,A,B
1802,2941,3604,7186,-1802,-3308,1,1,0.17978497304283125,0.20700641306891354,A,B
1804,2942,3608,7186,-1804,-3309,1,1,0.028252291717244415,0.03494432943250436,A,B
1805,2944,3610,7186,-1805,-3311,1,1,0.2926868978829027,0.2926868978829027,A,B
1806,2945,3612,7186,-1806,-3312,1,1,0.5251720814162956,0.49993713751620694,A,B
1807,2945,3614,7186,-1807,-3312,1,1,0.48610104561837375,0.4531663062812996,A,B
1811,2946,3622,7186,-1811,-3313,1,1,0.09345283130011617,0.10332125679851589,A,B
1812,2948,3624,7186,-1812,-3314,1,1,0.6813073152974978,0.6201805292756517,A,B
1815,2949,3630,7186,-1815,-3319,1,1,0.4556690332602771,0.43314377789333625,A,B
1816,2950,3632,7186,-1816,-3320,1,1,0.7473772629905004,0.7274907487570267,A,B
1817,2951,3634,7186,-1817,-3322,1,1,0.6217907596745144,0.552894523891626,A,B
1819,2952,3638,7186,-1819,-3323,1,1,0.3451490777999512,0.33952239001583573,A,B
1821,2952,3642,7186,-1821,-3323,1,1,0.9514293648923793,0.9726113254059179,A,B
1822,2955,3644,7186,-1822,-3324,1,1,0.5246884324646892,0.49773126859260164,A,B
1823,2957,3646,7186,-1823,-3327,1,1,0.5747305829509487,0.526907756287046,A,B
1824,2959,3648,7186,-1824,-3332,1,1,0.9007812110047783,0.9043969201407271,A,B
1826,2960,3652,7186,-1826,-3335,1,1,0.6105209406370534,0.5467786561476256,A,B
1828,2963,3656,7186,-1828,-3340,1,1,0.30182243219740146,0.30182243219740146,A,B
1829,2963,3658,7186,-1829,-3340,1,1,0.2603790319177123,0.2603790319177123,A,B
1831,2964,3662,7186,-1831,-3343,1,1,0.0036241735996229707,0.002989714961723844,A,B
1832,2965,3664,7186,-1832,-3344,1,1,0.776430884668876,0.7662524140463154,A,B
1833,2967,3666,7186,-1833,-3348,1,1,0.7466200414406284,0.7220217765402844,A,B
1834,2968,3668,7186,-1834,-3349,1,1,0.7300832085041491,0.6945155977988335,A,B
1836,2969,3672,7186,-1836,-3352,1,1,0.21555934383955744,0.23860432736567105,A,B
1837,2969,3674,7186,-1837,-3352,1,1,0.47276534440878615,0.44011053017510116,A,B
1839,2971,3678,7186,-1839,-3353,1,1,0.3458801710016237,0.34130972623569644,A,B
1841,2972,3682,7186,-1841,-3355,1,1,0.4417786816024283,0.42448085266597657,A,B
1842,2974,3684,7186,-1842,-3357,1,1,0.599238505502232,0.5355644108561903,A,B
1843,2976,3686,7186,-1843,-3358,1,1,0.13774216094956548,0.1603827427768152,A,B
1845,2982,3690,7186,-1845,-3360,1,1,0.9035703722487662,0.9099482488617106,A,B
1846,2983,3692,7186,-1846,-3362,1,1,0.7981537242231087,0.7853034397481469,A,B
1848,2983,3696,7186,-1848,-3362,1,1,0.6323974860460376,0.5740224522143414,A,B
1849,2984,3698,7186,-1849,-3363,1,1,0.8559443635259945,0.8352007840775202,A,B
1850,2985,3700,7186,-1850,-3366,1,1,0.3920327679724056,0.37644150870379745,A,B
1851,2986,3702,7186,-1851,-3368,1,1,0.904188542822764,0.9099482488617106,A,B
1853,2987,3706,7186,-1853,-3369,1,1,0.5058346998821475,0.496388161710013,A,B
1855,2988,3710,7186,-1855,-3370,1,1,0.8583511913417678,0.842728536346872,A,B
1856,2988,3712,7186,-1856,-3370,1,1,0.9462553044524777,0.9691592757723164,A,B
1857,2992,3714,7186,-1857,-3371,1,1,0.18718017005142218,0.23305207746531797,A,B
1858,2993,3716,7186,-1858,-3372,1,1,0.01254515403156009,0.018088136292188084,A,B
1860,2994,3720,7186,-1860,-3373,1,1,0.006894997457575935,0.011188295829838046,A,B
1862,2995,3724,7186,-1862,-3378,1,1,0.6777902244389709,0.6106806964843985,A,B
1863,2997,3726,7186,-1863,-3382,1,1,0.27561900253221705,0.27561900253221705,A,B
1865,2997,3730,7186,-1865,-3382,1,1,0.15636534881560504,0.18051239965326915,A,B
1869,2999,3738,7186,-1869,-3383,1,1,0.13666245603028626,0.15649203068923745,A,B
1870,3001,3740,7186,-1870,-3384,1,1,0.8791678308751528,0.8887686724927855,A,B
1871,3002,3742,7186,-1871,-3386,1,1,0.4016581703322166,0.38703361459027685,A,B
1873,3007,3746,7186,-1873,-3387,1,1,0.6849128956407066,0.6212302131687538,A,B
1875,3009,3750,7186,-1875,-3388,1,1,0.877007023266597,0.8887686724927855,A,B
1876,3010,3752,7186,-1876,-3391,1,1,0.7915694324739403,0.7803108024205748,A,B
1877,3010,3754,7186,-1877,-3391,1,1,0.6883552015947665,0.6373622107997243,A,B
1878,3015,3756,7186,-1878,-3392,1,1,0.5378367734204481,0.5101714442624968,A,B
1879,3016,3758,7186,-1879,-3393,1,1,0.4490416534219758,0.42887276456757684,A,B
1880,3017,3760,7186,-1880,-3395,1,1,0.5916857716533153,0.5342509451633768,A,B
1881,3018,3762,7186,-1881,-3396,1,1,0.7757317340696763,0.7643606766559357,A,B
1882,3021,3764,7186,-1882,-3397,1,1,0.49079800206522384,0.4627741520523204,A,B
1886,3021,3772,7186,-1886,-3397,1,1,0.3810995691508636,0.36265753310929716,A,B
1887,3022,3774,7186,-1887,-3399,1,1,0.494992565014736,0.4717864721375966,A,B
1889,3023,3778,7186,-1889,-3400,1,1,0.40984880536379564,0.3994926474062215,A,B
1890,2647,3780,7186,-1890,-3024,1,1,0.6420789662384203,0.5997819909809575,A,B
1891,2649,3782,7186,-1891,-3026,1,1,0.3623813954825731,0.3477620687301779,A,B
1892,2650,3784,7186,-1892,-3027,1,1,0.5202566101866443,0.49993713751620694,A,B
1893,2650,3786,7186,-1893,-3027,1,1,0.5694887743952229,0.5342509451633768,A,B
1894,2651,3788,7186,-1894,-3031,1,1,0.7025731623930923,0.6361071963325342,A,B
1895,2654,3790,7186,-1895,-3034,1,1,0.12989775432115624,0.1079461102000735,A,B
1896,2655,3792,7186,-1896,-3035,1,1,0.8410018289618691,0.7853034397481469,A,B
1897,2656,3794,7186,-1897,-3036,1,1,0.6693114446417855,0.6124672021154907,A,B
1898,2657,3796,7186,-1898,-3037,1,1,0.44011053017510116,0.44011053017510116,A,B
1901,2657,3802,7186,-1901,-3037,1,1,0.48781196160557994,0.48126903846298574,A,B
1902,2658,3804,7186,-1902,-3038,1,1,0.7491620372807771,0.6945155977988335,A,B
1903,2660,3806,7186,-1903,-3041,1,1,0.9835851527101034,0.9779925537745947,A,B
1904,2661,3808,7186,-1904,-3042,1,1,0.9018359192138045,0.8769638926540771,A,B
1905,2663,3810,7186,-1905,-3043,1,1,0.7470552512360162,0.6841183600492824,A,B
1906,2663,3812,7186,-1906,-3043,1,1,0.9588113901510561,0.9565332113809033,A,B
1908,2665,3816,7186,-1908,-3045,1,1,0.35567884528745397,0.34507636947604514,A,B
1909,2668,3818,7186,-1909,-3046,1,1,0.8394659746951052,0.7853034397481469,A,B
1910,2671,3820,7186,-1910,-3048,1,1,0.9363148068133731,0.9236226196072415,A,B
1911,2674,3822,7186,-1911,-3051,1,1,0.12456414476829514,0.10332125679851589,A,B
1913,2675,3826,7186,-1913,-3054,1,1,0.8712063624293758,0.8320237885278572,A,B
1915,2675,3830,7186,-1915,-3054,1,1,0.9280214813929863,0.9099482488617106,A,B
1917,2678,3834,7186,-1917,-3057,1,1,0.43314377789333625,0.43314377789333625,A,B
1919,2679,3838,7186,-1919,-3059,1,1,0.6785309339941178,0.6212302131687538,A,B
1921,2681,3842,7186,-1921,-3061,1,1,0.6382516355168187,0.5803660351829207,A,B
1922,2682,3844,7186,-1922,-3062,1,1,0.6075330359130472,0.552894523891626,A,B
1924,2683,3848,7186,-1924,-3064,1,1,0.9359188303878191,0.911138148279308,A,B
1927,2683,3854,7186,-1927,-3064,1,1,0.6491589676244632,0.6106806964843985,A,B
1928,2684,3856,7186,-1928,-3065,1,1,0.8880958643692434,0.8571825073387184,A,B
1929,2685,3858,7186,-1929,-3071,1,1,0.04534119446827867,0.05197202665934175,A,B
1931,2686,3862,7186,-1931,-3073,1,1,0.8327691379832252,0.7803108024205748,A,B
1933,2687,3866,7186,-1933,-3074,1,1,0.5239641081563944,0.509357468198439,A,B
1935,2691,3870,7186,-1935,-3075,1,1,0.902364824422964,0.8819064278022691,A,B
1937,2691,3874,7186,-1937,-3075,1,1,0.31395282335598684,0.2926868978829027,A,B
1938,2692,3876,7186,-1938,-3076,1,1,0.40654167027195154,0.40654167027195154,A,B
1939,2693,3878,7186,-1939,-3077,1,1,0.12412939998735173,0.1021873694511286,A,B
1940,2694,3880,7186,-1940,-3078,1,1,0.4074261197858208,0.4074261197858208,A,B
1941,2696,3882,7186,-1941,-3083,1,1,0.895729977276642,0.8689264429483963,A,B
1942,2696,3884,7186,-1942,-3083,1,1,0.5606197197901556,0.5232666085548304,A,B
1943,2697,3886,7186,-1943,-3084,1,1,0.07843650867375418,0.06393853573037012,A,B
1944,2698,3888,7186,-1944,-3087,1,1,0.2789704417047262,0.23860432736567105,A,B
1947,2701,3894,7186,-1947,-3089,1,1,0.760013468785042,0.6999459214432685,A,B
1948,2703,3896,7186,-1948,-3090,1,1,0.27512307151329063,0.23305207746531797,A,B
1949,2704,3898,7186,-1949,-3091,1,1,0.9141205653508839,0.8887686724927855,A,B
1951,2704,3902,7186,-1951,-3091,1,1,0.8201987595690976,0.7662524140463154,A,B
1953,2705,3906,7186,-1953,-3094,1,1,0.6355915886610879,0.5803660351829207,A,B
1954,2706,3908,7186,-1954,-3095,1,1,0.8611612596238054,0.8133616756151754,A,B
1955,2708,3910,7186,-1955,-3096,1,1,0.38421257339649817,0.38421257339649817,A,B
1956,2709,3912,7186,-1956,-3097,1,1,0.3002597886879851,0.25332236659078133,A,B
1957,2711,3914,7186,-1957,-3100,1,1,0.8370348805256652,0.7825274309181992,A,B
1958,2711,3916,7186,-1958,-3100,1,1,0.1644449640637612,0.14104148424720753,A,B
1961,2712,3922,7186,-1961,-3101,1,1,0.7149257581427614,0.6498675454640447,A,B
1962,2713,3924,7186,-1962,-3103,1,1,0.25173147006208085,0.21859222805099499,A,B
1963,2714,3926,7186,-1963,-3104,1,1,0.11679074797303313,0.09412769060917414,A,B
1964,2715,3928,7186,-1964,-3105,1,1,0.951824224657652,0.9406661062732151,A,B
1965,2716,3930,7186,-1965,-3106,1,1,0.17142690758529044,0.16510630606638088,A,B
1967,2716,3934,7186,-1967,-3106,1,1,0.9682404380249314,0.9667428573126903,A,B
1973,2718,3946,7186,-1973,-3108,1,1,0.5608623213969791,0.526907756287046,A,B
1974,2720,3948,7186,-1974,-3110,1,1,0.2847850068236627,0.24104662079416184,A,B
1975,2723,3950,7186,-1975,-3111,1,1,0.4552758431964815,0.45162097316133043,A,B
1977,2724,3954,7186,-1977,-3113,1,1,0.4336773184060325,0.43314377789333625,A,B
1978,2724,3956,7186,-1978,-3113,1,1,0.24677088837927286,0.21069721651764817,A,B
1979,2725,3958,7186,-1979,-3114,1,1,0.14082815953066186,0.13909919586999575,A,B
1982,2728,3964,7186,-1982,-3115,1,1,0.4742647872190665,0.4717864721375966,A,B
1983,2731,3966,7186,-1983,-3119,1,1,0.24178805678891546,0.20700641306891354,A,B
1985,2732,3970,7186,-1985,-3120,1,1,0.717823108398847,0.654358634418288,A,B
1986,2733,3972,7186,-1986,-3121,1,1,0.7645784264596306,0.7088931693387862,A,B
1987,2733,3974,7186,-1987,-3121,1,1,0.40061408156473155,0.3994926474062215,A,B
1989,2737,3978,7186,-1989,-3122,1,1,0.6263100571659378,0.5762729908066979,A,B
1990,2738,3980,7186,-1990,-3123,1,1,0.9521788291651344,0.9406661062732151,A,B
1992,2739,3984,7186,-1992,-3124,1,1,0.43749042141262795,0.43749042141262795,A,B
1993,2740,3986,7186,-1993,-3125,1,1,0.6414828747626645,0.5994001865348264,A,B
1994,2742,3988,7186,-1994,-3126,1,1,0.8554951897769938,0.8096159738405615,A,B
1995,2742,3990,7186,-1995,-3126,1,1,0.13624386854075943,0.12359978595468157,A,B
1997,2743,3994,7186,-1997,-3128,1,1,0.6223920302930421,0.570871766354719,A,B
1998,2744,3996,7186,-1998,-3130,1,1,0.4043386999809795,0.3994926474062215,A,B
1999,2749,3998,7186,-1999,-3131,1,1,0.5787181926315422,0.5465563330762127,A,B
2000,2750,4000,7186,-2000,-3132,1,1,0.5728077227349805,0.5355644108561903,A,B
2001,2750,4002,7186,-2001,-3132,1,1,0.8819890575218791,0.855370837435498,A,B
2002,2751,4004,7186,-2002,-3133,1,1,0.7389929674320989,0.6808061043682289,A,B
2003,2752,4006,7186,-2003,-3134,1,1,0.3015531495242898,0.2603790319177123,A,B
2004,2756,4008,7186,-2004,-3138,1,1,0.19115228979170207,0.17250576268993667,A,B
2007,2758,4014,7186,-2007,-3139,1,1,0.41405679118103156,0.41405679118103156,A,B
2008,2759,4016,7186,-2008,-3141,1,1,0.5356981408650223,0.5101714442624968,A,B
2009,2759,4018,7186,-2009,-3141,1,1,0.92029988554501,0.895174528343068,A,B
2010,2762,4020,7186,-2010,-3145,1,1,0.3282751911740843,0.323764572400163,A,B
2012,2764,4024,7186,-2012,-3146,1,1,0.31349032654022335,0.2926868978829027,A,B
2013,2765,4026,7186,-2013,-3148,1,1,0.3158429889233081,0.3143375863567962,A,B
2014,2766,4028,7186,-2014,-3149,1,1,0.045804388710563027,0.05197202665934175,A,B
2015,2767,4030,7186,-2015,-3150,1,1,0.8522802635105827,0.7988039409808276,A,B
2016,2767,4032,7186,-2016,-3150,1,1,0.4731455372426384,0.4627741520523204,A,B
2017,2768,4034,7186,-2017,-3151,1,1,0.1005714456541319,0.08241362266914498,A,B
2018,2770,4036,7186,-2018,-3152,1,1,0.5570424207510475,0.5232666085548304,A,B
2019,2771,4038,7186,-2019,-3153,1,1,0.5638095026272318,0.5300522225750692,A,B
2020,2775,4040,7186,-2020,-3155,1,1,0.3057452073554332,0.27561900253221705,A,B
2021,2776,4042,7186,-2021,-3156,1,1,0.006257781920116279,0.006257781920116279,A,B
2022,2776,4044,7186,-2022,-3156,1,1,0.1719983714162986,0.16510630606638088,A,B
2023,2777,4046,7186,-2023,-3158,1,1,0.9795714170314528,0.9726113254059179,A,B
2026,2778,4052,7186,-2026,-3160,1,1,0.48211020930287285,0.4763824019729904,A,B
2027,2779,4054,7186,-2027,-3161,1,1,0.5231982601348077,0.5039488754114507,A,B
2029,2783,4058,7186,-2029,-3162,1,1,0.5398419425000484,0.5106209368685756,A,B
2030,2783,4060,7186,-2030,-3162,1,1,0.1208635782207933,0.09637025062913651,A,B
2031,2785,4062,7186,-2031,-3163,1,1,0.5527004946981785,0.5153885369209218,A,B
2033,2790,4066,7186,-2033,-3164,1,1,0.6225378677030664,0.5740224522143414,A,B
2034,2791,4068,7186,-2034,-3166,1,1,0.4270628827863393,0.42448085266597657,A,B
2035,2793,4070,7186,-2035,-3167,1,1,0.973394461275287,0.9691592757723164,A,B
2036,2797,4072,7186,-2036,-3175,1,1,0.22543245256617206,0.20510197411074116,A,B
2038,2797,4076,7186,-2038,-3175,1,1,0.6879083571968845,0.6256876764001337,A,B
2039,2798,4078,7186,-2039,-3177,1,1,0.9262434466344227,0.9043969201407271,A,B
2040,2799,4080,7186,-2040,-3178,1,1,0.8976362201001146,0.8769638926540771,A,B
2042,2800,4084,7186,-2042,-3180,1,1,0.782638891188733,0.7314275959059792,A,B
2043,2805,4086,7186,-2043,-3182,1,1,0.5191054753439576,0.49773126859260164,A,B
2044,2807,4088,7186,-2044,-3183,1,1,0.5715412505084699,0.5355644108561903,A,B
2045,2807,4090,7186,-2045,-3183,1,1,0.42887276456757684,0.42887276456757684,A,B
2046,2808,4092,7186,-2046,-3186,1,1,0.11863897093293718,0.09637025062913651,A,B
2048,2809,4096,7186,-2048,-3188,1,1,0.5020934704297343,0.49738128956208083,A,B
2050,2810,4100,7186,-2050,-3189,1,1,0.305625776333339,0.2618722429021725,A,B
2051,2811,4102,7186,-2051,-3190,1,1,0.13969855687579047,0.12780706710488454,A,B
2053,2812,4106,7186,-2053,-3191,1,1,0.1699236538500829,0.1603827427768152,A,B
2054,2812,4108,7186,-2054,-3191,1,1,0.9234475837828083,0.9029719541958754,A,B
2055,2814,4110,7186,-2055,-3192,1,1,0.4612111181572651,0.4528903789780997,A,B
2056,2819,4112,7186,-2056,-3195,1,1,0.9428247897809864,0.9342615917263499,A,B
2059,2820,4118,7186,-2059,-3197,1,1,0.4473574787465092,0.44730495999430764,A,B
2063,2821,4126,7186,-2063,-3198,1,1,0.20993686338127604,0.18924644668693769,A,B
2065,2821,4130,7186,-2065,-3198,1,1,0.10032545213940802,0.07851392549317071,A,B
2066,2822,4132,7186,-2066,-3199,1,1,0.16883448874754214,0.15649203068923745,A,B
2067,2823,4134,7186,-2067,-3201,1,1,0.956044196241344,0.9498464772421977,A,B
2068,2827,4136,7186,-2068,-3204,1,1,0.03494432943250436,0.03494432943250436,A,B
2069,2829,4138,7186,-2069,-3205,1,1,0.8751854804799363,0.8352007840775202,A,B
2070,2833,4140,7186,-2070,-3206,1,1,0.3364234968463814,0.32689641467632335,A,B
2071,2833,4142,7186,-2071,-3206,1,1,0.9047043192060544,0.8852113150698214,A,B
2072,2834,4144,7186,-2072,-3207,1,1,0.7432775335758003,0.6808061043682289,A,B
2073,2835,4146,7186,-2073,-3210,1,1,0.9374566764918418,0.9252363068042716,A,B
2074,2836,4148,7186,-2074,-3211,1,1,0.8641492116149994,0.8193931681354194,A,B
2076,2837,4152,7186,-2076,-3213,1,1,0.818782515683944,0.7662524140463154,A,B
2077,2839,4154,7186,-2077,-3214,1,1,0.7936385689699914,0.7388978831613703,A,B
2078,2839,4156,7186,-2078,-3214,1,1,0.4814542317445052,0.4717864721375966,A,B
2081,2840,4162,7186,-2081,-3216,1,1,0.8539319395586521,0.8082879548262514,A,B
2082,2842,4164,7186,-2082,-3217,1,1,0.12631114401226673,0.10681514949348259,A,B
2084,2843,4168,7186,-2084,-3218,1,1,0.3470118032064018,0.33952239001583573,A,B
2085,2844,4170,7186,-2085,-3219,1,1,0.4207675406350888,0.41405679118103156,A,B
2086,2845,4172,7186,-2086,-3223,1,1,0.70749921805565,0.6398126996551287,A,B
2087,2845,4174,7186,-2087,-3223,1,1,0.5904786270665708,0.5503595556507457,A,B
2089,2848,4178,7186,-2089,-3225,1,1,0.49760166679371887,0.4872448594960501,A,B
2091,2849,4182,7186,-2091,-3227,1,1,0.8695657186457492,0.8227425755255332,A,B
2095,2850,4190,7186,-2095,-3228,1,1,0.3009990653551836,0.2548959713051634,A,B
2097,2854,4194,7186,-2097,-3230,1,1,0.5305572597907291,0.5101714442624968,A,B
2098,2854,4196,7186,-2098,-3230,1,1,0.20134271946318005,0.1836618488347247,A,B
2100,2855,4200,7186,-2100,-3231,1,1,0.9363888694834729,0.9236226196072415,A,B
2101,2856,4202,7186,-2101,-3233,1,1,0.2965977370972419,0.24338030796974208,A,B
2102,2858,4204,7186,-2102,-3234,1,1,0.22983442520382258,0.20700641306891354,A,B
2103,2859,4206,7186,-2103,-3235,1,1,0.7091398577756486,0.6463417342976022,A,B
2105,2862,4210,7186,-2105,-3239,1,1,0.22338247985307946,0.20265350932199155,A,B
2106,2862,4212,7186,-2106,-3239,1,1,0.7706761187602751,0.7220217765402844,A,B
2109,2863,4218,7186,-2109,-3240,1,1,0.81132745640577,0.7576289496214702,A,B
2110,2864,4220,7186,-2110,-3243,1,1,0.11359694804314546,0.08688639997486514,A,B
2111,2866,4222,7186,-2111,-3244,1,1,0.7797155650353603,0.7278656981602999,A,B
2112,2867,4224,7186,-2112,-3245,1,1,0.3652556261033223,0.35930265019109875,A,B
2114,2868,4228,7186,-2114,-3246,1,1,0.9887306185140223,0.987370946598683,A,B
2115,2868,4230,7186,-2115,-3246,1,1,0.3093476340083082,0.290224050373042,A,B
2117,2869,4234,7186,-2117,-3247,1,1,0.42840865428587604,0.42840865428587604,A,B
2119,2871,4238,7186,-2119,-3248,1,1,0.37816485473784966,0.36950387902757187,A,B
2120,2872,4240,7186,-2120,-3249,1,1,0.018088136292188084,0.018088136292188084,A,B
2123,2873,4246,7186,-2123,-3250,1,1,0.7214360788408617,0.6647295682870051,A,B
2124,2876,4248,7186,-2124,-3252,1,1,0.4139888467203876,0.4139888467203876,A,B
2127,2876,4254,7186,-2127,-3252,1,1,0.345579530767282,0.33881678092197554,A,B
2128,2877,4256,7186,-2128,-3254,1,1,0.7031583741774322,0.6373622107997243,A,B
2129,2878,4258,7186,-2129,-3258,1,1,0.040185665342929444,0.03840826002130515,A,B
2132,2882,4264,7186,-2132,-3260,1,1,0.3932606601995109,0.3932606601995109,A,B
2134,2884,4268,7186,-2134,-3262,1,1,0.6434076633106106,0.603780334896824,A,B
2136,2884,4272,7186,-2136,-3262,1,1,0.7502732507651447,0.6960780877628314,A,B
2137,2887,4274,7186,-2137,-3263,1,1,0.45176216062942787,0.45162097316133043,A,B
2138,2889,4276,7186,-2138,-3264,1,1,0.6075948775903306,0.552894523891626,A,B
2139,2893,4278,7186,-2139,-3265,1,1,0.3059377414839547,0.27561900253221705,A,B
2140,2894,4280,7186,-2140,-3266,1,1,0.7009612502605271,0.6317031651446298,A,B
2142,2896,4284,7186,-2142,-3267,1,1,0.9190162426046317,0.895174528343068,A,B
2144,2896,4288,7186,-2144,-3267,1,1,0.9637729697421694,0.9637729697421694,A,B
2146,2898,4292,7186,-2146,-3268,1,1,0.8864529307395784,0.8571825073387184,A,B
2147,2899,4294,7186,-2147,-3270,1,1,0.5440529984671562,0.5118637314659358,A,B
2148,2900,4296,7186,-2148,-3271,1,1,0.9947378090780861,0.9928011376356151,A,B
2149,2901,4298,7186,-2149,-3273,1,1,0.07951030168737161,0.07019586550984602,A,B
2150,2903,4300,7186,-2150,-3274,1,1,0.38703361459027685,0.38703361459027685,A,B
2151,2903,4302,7186,-2151,-3274,1,1,0.11418683837055255,0.09309896950611685,A,B
2152,2905,4304,7186,-2152,-3279,1,1,0.32288555195654167,0.31581250837759134,A,B
2154,2906,4308,7186,-2154,-3280,1,1,0.870163159614678,0.8320237885278572,A,B
2155,2907,4310,7186,-2155,-3281,1,1,0.5763892532317879,0.5415846752911478,A,B
2156,2908,4312,7186,-2156,-3282,1,1,0.011188295829838046,0.011188295829838046,A,B
2157,2909,4314,7186,-2157,-3286,1,1,0.9477493255911086,0.9344296313744197,A,B
2158,2909,4316,7186,-2158,-3286,1,1,0.033530189855046966,0.030482663418534672,A,B
2159,2910,4318,7186,-2159,-3287,1,1,0.7471895503713167,0.6879039825576002,A,B
2160,2913,4320,7186,-2160,-3289,1,1,0.35995562149557525,0.3477620687301779,A,B
