Feature_A,Feature_A_noFeature_A,Feature_B,Feature_B_noFeature_A,Feature_C,Feature_C_noFeature_A,Constant_Feature,Constant_Feature_noFeature_A,Random_Feature,Random_Feature_noFeature_A,Outcome,Outcome_noFeature_A
1775,3593,3550,5826,-1775,-3289,1,1,0.290224050373042,0.290224050373042,A,B
1776,3593,3552,5826,-1776,-3289,1,1,0.13418597497508988,0.14007110398887046,A,B
1777,3593,3554,5836,-1777,-3291,1,1,0.06854080957322695,0.08688639997486514,A,B
1778,3593,3556,5840,-1778,-3292,1,1,0.4809093431813555,0.4528903789780997,A,B
1780,3593,3560,5844,-1780,-3293,1,1,0.775343044654068,0.7643606766559357,A,B
1781,3593,3562,5846,-1781,-3294,1,1,0.6329770001537897,0.5762729908066979,A,B
1782,3593,3564,5848,-1782,-3296,1,1,0.9106804744200921,0.9236226196072415,A,B
1783,3593,3566,5856,-1783,-3297,1,1,0.27580081618290186,0.27580081618290186,A,B
1784,3593,3568,5856,-1784,-3297,1,1,0.7570574772649119,0.7278656981602999,A,B
1785,3593,3570,5862,-1785,-3298,1,1,0.1212321223595102,0.13044808427072108,A,B
1789,3593,3578,5868,-1789,-3299,1,1,0.9201132442662,0.9342615917263499,A,B
1791,3593,3582,5874,-1791,-3303,1,1,0.729936774358899,0.690413904251382,A,B
1793,3593,3586,5876,-1793,-3304,1,1,0.6850264574025758,0.6256876764001337,A,B
1795,3593,3590,5878,-1795,-3306,1,1,0.9864297684416662,0.9974133472091609,A,B
1797,3593,3594,5878,-1797,-3306,1,1,0.6806828497049395,0.6106806964843985,A,B
1801,3593,3602,5880,-1801,-3307,1,1,0.22427176878394517,0.24104662079416184,A,B
1802,3593,3604,5882,-1802,-3308,1,1,0.17978497304283125,0.20700641306891354,A,B
1804,3593,3608,5884,-1804,-3309,1,1,0.028252291717244415,0.03494432943250436,A,B
1805,3593,3610,5888,-1805,-3311,1,1,0.2926868978829027,0.2926868978829027,A,B
1806,3593,3612,5890,-1806,-3312,1,1,0.5251720814162956,0.49993713751620694,A,B
1807,3593,3614,5890,-1807,-3312,1,1,0.48610104561837375,0.4531663062812996,A,B
1811,3593,3622,5892,-1811,-3313,1,1,0.09345283130011617,0.10332125679851589,A,B
1812,3593,3624,5896,-1812,-3314,1,1,0.6813073152974978,0.6201805292756517,A,B
1815,3593,3630,5898,-1815,-3319,1,1,0.4556690332602771,0.43314377789333625,A,B
1816,3593,3632,5900,-1816,-3320,1,1,0.7473772629905004,0.7274907487570267,A,B
1817,3593,3634,5902,-1817,-3322,1,1,0.6217907596745144,0.552894523891626,A,B
1819,3593,3638,5904,-1819,-3323,1,1,0.3451490777999512,0.33952239001583573,A,B
1821,3593,3642,5904,-1821,-3323,1,1,0.9514293648923793,0.9726113254059179,A,B
1822,3593,3644,5910,-1822,-3324,1,1,0.5246884324646892,0.49773126859260164,A,B
1823,3593,3646,5914,-1823,-3327,1,1,0.5747305829509487,0.526907756287046,A,B
1824,3593,3648,5918,-1824,-3332,1,1,0.9007812110047783,0.9043969201407271,A,B
1826,3593,3652,5920,-1826,-3335,1,1,0.6105209406370534,0.5467786561476256,A,B
1828,3593,3656,5926,-1828,-3340,1,1,0.30182243219740146,0.30182243219740146,A,B
1829,3593,3658,5926,-1829,-3340,1,1,0.2603790319177123,0.2603790319177123,A,B
1831,3593,3662,5928,-1831,-3343,1,1,0.0036241735996229707,0.002989714961723844,A,B
1832,3593,3664,5930,-1832,-3344,1,1,0.776430884668876,0.7662524140463154,A,B
1833,3593,3666,5934,-1833,-3348,1,1,0.7466200414406284,0.7220217765402844,A,B
1834,3593,3668,5936,-1834,-3349,1,1,0.7300832085041491,0.6945155977988335,A,B
1836,3593,3672,5938,-1836,-3352,1,1,0.21555934383955744,0.23860432736567105,A,B
1837,3593,3674,5938,-1837,-3352,1,1,0.47276534440878615,0.44011053017510116,A,B
1839,3593,3678,5942,-1839,-3353,1,1,0.3458801710016237,0.34130972623569644,A,B
1841,3593,3682,5944,-1841,-3355,1,1,0.4417786816024283,0.42448085266597657,A,B
1842,3593,3684,5948,-1842,-3357,1,1,0.599238505502232,0.5355644108561903,A,B
1843,3593,3686,5952,-1843,-3358,1,1,0.13774216094956548,0.1603827427768152,A,B
1845,3593,3690,5964,-1845,-3360,1,1,0.9035703722487662,0.9099482488617106,A,B
1846,3593,3692,5966,-1846,-3362,1,1,0.7981537242231087,0.7853034397481469,A,B
1848,3593,3696,5966,-1848,-3362,1,1,0.6323974860460376,0.5740224522143414,A,B
1849,3593,3698,5968,-1849,-3363,1,1,0.8559443635259945,0.8352007840775202,A,B
1850,3593,3700,5970,-1850,-3366,1,1,0.3920327679724056,0.37644150870379745,A,B
1851,3593,3702,5972,-1851,-3368,1,1,0.904188542822764,0.9099482488617106,A,B
1853,3593,3706,5974,-1853,-3369,1,1,0.5058346998821475,0.496388161710013,A,B
1855,3593,3710,5976,-1855,-3370,1,1,0.8583511913417678,0.842728536346872,A,B
1856,3593,3712,5976,-1856,-3370,1,1,0.9462553044524777,0.9691592757723164,A,B
1857,3593,3714,5984,-1857,-3371,1,1,0.18718017005142218,0.23305207746531797,A,B
1858,3593,3716,5986,-1858,-3372,1,1,0.01254515403156009,0.018088136292188084,A,B
1860,3593,3720,5988,-1860,-3373,1,1,0.006894997457575935,0.011188295829838046,A,B
1862,3593,3724,5990,-1862,-3378,1,1,0.6777902244389709,0.6106806964843985,A,B
1863,3593,3726,5994,-1863,-3382,1,1,0.27561900253221705,0.27561900253221705,A,B
1865,3593,3730,5994,-1865,-3382,1,1,0.15636534881560504,0.18051239965326915,A,B
1869,3593,3738,5998,-1869,-3383,1,1,0.13666245603028626,0.15649203068923745,A,B
1870,3593,3740,6002,-1870,-3384,1,1,0.8791678308751528,0.8887686724927855,A,B
1871,3593,3742,6004,-1871,-3386,1,1,0.4016581703322166,0.38703361459027685,A,B
1873,3593,3746,6014,-1873,-3387,1,1,0.6849128956407066,0.6212302131687538,A,B
1875,3593,3750,6018,-1875,-3388,1,1,0.877007023266597,0.8887686724927855,A,B
1876,3593,3752,6020,-1876,-3391,1,1,0.7915694324739403,0.7803108024205748,A,B
1877,3593,3754,6020,-1877,-3391,1,1,0.6883552015947665,0.6373622107997243,A,B
1878,3593,3756,6030,-1878,-3392,1,1,0.5378367734204481,0.5101714442624968,A,B
1879,3593,3758,6032,-1879,-3393,1,1,0.4490416534219758,0.42887276456757684,A,B
1880,3593,3760,6034,-1880,-3395,1,1,0.5916857716533153,0.5342509451633768,A,B
1881,3593,3762,6036,-1881,-3396,1,1,0.7757317340696763,0.7643606766559357,A,B
1882,3593,3764,6042,-1882,-3397,1,1,0.49079800206522384,0.4627741520523204,A,B
1886,3593,3772,6042,-1886,-3397,1,1,0.3810995691508636,0.36265753310929716,A,B
1887,3593,3774,6044,-1887,-3399,1,1,0.494992565014736,0.4717864721375966,A,B
1889,3593,3778,6046,-1889,-3400,1,1,0.40984880536379564,0.3994926474062215,A,B
1890,3593,3780,5294,-1890,-3024,1,1,0.6420789662384203,0.5997819909809575,A,B
1891,3593,3782,5298,-1891,-3026,1,1,0.3623813954825731,0.3477620687301779,A,B
1892,3593,3784,5300,-1892,-3027,1,1,0.5202566101866443,0.49993713751620694,A,B
1893,3593,3786,5300,-1893,-3027,1,1,0.5694887743952229,0.5342509451633768,A,B
1894,3593,3788,5302,-1894,-3031,1,1,0.7025731623930923,0.6361071963325342,A,B
1895,3593,3790,5308,-1895,-3034,1,1,0.12989775432115624,0.1079461102000735,A,B
1896,3593,3792,5310,-1896,-3035,1,1,0.8410018289618691,0.7853034397481469,A,B
1897,3593,3794,5312,-1897,-3036,1,1,0.6693114446417855,0.6124672021154907,A,B
1898,3593,3796,5314,-1898,-3037,1,1,0.44011053017510116,0.44011053017510116,A,B
1901,3593,3802,5314,-1901,-3037,1,1,0.48781196160557994,0.48126903846298574,A,B
1902,3593,3804,5316,-1902,-3038,1,1,0.7491620372807771,0.6945155977988335,A,B
1903,3593,3806,5320,-1903,-3041,1,1,0.9835851527101034,0.9779925537745947,A,B
1904,3593,3808,5322,-1904,-3042,1,1,0.9018359192138045,0.8769638926540771,A,B
1905,3593,3810,5326,-1905,-3043,1,1,0.7470552512360162,0.6841183600492824,A,B
1906,3593,3812,5326,-1906,-3043,1,1,0.9588113901510561,0.9565332113809033,A,B
1908,3593,3816,5330,-1908,-3045,1,1,0.35567884528745397,0.34507636947604514,A,B
1909,3593,3818,5336,-1909,-3046,1,1,0.8394659746951052,0.7853034397481469,A,B
1910,3593,3820,5342,-1910,-3048,1,1,0.9363148068133731,0.9236226196072415,A,B
1911,3593,3822,5348,-1911,-3051,1,1,0.12456414476829514,0.10332125679851589,A,B
1913,3593,3826,5350,-1913,-3054,1,1,0.8712063624293758,0.8320237885278572,A,B
1915,3593,3830,5350,-1915,-3054,1,1,0.9280214813929863,0.9099482488617106,A,B
1917,3593,3834,5356,-1917,-3057,1,1,0.43314377789333625,0.43314377789333625,A,B
1919,3593,3838,5358,-1919,-3059,1,1,0.6785309339941178,0.6212302131687538,A,B
1921,3593,3842,5362,-1921,-3061,1,1,0.6382516355168187,0.5803660351829207,A,B
1922,3593,3844,5364,-1922,-3062,1,1,0.6075330359130472,0.552894523891626,A,B
1924,3593,3848,5366,-1924,-3064,1,1,0.9359188303878191,0.911138148279308,A,B
1927,3593,3854,5366,-1927,-3064,1,1,0.6491589676244632,0.6106806964843985,A,B
1928,3593,3856,5368,-1928,-3065,1,1,0.8880958643692434,0.8571825073387184,A,B
1929,3593,3858,5370,-1929,-3071,1,1,0.04534119446827867,0.05197202665934175,A,B
1931,3593,3862,5372,-1931,-3073,1,1,0.8327691379832252,0.7803108024205748,A,B
1933,3593,3866,5374,-1933,-3074,1,1,0.5239641081563944,0.509357468198439,A,B
1935,3593,3870,5382,-1935,-3075,1,1,0.902364824422964,0.8819064278022691,A,B
1937,3593,3874,5382,-1937,-3075,1,1,0.31395282335598684,0.2926868978829027,A,B
1938,3593,3876,5384,-1938,-3076,1,1,0.40654167027195154,0.40654167027195154,A,B
1939,3593,3878,5386,-1939,-3077,1,1,0.12412939998735173,0.1021873694511286,A,B
1940,3593,3880,5388,-1940,-3078,1,1,0.4074261197858208,0.4074261197858208,A,B
1941,3593,3882,5392,-1941,-3083,1,1,0.895729977276642,0.8689264429483963,A,B
1942,3593,3884,5392,-1942,-3083,1,1,0.5606197197901556,0.5232666085548304,A,B
1943,3593,3886,5394,-1943,-3084,1,1,0.07843650867375418,0.06393853573037012,A,B
1944,3593,3888,5396,-1944,-3087,1,1,0.2789704417047262,0.23860432736567105,A,B
1947,3593,3894,5402,-1947,-3089,1,1,0.760013468785042,0.6999459214432685,A,B
1948,3593,3896,5406,-1948,-3090,1,1,0.27512307151329063,0.23305207746531797,A,B
1949,3593,3898,5408,-1949,-3091,1,1,0.9141205653508839,0.8887686724927855,A,B
1951,3593,3902,5408,-1951,-3091,1,1,0.8201987595690976,0.7662524140463154,A,B
1953,3593,3906,5410,-1953,-3094,1,1,0.6355915886610879,0.5803660351829207,A,B
1954,3593,3908,5412,-1954,-3095,1,1,0.8611612596238054,0.8133616756151754,A,B
1955,3593,3910,5416,-1955,-3096,1,1,0.38421257339649817,0.38421257339649817,A,B
1956,3593,3912,5418,-1956,-3097,1,1,0.3002597886879851,0.25332236659078133,A,B
1957,3593,3914,5422,-1957,-3100,1,1,0.8370348805256652,0.7825274309181992,A,B
1958,3593,3916,5422,-1958,-3100,1,1,0.1644449640637612,0.14104148424720753,A,B
1961,3593,3922,5424,-1961,-3101,1,1,0.7149257581427614,0.6498675454640447,A,B
1962,3593,3924,5426,-1962,-3103,1,1,0.25173147006208085,0.21859222805099499,A,B
1963,3593,3926,5428,-1963,-3104,1,1,0.11679074797303313,0.09412769060917414,A,B
1964,3593,3928,5430,-1964,-3105,1,1,0.951824224657652,0.9406661062732151,A,B
1965,3593,3930,5432,-1965,-3106,1,1,0.17142690758529044,0.16510630606638088,A,B
1967,3593,3934,5432,-1967,-3106,1,1,0.9682404380249314,0.9667428573126903,A,B
1973,3593,3946,5436,-1973,-3108,1,1,0.5608623213969791,0.526907756287046,A,B
1974,3593,3948,5440,-1974,-3110,1,1,0.2847850068236627,0.24104662079416184,A,B
1975,3593,3950,5446,-1975,-3111,1,1,0.4552758431964815,0.45162097316133043,A,B
1977,3593,3954,5448,-1977,-3113,1,1,0.4336773184060325,0.43314377789333625,A,B
1978,3593,3956,5448,-1978,-3113,1,1,0.24677088837927286,0.21069721651764817,A,B
1979,3593,3958,5450,-1979,-3114,1,1,0.14082815953066186,0.13909919586999575,A,B
1982,3593,3964,5456,-1982,-3115,1,1,0.4742647872190665,0.4717864721375966,A,B
1983,3593,3966,5462,-1983,-3119,1,1,0.24178805678891546,0.20700641306891354,A,B
1985,3593,3970,5464,-1985,-3120,1,1,0.717823108398847,0.654358634418288,A,B
1986,3593,3972,5466,-1986,-3121,1,1,0.7645784264596306,0.7088931693387862,A,B
1987,3593,3974,5466,-1987,-3121,1,1,0.40061408156473155,0.3994926474062215,A,B
1989,3593,3978,5474,-1989,-3122,1,1,0.6263100571659378,0.5762729908066979,A,B
1990,3593,3980,5476,-1990,-3123,1,1,0.9521788291651344,0.9406661062732151,A,B
1992,3593,3984,5478,-1992,-3124,1,1,0.43749042141262795,0.43749042141262795,A,B
1993,3593,3986,5480,-1993,-3125,1,1,0.6414828747626645,0.5994001865348264,A,B
1994,3593,3988,5484,-1994,-3126,1,1,0.8554951897769938,0.8096159738405615,A,B
1995,3593,3990,5484,-1995,-3126,1,1,0.13624386854075943,0.12359978595468157,A,B
1997,3593,3994,5486,-1997,-3128,1,1,0.6223920302930421,0.570871766354719,A,B
1998,3593,3996,5488,-1998,-3130,1,1,0.4043386999809795,0.3994926474062215,A,B
1999,3593,3998,5498,-1999,-3131,1,1,0.5787181926315422,0.5465563330762127,A,B
2000,3593,4000,5500,-2000,-3132,1,1,0.5728077227349805,0.5355644108561903,A,B
2001,3593,4002,5500,-2001,-3132,1,1,0.8819890575218791,0.855370837435498,A,B
2002,3593,4004,5502,-2002,-3133,1,1,0.7389929674320989,0.6808061043682289,A,B
2003,3593,4006,5504,-2003,-3134,1,1,0.3015531495242898,0.2603790319177123,A,B
2004,3593,4008,5512,-2004,-3138,1,1,0.19115228979170207,0.17250576268993667,A,B
2007,3593,4014,5516,-2007,-3139,1,1,0.41405679118103156,0.41405679118103156,A,B
2008,3593,4016,5518,-2008,-3141,1,1,0.5356981408650223,0.5101714442624968,A,B
2009,3593,4018,5518,-2009,-3141,1,1,0.92029988554501,0.895174528343068,A,B
2010,3593,4020,5524,-2010,-3145,1,1,0.3282751911740843,0.323764572400163,A,B
2012,3593,4024,5528,-2012,-3146,1,1,0.31349032654022335,0.2926868978829027,A,B
2013,3593,4026,5530,-2013,-3148,1,1,0.3158429889233081,0.3143375863567962,A,B
2014,3593,4028,5532,-2014,-3149,1,1,0.045804388710563027,0.05197202665934175,A,B
2015,3593,4030,5534,-2015,-3150,1,1,0.8522802635105827,0.7988039409808276,A,B
2016,3593,4032,5534,-2016,-3150,1,1,0.4731455372426384,0.4627741520523204,A,B
2017,3593,4034,5536,-2017,-3151,1,1,0.1005714456541319,0.08241362266914498,A,B
2018,3593,4036,5540,-2018,-3152,1,1,0.5570424207510475,0.5232666085548304,A,B
2019,3593,4038,5542,-2019,-3153,1,1,0.5638095026272318,0.5300522225750692,A,B
2020,3593,4040,5550,-2020,-3155,1,1,0.3057452073554332,0.27561900253221705,A,B
2021,3593,4042,5552,-2021,-3156,1,1,0.006257781920116279,0.006257781920116279,A,B
2022,3593,4044,5552,-2022,-3156,1,1,0.1719983714162986,0.16510630606638088,A,B
2023,3593,4046,5554,-2023,-3158,1,1,0.9795714170314528,0.9726113254059179,A,B
2026,3593,4052,5556,-2026,-3160,1,1,0.48211020930287285,0.4763824019729904,A,B
2027,3593,4054,5558,-2027,-3161,1,1,0.5231982601348077,0.5039488754114507,A,B
2029,3593,4058,5566,-2029,-3162,1,1,0.5398419425000484,0.5106209368685756,A,B
2030,3593,4060,5566,-2030,-3162,1,1,0.1208635782207933,0.09637025062913651,A,B
2031,3593,4062,5570,-2031,-3163,1,1,0.5527004946981785,0.5153885369209218,A,B
2033,3593,4066,5580,-2033,-3164,1,1,0.6225378677030664,0.5740224522143414,A,B
2034,3593,4068,5582,-2034,-3166,1,1,0.4270628827863393,0.42448085266597657,A,B
2035,3593,4070,5586,-2035,-3167,1,1,0.973394461275287,0.9691592757723164,A,B
2036,3593,4072,5594,-2036,-3175,1,1,0.22543245256617206,0.20510197411074116,A,B
2038,3593,4076,5594,-2038,-3175,1,1,0.6879083571968845,0.6256876764001337,A,B
2039,3593,4078,5596,-2039,-3177,1,1,0.9262434466344227,0.9043969201407271,A,B
2040,3593,4080,5598,-2040,-3178,1,1,0.8976362201001146,0.8769638926540771,A,B
2042,3593,4084,5600,-2042,-3180,1,1,0.782638891188733,0.7314275959059792,A,B
2043,3593,4086,5610,-2043,-3182,1,1,0.5191054753439576,0.49773126859260164,A,B
2044,3593,4088,5614,-2044,-3183,1,1,0.5715412505084699,0.5355644108561903,A,B
2045,3593,4090,5614,-2045,-3183,1,1,0.42887276456757684,0.42887276456757684,A,B
2046,3593,4092,5616,-2046,-3186,1,1,0.11863897093293718,0.09637025062913651,A,B
2048,3593,4096,5618,-2048,-3188,1,1,0.5020934704297343,0.49738128956208083,A,B
2050,3593,4100,5620,-2050,-3189,1,1,0.305625776333339,0.2618722429021725,A,B
2051,3593,4102,5622,-2051,-3190,1,1,0.13969855687579047,0.12780706710488454,A,B
2053,3593,4106,5624,-2053,-3191,1,1,0.1699236538500829,0.1603827427768152,A,B
2054,3593,4108,5624,-2054,-3191,1,1,0.9234475837828083,0.9029719541958754,A,B
2055,3593,4110,5628,-2055,-3192,1,1,0.4612111181572651,0.4528903789780997,A,B
2056,3593,4112,5638,-2056,-3195,1,1,0.9428247897809864,0.9342615917263499,A,B
2059,3593,4118,5640,-2059,-3197,1,1,0.4473574787465092,0.44730495999430764,A,B
2063,3593,4126,5642,-2063,-3198,1,1,0.20993686338127604,0.18924644668693769,A,B
2065,3593,4130,5642,-2065,-3198,1,1,0.10032545213940802,0.07851392549317071,A,B
2066,3593,4132,5644,-2066,-3199,1,1,0.16883448874754214,0.15649203068923745,A,B
2067,3593,4134,5646,-2067,-3201,1,1,0.956044196241344,0.9498464772421977,A,B
2068,3593,4136,5654,-2068,-3204,1,1,0.03494432943250436,0.03494432943250436,A,B
2069,3593,4138,5658,-2069,-3205,1,1,0.8751854804799363,0.8352007840775202,A,B
2070,3593,4140,5666,-2070,-3206,1,1,0.3364234968463814,0.32689641467632335,A,B
2071,3593,4142,5666,-2071,-3206,1,1,0.9047043192060544,0.8852113150698214,A,B
2072,3593,4144,5668,-2072,-3207,1,1,0.7432775335758003,0.6808061043682289,A,B
2073,3593,4146,5670,-2073,-3210,1,1,0.9374566764918418,0.9252363068042716,A,B
2074,3593,4148,5672,-2074,-3211,1,1,0.8641492116149994,0.8193931681354194,A,B
2076,3593,4152,5674,-2076,-3213,1,1,0.818782515683944,0.7662524140463154,A,B
2077,3593,4154,5678,-2077,-3214,1,1,0.7936385689699914,0.7388978831613703,A,B
2078,3593,4156,5678,-2078,-3214,1,1,0.4814542317445052,0.4717864721375966,A,B
2081,3593,4162,5680,-2081,-3216,1,1,0.8539319395586521,0.8082879548262514,A,B
2082,3593,4164,5684,-2082,-3217,1,1,0.12631114401226673,0.10681514949348259,A,B
2084,3593,4168,5686,-2084,-3218,1,1,0.3470118032064018,0.33952239001583573,A,B
2085,3593,4170,5688,-2085,-3219,1,1,0.4207675406350888,0.41405679118103156,A,B
2086,3593,4172,5690,-2086,-3223,1,1,0.70749921805565,0.6398126996551287,A,B
2087,3593,4174,5690,-2087,-3223,1,1,0.5904786270665708,0.5503595556507457,A,B
2089,3593,4178,5696,-2089,-3225,1,1,0.49760166679371887,0.4872448594960501,A,B
2091,3593,4182,5698,-2091,-3227,1,1,0.8695657186457492,0.8227425755255332,A,B
2095,3593,4190,5700,-2095,-3228,1,1,0.3009990653551836,0.2548959713051634,A,B
2097,3593,4194,5708,-2097,-3230,1,1,0.5305572597907291,0.5101714442624968,A,B
2098,3593,4196,5708,-2098,-3230,1,1,0.20134271946318005,0.1836618488347247,A,B
2100,3593,4200,5710,-2100,-3231,1,1,0.9363888694834729,0.9236226196072415,A,B
2101,3593,4202,5712,-2101,-3233,1,1,0.2965977370972419,0.24338030796974208,A,B
2102,3593,4204,5716,-2102,-3234,1,1,0.22983442520382258,0.20700641306891354,A,B
2103,3593,4206,5718,-2103,-3235,1,1,0.7091398577756486,0.6463417342976022,A,B
2105,3593,4210,5724,-2105,-3239,1,1,0.22338247985307946,0.20265350932199155,A,B
2106,3593,4212,5724,-2106,-3239,1,1,0.7706761187602751,0.7220217765402844,A,B
2109,3593,4218,5726,-2109,-3240,1,1,0.81132745640577,0.7576289496214702,A,B
2110,3593,4220,5728,-2110,-3243,1,1,0.11359694804314546,0.08688639997486514,A,B
2111,3593,4222,5732,-2111,-3244,1,1,0.7797155650353603,0.7278656981602999,A,B
2112,3593,4224,5734,-2112,-3245,1,1,0.3652556261033223,0.35930265019109875,A,B
2114,3593,4228,5736,-2114,-3246,1,1,0.9887306185140223,0.987370946598683,A,B
2115,3593,4230,5736,-2115,-3246,1,1,0.3093476340083082,0.290224050373042,A,B
2117,3593,4234,5738,-2117,-3247,1,1,0.42840865428587604,0.42840865428587604,A,B
2119,3593,4238,5742,-2119,-3248,1,1,0.37816485473784966,0.36950387902757187,A,B
2120,3593,4240,5744,-2120,-3249,1,1,0.018088136292188084,0.018088136292188084,A,B
2123,3593,4246,5746,-2123,-3250,1,1,0.7214360788408617,0.6647295682870051,A,B
2124,3593,4248,5752,-2124,-3252,1,1,0.4139888467203876,0.4139888467203876,A,B
2127,3593,4254,5752,-2127,-3252,1,1,0.345579530767282,0.33881678092197554,A,B
2128,3593,4256,5754,-2128,-3254,1,1,0.7031583741774322,0.6373622107997243,A,B
2129,3593,4258,5756,-2129,-3258,1,1,0.040185665342929444,0.03840826002130515,A,B
2132,3593,4264,5764,-2132,-3260,1,1,0.3932606601995109,0.3932606601995109,A,B
2134,3593,4268,5768,-2134,-3262,1,1,0.6434076633106106,0.603780334896824,A,B
2136,3593,4272,5768,-2136,-3262,1,1,0.7502732507651447,0.6960780877628314,A,B
2137,3593,4274,5774,-2137,-3263,1,1,0.45176216062942787,0.45162097316133043,A,B
2138,3593,4276,5778,-2138,-3264,1,1,0.6075948775903306,0.552894523891626,A,B
2139,3593,4278,5786,-2139,-3265,1,1,0.3059377414839547,0.27561900253221705,A,B
2140,3593,4280,5788,-2140,-3266,1,1,0.7009612502605271,0.6317031651446298,A,B
2142,3593,4284,5792,-2142,-3267,1,1,0.9190162426046317,0.895174528343068,A,B
2144,3593,4288,5792,-2144,-3267,1,1,0.9637729697421694,0.9637729697421694,A,B
2146,3593,4292,5796,-2146,-3268,1,1,0.8864529307395784,0.8571825073387184,A,B
2147,3593,4294,5798,-2147,-3270,1,1,0.5440529984671562,0.5118637314659358,A,B
2148,3593,4296,5800,-2148,-3271,1,1,0.9947378090780861,0.9928011376356151,A,B
2149,3593,4298,5802,-2149,-3273,1,1,0.07951030168737161,0.07019586550984602,A,B
2150,3593,4300,5806,-2150,-3274,1,1,0.38703361459027685,0.38703361459027685,A,B
2151,3593,4302,5806,-2151,-3274,1,1,0.11418683837055255,0.09309896950611685,A,B
2152,3593,4304,5810,-2152,-3279,1,1,0.32288555195654167,0.31581250837759134,A,B
2154,3593,4308,5812,-2154,-3280,1,1,0.870163159614678,0.8320237885278572,A,B
2155,3593,4310,5814,-2155,-3281,1,1,0.5763892532317879,0.5415846752911478,A,B
2156,3593,4312,5816,-2156,-3282,1,1,0.011188295829838046,0.011188295829838046,A,B
2157,3593,4314,5818,-2157,-3286,1,1,0.9477493255911086,0.9344296313744197,A,B
2158,3593,4316,5818,-2158,-3286,1,1,0.033530189855046966,0.030482663418534672,A,B
2159,3593,4318,5820,-2159,-3287,1,1,0.7471895503713167,0.6879039825576002,A,B
