Feature_A,Feature_A_noFeature_A,Feature_B,Feature_B_noFeature_A,Feature_C,Feature_C_noFeature_A,Constant_Feature,Constant_Feature_noFeature_A,Random_Feature,Random_Feature_noFeature_A,Outcome,Outcome_noFeature_A
1566,4769,3132,5424,-1566,-3093,1,1,0.45288859373789003,0.4737526404175101,A,B
1570,4769,3140,5428,-1570,-3095,1,1,0.6416230882337067,0.6925362445160747,A,B
1571,4769,3142,5438,-1571,-3098,1,1,0.00703947821369677,0.0038644681598412056,A,B
1572,4769,3144,5438,-1572,-3098,1,1,0.7459706489488102,0.7715522176376897,A,B
1573,4769,3146,5446,-1573,-3099,1,1,0.3238398644991358,0.3750797499036297,A,B
1574,4769,3148,5452,-1574,-3103,1,1,0.29852784226254725,0.33461109054482485,A,B
1576,4769,3152,5466,-1576,-3104,1,1,0.32483166690713416,0.3770821598830879,A,B
1577,4769,3154,5466,-1577,-3104,1,1,0.5966227540229792,0.6488593729214684,A,B
1578,4769,3156,5468,-1578,-3106,1,1,0.7776055341154291,0.8049247086320629,A,B
1580,4769,3160,5472,-1580,-3107,1,1,0.9603582126146761,0.9624734981550711,A,B
1581,4769,3162,5472,-1581,-3107,1,1,0.7376298896846667,0.7715522176376897,A,B
1582,4769,3164,5474,-1582,-3110,1,1,0.6900056594399526,0.7281753149833974,A,B
1583,4769,3166,5476,-1583,-3112,1,1,0.5148163891730148,0.5639798964492758,A,B
1585,4769,3170,5482,-1585,-3118,1,1,0.9913924458909358,0.9770743664240338,A,B
1586,4769,3172,5482,-1586,-3118,1,1,0.25694118310422254,0.28925589685817976,A,B
1587,4769,3174,5484,-1587,-3119,1,1,0.3402678632509334,0.41328736746549166,A,B
1588,4769,3176,5488,-1588,-3121,1,1,0.9722124503947794,0.9722124503947794,A,B
1592,4769,3184,5488,-1592,-3121,1,1,0.8366845404859768,0.8482181233587572,A,B
1595,4769,3190,5492,-1595,-3123,1,1,0.9963934826446249,0.9872597865727357,A,B
1596,4769,3192,5494,-1596,-3124,1,1,0.026864885281081996,0.02890641259804505,A,B
1597,4769,3194,5500,-1597,-3126,1,1,0.2643170282486127,0.3025127166182384,A,B
1598,4769,3196,5500,-1598,-3126,1,1,0.2588928079969556,0.29005724881410777,A,B
1599,4769,3198,5502,-1599,-3127,1,1,0.05017843863384952,0.07581916844292025,A,B
1600,4769,3200,5506,-1600,-3130,1,1,0.23128773468100405,0.26851316588012253,A,B
1601,4769,3202,5506,-1601,-3130,1,1,0.49576673948380245,0.5363614037302173,A,B
1602,4769,3204,5508,-1602,-3132,1,1,0.601199075156141,0.6540519974115205,A,B
1603,4769,3206,5518,-1603,-3135,1,1,0.04822331030993576,0.07581916844292025,A,B
1604,4769,3208,5522,-1604,-3138,1,1,0.8508894686272718,0.8713074291322984,A,B
1607,4769,3214,5522,-1607,-3138,1,1,0.6445461146405752,0.6977139168183455,A,B
1608,4769,3216,5524,-1608,-3140,1,1,0.9394176769511648,0.9534435387121504,A,B
1609,4769,3218,5528,-1609,-3141,1,1,0.9391765502562532,0.948732922882207,A,B
1610,4769,3220,5528,-1610,-3141,1,1,0.10127855683593956,0.1274918551046238,A,B
1613,4769,3226,5530,-1613,-3144,1,1,0.7201717907118329,0.7434981974992501,A,B
1616,4769,3232,5534,-1616,-3145,1,1,0.5059300438690756,0.5618584628857307,A,B
1617,4769,3234,5538,-1617,-3146,1,1,0.8805775502414807,0.8965183846598592,A,B
1619,4769,3238,5538,-1619,-3146,1,1,0.01116118187065418,0.0038644681598412056,A,B
1620,4769,3240,5544,-1620,-3150,1,1,0.9942196855941206,0.9872597865727357,A,B
1621,4769,3242,5548,-1621,-3151,1,1,0.8924376142873832,0.9143554077433366,A,B
1623,4769,3246,5550,-1623,-3153,1,1,0.01995713143478084,0.014927674388902079,A,B
1625,4769,3250,5550,-1625,-3153,1,1,0.20301536592239366,0.241020076185557,A,B
1627,4769,3254,5552,-1627,-3155,1,1,0.02493665642450371,0.023446746327649093,A,B
1628,4769,3256,5556,-1628,-3157,1,1,0.33853294832057546,0.3947884433232508,A,B
1629,4769,3258,5556,-1629,-3157,1,1,0.07920733090440968,0.1003296744209099,A,B
1633,4769,3266,5560,-1633,-3158,1,1,0.47041271884517744,0.5057113325314054,A,B
1634,4769,3268,5566,-1634,-3161,1,1,0.5442130694421745,0.5934539532909999,A,B
1638,4769,3276,5568,-1638,-3162,1,1,0.93599430719544,0.9452116991909318,A,B
1640,4769,3280,5568,-1640,-3162,1,1,0.04191483095956894,0.060813072542556856,A,B
1641,4769,3282,5572,-1641,-3166,1,1,0.3802781789005556,0.423648850762522,A,B
1643,4769,3286,5576,-1643,-3167,1,1,0.5758617880201174,0.6148166275211174,A,B
1644,4769,3288,5576,-1644,-3167,1,1,0.031601879880257866,0.03685484993142085,A,B
1645,4769,3290,5580,-1645,-3168,1,1,0.30647671620569283,0.3467922367848052,A,B
1646,4769,3292,5584,-1646,-3171,1,1,0.5410032166653709,0.5850625834023614,A,B
1648,4769,3296,5586,-1648,-3172,1,1,0.8463012947100607,0.8605368186122571,A,B
1650,4769,3300,5586,-1650,-3172,1,1,0.14388323120158464,0.18274601207146912,A,B
1654,4769,3308,5588,-1654,-3177,1,1,0.4698353273665742,0.5057113325314054,A,B
1657,4769,3314,5594,-1657,-3178,1,1,0.2905819783430106,0.3206211616683612,A,B
1658,4769,3316,5594,-1658,-3178,1,1,0.6973141751944025,0.7349411616590555,A,B
1660,4769,3320,5596,-1660,-3181,1,1,0.9159880158896844,0.927636691036431,A,B
1661,4769,3322,5600,-1661,-3182,1,1,0.8535229232999803,0.8718386085248406,A,B
1662,4769,3324,5602,-1662,-3184,1,1,0.03429819226049846,0.042141323626516125,A,B
1666,4769,3332,5602,-1666,-3184,1,1,0.6970831564755493,0.7349411616590555,A,B
1667,4769,3334,5604,-1667,-3187,1,1,0.02803160607426991,0.035121154743001703,A,B
1668,4769,3336,5608,-1668,-3191,1,1,0.17386392953146712,0.22350250236830127,A,B
1669,4769,3338,5608,-1669,-3191,1,1,0.3081430801572336,0.3622844436920112,A,B
1670,4769,3340,5610,-1670,-3192,1,1,0.39589014693804003,0.42787849076828455,A,B
1671,4769,3342,5614,-1671,-3193,1,1,0.3070316002243687,0.3541001588175644,A,B
1672,4769,3344,5616,-1672,-3197,1,1,0.7288907140391206,0.7522054182851269,A,B
1674,4769,3348,5616,-1674,-3197,1,1,0.5876926392402928,0.6369045866801039,A,B
1676,4769,3352,5620,-1676,-3198,1,1,0.9929349918025255,0.9839841321275486,A,B
1677,4769,3354,5624,-1677,-3202,1,1,0.5819249844888119,0.6369045866801039,A,B
1679,4769,3358,5624,-1679,-3202,1,1,0.4432700739635078,0.4708611622020543,A,B
1680,4769,3360,5626,-1680,-3203,1,1,0.4879352749929191,0.5293669438787622,A,B
1681,4769,3362,5634,-1681,-3205,1,1,0.45134086938362905,0.4737526404175101,A,B
1683,4769,3366,5638,-1683,-3206,1,1,0.9299110484648774,0.9396005944948667,A,B
1685,4769,3370,5638,-1685,-3206,1,1,0.20145390318401035,0.24055981485762024,A,B
1689,4769,3378,5646,-1689,-3208,1,1,0.7667708937925021,0.7966462126278536,A,B
1691,4769,3382,5648,-1691,-3209,1,1,0.2859392713282217,0.3206211616683612,A,B
1692,4769,3384,5652,-1692,-3211,1,1,0.15725026677313925,0.20420620977082515,A,B
1693,4769,3386,5652,-1693,-3211,1,1,0.4579143162974324,0.47584175381012384,A,B
1695,4769,3390,5656,-1695,-3212,1,1,0.197819117543505,0.2305366671079544,A,B
1696,4769,3392,5658,-1696,-3213,1,1,0.9746788323409398,0.9770743664240338,A,B
1697,4769,3394,5658,-1697,-3213,1,1,0.33759811870301437,0.3947884433232508,A,B
1698,4769,3396,5668,-1698,-3215,1,1,0.7363510818630119,0.7553192102423594,A,B
1699,4769,3398,5672,-1699,-3216,1,1,0.63025016423023,0.6802208630759197,A,B
1701,4769,3402,5674,-1701,-3218,1,1,0.38360643579198117,0.42595429888758674,A,B
1703,4769,3406,5674,-1703,-3218,1,1,0.11413199159078213,0.15342328920203419,A,B
1704,4769,3408,5684,-1704,-3219,1,1,0.9968111049287246,0.9944740726572984,A,B
1705,4769,3410,5686,-1705,-3224,1,1,0.10187421000918195,0.12942458033777282,A,B
1707,4769,3414,5686,-1707,-3224,1,1,0.2581749171076646,0.29005724881410777,A,B
1708,4769,3416,5692,-1708,-3225,1,1,0.4594102673062074,0.4871715175426282,A,B
1709,4769,3418,5694,-1709,-3227,1,1,0.03192765668882014,0.042141323626516125,A,B
1713,4769,3426,5696,-1713,-3228,1,1,0.47508825484760797,0.5089551691875212,A,B
1714,4769,3428,5696,-1714,-3228,1,1,0.3236088276056426,0.3750797499036297,A,B
1715,4769,3430,5700,-1715,-3232,1,1,0.06849375552004067,0.08167606683765005,A,B
1716,4769,3432,5704,-1716,-3235,1,1,0.8092860831929545,0.8195547680451946,A,B
1717,4769,3434,5704,-1717,-3235,1,1,0.33128955120271886,0.3839774973189355,A,B
1718,4769,3436,5708,-1718,-3236,1,1,0.6021930969176292,0.6605086323111727,A,B
1719,4769,3438,5710,-1719,-3238,1,1,0.05729274218377789,0.08062485441986278,A,B
1720,4769,3440,5712,-1720,-3239,1,1,0.2608486941275715,0.29655900821439407,A,B
1722,4769,3444,5712,-1722,-3239,1,1,0.038285201639213784,0.049987341179931644,A,B
1723,4769,3446,5720,-1723,-3242,1,1,0.5551128586009192,0.6108523749465351,A,B
1724,4769,3448,5724,-1724,-3243,1,1,0.2407716799228079,0.2723810276710532,A,B
1726,4769,3452,5724,-1726,-3243,1,1,0.6333135156079693,0.6830623773615659,A,B
1727,4769,3454,5734,-1727,-3245,1,1,0.18537501855030236,0.2305366671079544,A,B
1731,4769,3462,5736,-1731,-3246,1,1,0.039611011146401864,0.060813072542556856,A,B
1732,4769,3464,5738,-1732,-3248,1,1,0.9446512117934958,0.9534435387121504,A,B
1733,4769,3466,5738,-1733,-3248,1,1,0.11136256933678812,0.15342328920203419,A,B
1734,4769,3468,5742,-1734,-3249,1,1,0.4589322353746511,0.48573108297627376,A,B
1735,4769,3470,5744,-1735,-3252,1,1,0.3906493834642444,0.42787849076828455,A,B
1737,4769,3474,5744,-1737,-3252,1,1,0.7902862481802225,0.8066293354359845,A,B
1738,4769,3476,5750,-1738,-3253,1,1,0.9073310433237448,0.9239755549355453,A,B
1739,4769,3478,5752,-1739,-3256,1,1,0.5276213513957431,0.5678276178771463,A,B
1740,4769,3480,5756,-1740,-3257,1,1,0.15846083228067787,0.20447145482616524,A,B
1741,4769,3482,5756,-1741,-3257,1,1,0.41397198225881227,0.4578046602740826,A,B
1742,4769,3484,5764,-1742,-3258,1,1,0.7672423390624548,0.7983384974668297,A,B
1743,4769,3486,5766,-1743,-3263,1,1,0.4619185957015839,0.4871715175426282,A,B
1744,4769,3488,5766,-1744,-3263,1,1,0.7661274133198506,0.7863143964531846,A,B
1747,4769,3494,5772,-1747,-3264,1,1,0.8413825548613614,0.8527694037464577,A,B
1748,4769,3496,5774,-1748,-3266,1,1,0.5627602162198824,0.6126882731315999,A,B
1749,4769,3498,5780,-1749,-3267,1,1,0.8884520031744852,0.9060607157109178,A,B
1751,4769,3502,5780,-1751,-3267,1,1,0.5915380721374611,0.6447461750811035,A,B
1752,4769,3504,5788,-1752,-3269,1,1,0.7614441991089297,0.7845146213411933,A,B
1753,4769,3506,5792,-1753,-3270,1,1,0.6775397105524213,0.7184314053505323,A,B
1756,4769,3512,5796,-1756,-3274,1,1,0.600260913279136,0.6488593729214684,A,B
1757,4769,3514,5796,-1757,-3274,1,1,0.2834623795172999,0.31288722673486835,A,B
1759,4769,3518,5798,-1759,-3275,1,1,0.4880747680116274,0.5339369261069321,A,B
1760,4769,3520,5804,-1760,-3279,1,1,0.5023278274025796,0.5618584628857307,A,B
1761,4769,3522,5804,-1761,-3279,1,1,0.41312495530900273,0.45163245954388,A,B
1762,4769,3524,5816,-1762,-3280,1,1,0.101877147131897,0.1312793687711078,A,B
1763,4769,3526,5818,-1763,-3286,1,1,0.0894823071097327,0.11161245723735569,A,B
1765,4769,3530,5824,-1765,-3290,1,1,0.7490081214142095,0.7750328015637515,A,B
1767,4769,3534,5824,-1767,-3290,1,1,0.5519180317848822,0.6049105647855177,A,B
1769,4769,3538,5826,-1769,-3292,1,1,0.13356805680933326,0.1680533837169732,A,B
1770,4769,3540,5830,-1770,-3294,1,1,0.6555894059607886,0.7084096773612025,A,B
1772,4769,3544,5830,-1772,-3294,1,1,0.6206638821645928,0.6691501012450989,A,B
1773,4769,3546,5834,-1773,-3298,1,1,0.9671919399875116,0.9624734981550711,A,B
1774,4769,3548,5838,-1774,-3300,1,1,0.9687904791429568,0.9687904791429568,A,B
1776,4769,3552,5848,-1776,-3301,1,1,0.2153692875107437,0.26377244133366806,A,B
1777,4769,3554,5848,-1777,-3301,1,1,0.7956739301546234,0.8164632480994188,A,B
1779,4769,3558,5850,-1779,-3303,1,1,0.02691750725771036,0.035121154743001703,A,B
1782,4769,3564,5860,-1782,-3304,1,1,0.2047558998373843,0.25413723861324644,A,B
1784,4769,3568,5860,-1784,-3304,1,1,0.8183535600894952,0.8334432844070989,A,B
1785,4769,3570,5862,-1785,-3307,1,1,0.48343099165728376,0.5172140322695878,A,B
1786,4769,3572,5864,-1786,-3308,1,1,0.11109485003510788,0.1511052467882985,A,B
1787,4769,3574,5872,-1787,-3311,1,1,0.8651341273393809,0.8809225796706706,A,B
1788,4769,3576,5872,-1788,-3311,1,1,0.14936681025863574,0.18843633151403405,A,B
1789,4769,3578,5876,-1789,-3313,1,1,0.8034282797601926,0.8195547680451946,A,B
1791,4769,3582,5886,-1791,-3314,1,1,0.32583967023408034,0.38359182289743265,A,B
1793,4769,3586,5886,-1793,-3314,1,1,0.2739193093139054,0.3025127166182384,A,B
1795,4769,3590,5888,-1795,-3316,1,1,0.31086029339821875,0.37076041926504044,A,B
1797,4769,3594,5890,-1797,-3317,1,1,0.933823876081929,0.9396005944948667,A,B
1799,4769,3598,5900,-1799,-3321,1,1,0.4775008798929622,0.5110851577909193,A,B
1800,4769,3600,5900,-1800,-3321,1,1,0.8094884486493297,0.8317358872592439,A,B
1801,4769,3602,5902,-1801,-3322,1,1,0.6605013994520523,0.7147060332966533,A,B
1802,4769,3604,5906,-1802,-3326,1,1,0.8455523312287258,0.8527694037464577,A,B
1803,4769,3606,5906,-1803,-3326,1,1,0.31069059656682696,0.3622844436920112,A,B
1806,4769,3612,5908,-1806,-3329,1,1,0.7369859456227806,0.7639860250737197,A,B
1807,4769,3614,5910,-1807,-3331,1,1,0.8145700478417189,0.8334432844070989,A,B
1808,4769,3616,5914,-1808,-3332,1,1,0.42270275535727264,0.4644897433830574,A,B
1810,4769,3620,5914,-1810,-3332,1,1,0.2827813622451948,0.3070671375220516,A,B
1812,4769,3624,5916,-1812,-3334,1,1,0.9269407802317903,0.9303705705345104,A,B
1813,4769,3626,5920,-1813,-3339,1,1,0.5805982865874899,0.6364080175023646,A,B
1817,4769,3634,5924,-1817,-3341,1,1,0.33721135885750075,0.3939824335709884,A,B
1820,4769,3640,5924,-1820,-3341,1,1,0.5666653923938603,0.6147408709676349,A,B
1821,4769,3642,5926,-1821,-3345,1,1,0.5572810900150791,0.6126882731315999,A,B
1823,4769,3646,5932,-1823,-3346,1,1,0.23185636270789,0.2691068211597738,A,B
1824,4769,3648,5932,-1824,-3346,1,1,0.9473443631071332,0.9597358655455461,A,B
1825,4769,3650,5936,-1825,-3349,1,1,0.013139596663018893,0.010785107547286787,A,B
1828,4769,3656,5940,-1828,-3350,1,1,0.5355481765332857,0.576504222584609,A,B
1831,4769,3662,5944,-1831,-3352,1,1,0.11703462317471269,0.15711928674634346,A,B
1832,4769,3664,5944,-1832,-3352,1,1,0.49650948533660855,0.540834462534557,A,B
1833,4769,3666,5946,-1833,-3355,1,1,0.15304270132517517,0.18843633151403405,A,B
1834,4769,3668,5950,-1834,-3357,1,1,0.22122087557153325,0.26851316588012253,A,B
1835,4769,3670,5950,-1835,-3357,1,1,0.3278670527577783,0.3839774973189355,A,B
1836,4769,3672,5952,-1836,-3359,1,1,0.6500590201668665,0.7035976698003591,A,B
1837,4769,3674,5962,-1837,-3360,1,1,0.4859862395803064,0.5293669438787622,A,B
1838,4769,3676,5966,-1838,-3364,1,1,0.5444450895349052,0.5934539532909999,A,B
1840,4769,3680,5966,-1840,-3364,1,1,0.631707604557591,0.6802208630759197,A,B
1842,4769,3684,5968,-1842,-3366,1,1,0.3393180736496326,0.40529944517643124,A,B
1844,4769,3688,5972,-1844,-3370,1,1,0.5319442986150983,0.5742903008873838,A,B
1846,4769,3692,5972,-1846,-3370,1,1,0.5177460125035408,0.5643649797470728,A,B
1847,4769,3694,5980,-1847,-3373,1,1,0.6119704270585965,0.6652796127508342,A,B
1848,4769,3696,5988,-1848,-3375,1,1,0.13646352114200255,0.1680533837169732,A,B
1849,4769,3698,5992,-1849,-3376,1,1,0.868011078549072,0.8809225796706706,A,B
1850,4769,3700,5992,-1850,-3376,1,1,0.07681475110316438,0.08518571984397771,A,B
1852,4769,3704,5996,-1852,-3382,1,1,0.09804782998084682,0.11423361057948744,A,B
1853,4769,3706,6000,-1853,-3383,1,1,0.23549640804916172,0.2723810276710532,A,B
1855,4769,3710,6000,-1855,-3383,1,1,0.13348249160893266,0.16791369286963842,A,B
1856,4769,3712,6002,-1856,-3385,1,1,0.37169259341152117,0.4148394984028383,A,B
1857,4769,3714,6006,-1857,-3386,1,1,0.6504843356286799,0.7084096773612025,A,B
1858,4769,3716,6008,-1858,-3387,1,1,0.4816207933450317,0.5172140322695878,A,B
1865,4769,3730,6008,-1865,-3387,1,1,0.4293755343793596,0.4644897433830574,A,B
1866,4769,3732,6018,-1866,-3390,1,1,0.396519841439153,0.43821040098362085,A,B
1868,4769,3736,6020,-1868,-3391,1,1,0.013806593625303454,0.014927674388902079,A,B
1871,4769,3742,6020,-1871,-3391,1,1,0.7950687392898881,0.8114537583882862,A,B
1872,4769,3744,6022,-1872,-3393,1,1,0.532964923337255,0.576504222584609,A,B
1873,4769,3746,6026,-1873,-3394,1,1,0.1238213782194183,0.1658796473669636,A,B
1874,4769,3748,6028,-1874,-3398,1,1,0.038442801459862785,0.05450756459755113,A,B
1875,4769,3750,6028,-1875,-3398,1,1,0.20345918482194314,0.25413723861324644,A,B
1876,4769,3752,6032,-1876,-3399,1,1,0.898377541963658,0.9143554077433366,A,B
1878,4769,3756,6038,-1878,-3401,1,1,0.871110761627433,0.8871531201447668,A,B
1879,4769,3758,6044,-1879,-3403,1,1,0.0021858225281002897,0.001821949410769741,A,B
1880,4769,3760,6044,-1880,-3403,1,1,0.6142411009719002,0.6652796127508342,A,B
1881,4769,3762,6050,-1881,-3406,1,1,0.1001928902773005,0.1274918551046238,A,B
1882,4769,3764,6058,-1882,-3407,1,1,0.09767565167533021,0.11161245723735569,A,B
1883,4769,3766,6058,-1883,-3407,1,1,0.7722656046179476,0.7983384974668297,A,B
1885,4769,3770,6070,-1885,-3409,1,1,0.40412781684680754,0.4409054793599425,A,B
1886,4769,3772,6074,-1886,-3414,1,1,0.6850119017193581,0.7239643516932773,A,B
1887,4769,3774,6076,-1887,-3416,1,1,0.8741919725623498,0.8896766932364099,A,B
1888,4769,3776,6076,-1888,-3416,1,1,0.7512914064140249,0.7845146213411933,A,B
1889,4769,3778,6080,-1889,-3418,1,1,0.8750170680093852,0.8896766932364099,A,B
1890,4769,3780,6082,-1890,-3419,1,1,0.5678547363838027,0.6148166275211174,A,B
1891,4769,3782,6082,-1891,-3419,1,1,0.4959118322345383,0.540834462534557,A,B
1893,4769,3786,6090,-1893,-3421,1,1,0.9284686281346275,0.934540665405342,A,B
1895,4769,3790,6092,-1895,-3422,1,1,0.30313858179988895,0.33581158310604886,A,B
1896,4769,3792,6094,-1896,-3430,1,1,0.7866068780267328,0.8066293354359845,A,B
1897,4769,3794,6094,-1897,-3430,1,1,0.7224764487363369,0.7472742435857463,A,B
1898,4769,3796,6098,-1898,-3431,1,1,0.5380017446156911,0.578914645904586,A,B
1900,4769,3800,6100,-1900,-3433,1,1,0.7228284738806486,0.7522054182851269,A,B
1902,4769,3804,6100,-1902,-3433,1,1,0.1226686035579968,0.16553209266029612,A,B
1906,4769,3812,6104,-1906,-3434,1,1,0.1685016633603994,0.22165672816496917,A,B
1908,4769,3816,5342,-1908,-3053,1,1,0.8883651428001192,0.9060607157109178,A,B
1910,4769,3820,5346,-1910,-3055,1,1,0.30625113591287634,0.3467922367848052,A,B
1911,4769,3822,5346,-1911,-3055,1,1,0.5146724909329493,0.5639798964492758,A,B
1913,4769,3826,5350,-1913,-3057,1,1,0.35492788094196814,0.37076041926504044,A,B
1914,4769,3828,5358,-1914,-3062,1,1,0.4361020096624808,0.45163245954388,A,B
1915,4769,3830,5358,-1915,-3062,1,1,0.05382485085873556,0.042141323626516125,A,B
1916,4769,3832,5364,-1916,-3064,1,1,0.7936129932339954,0.8049247086320629,A,B
1920,4769,3840,5376,-1920,-3066,1,1,0.3582514513106142,0.38359182289743265,A,B
1921,4769,3842,5376,-1921,-3066,1,1,0.5862727530404317,0.6126882731315999,A,B
1922,4769,3844,5378,-1922,-3068,1,1,0.17545437525585816,0.18843633151403405,A,B
1923,4769,3846,5384,-1923,-3071,1,1,0.898741256664837,0.9239755549355453,A,B
1924,4769,3848,5386,-1924,-3073,1,1,0.057571831868561296,0.05450756459755113,A,B
1925,4769,3850,5386,-1925,-3073,1,1,0.9740191304653643,0.9770743664240338,A,B
1926,4769,3852,5390,-1926,-3075,1,1,0.4966128460372571,0.5293669438787622,A,B
1928,4769,3856,5392,-1928,-3076,1,1,0.9018127501982699,0.9239755549355453,A,B
1929,4769,3858,5392,-1929,-3076,1,1,0.2090779104500805,0.22350250236830127,A,B
1930,4769,3860,5394,-1930,-3077,1,1,0.8086371922971206,0.8164632480994188,A,B
1939,4769,3878,5398,-1939,-3079,1,1,0.4225884515634486,0.43821040098362085,A,B
1940,4769,3880,5400,-1940,-3080,1,1,0.5653193110895277,0.5934539532909999,A,B
1941,4769,3882,5400,-1941,-3080,1,1,0.21408903142368962,0.22565034474374557,A,B
1942,4769,3884,5404,-1942,-3083,1,1,0.008269679510322425,0.0038644681598412056,A,B
1944,4769,3888,5410,-1944,-3084,1,1,0.6206175549408656,0.6369045866801039,A,B
1946,4769,3892,5410,-1946,-3084,1,1,0.6278578614727113,0.6488593729214684,A,B
1947,4769,3894,5412,-1947,-3087,1,1,0.9054695615855666,0.9303705705345104,A,B
1949,4769,3898,5418,-1949,-3090,1,1,0.6878510888896371,0.6977139168183455,A,B
1950,4769,3900,5418,-1950,-3090,1,1,0.1312793687711078,0.1312793687711078,A,B
1952,4769,3904,5420,-1952,-3092,1,1,0.8134196088052491,0.8317358872592439,A,B
1953,4769,3906,5424,-1953,-3093,1,1,0.15190387449331577,0.1511052467882985,A,B
1954,4769,3908,5428,-1954,-3095,1,1,0.7802335282224973,0.7845146213411933,A,B
1955,4769,3910,5428,-1955,-3095,1,1,0.6249627256150403,0.6488593729214684,A,B
1956,4769,3912,5438,-1956,-3098,1,1,0.816305163508443,0.8334432844070989,A,B
1957,4769,3914,5446,-1957,-3099,1,1,0.9761790574071357,0.9839841321275486,A,B
1958,4769,3916,5446,-1958,-3099,1,1,0.29087771717176325,0.3070671375220516,A,B
1959,4769,3918,5452,-1959,-3103,1,1,0.8029362719593194,0.8066293354359845,A,B
1961,4769,3922,5466,-1961,-3104,1,1,0.920390145962069,0.9534435387121504,A,B
1962,4769,3924,5466,-1962,-3104,1,1,0.9418619800516769,0.9624734981550711,A,B
1963,4769,3926,5468,-1963,-3106,1,1,0.49238767066931355,0.5244064236368436,A,B
1965,4769,3930,5472,-1965,-3107,1,1,0.4476920618212985,0.4578046602740826,A,B
1966,4769,3932,5474,-1966,-3110,1,1,0.42757887903527847,0.4409054793599425,A,B
1967,4769,3934,5474,-1967,-3110,1,1,0.7864816618438444,0.7983384974668297,A,B
1968,4769,3936,5476,-1968,-3112,1,1,0.4752497479910204,0.494833775220371,A,B
1969,4769,3938,5482,-1969,-3118,1,1,0.942931046568615,0.9687904791429568,A,B
1971,4769,3942,5482,-1971,-3118,1,1,0.9085103484676151,0.9303705705345104,A,B
