Feature_A,Feature_A_noFeature_B,Feature_B,Feature_B_noFeature_B,Feature_C,Feature_C_noFeature_B,Constant_Feature,Constant_Feature_noFeature_B,Random_Feature,Random_Feature_noFeature_B,Outcome,Outcome_noFeature_B
1969,2741,3938,9538,-1969,-3118,1,1,0.942931046568615,0.9687904791429568,A,B
1971,2741,3942,9538,-1971,-3118,1,1,0.9085103484676151,0.9303705705345104,A,B
1973,2742,3946,9538,-1973,-3119,1,1,0.6532176728018734,0.6691501012450989,A,B
1975,2744,3950,9538,-1975,-3121,1,1,0.22344556435551333,0.24055981485762024,A,B
1977,2746,3954,9538,-1977,-3123,1,1,0.6710758564371101,0.6925362445160747,A,B
1978,2746,3956,9538,-1978,-3123,1,1,0.03657281297915094,0.02890641259804505,A,B
1980,2747,3960,9538,-1980,-3124,1,1,0.00477001496322349,0.0038644681598412056,A,B
1982,2750,3964,9538,-1982,-3126,1,1,0.7923117845674378,0.7983384974668297,A,B
1984,2750,3968,9538,-1984,-3126,1,1,0.8664769230636631,0.8605368186122571,A,B
1985,2751,3970,9538,-1985,-3127,1,1,0.8038655287729846,0.8066293354359845,A,B
1986,2753,3972,9538,-1986,-3130,1,1,0.24905556617022062,0.27957556634464376,A,B
1987,2753,3974,9538,-1987,-3130,1,1,0.05398047868046196,0.049987341179931644,A,B
1988,2754,3976,9538,-1988,-3132,1,1,0.871113904544534,0.861274705217188,A,B
1989,2759,3978,9538,-1989,-3135,1,1,0.4899236707156982,0.5172140322695878,A,B
1992,2761,3984,9538,-1992,-3138,1,1,0.3554900973244143,0.3770821598830879,A,B
1993,2761,3986,9538,-1993,-3138,1,1,0.41984551784631574,0.42787849076828455,A,B
1995,2762,3990,9538,-1995,-3140,1,1,0.38279350976047055,0.3947884433232508,A,B
1998,2764,3996,9538,-1998,-3141,1,1,0.16771176555116052,0.1658796473669636,A,B
1999,2764,3998,9538,-1999,-3141,1,1,0.27700499088412334,0.29005724881410777,A,B
2000,2765,4000,9538,-2000,-3144,1,1,0.7408526010052854,0.7472742435857463,A,B
2002,2767,4004,9538,-2002,-3145,1,1,0.2806269136319477,0.29655900821439407,A,B
2003,2767,4006,9538,-2003,-3145,1,1,0.8822778619615477,0.8896766932364099,A,B
2004,2769,4008,9538,-2004,-3146,1,1,0.08577739511621207,0.09812281723784155,A,B
2005,2772,4010,9538,-2005,-3150,1,1,0.494483820014086,0.5244064236368436,A,B
2007,2774,4014,9538,-2007,-3151,1,1,0.7012964182587124,0.7084096773612025,A,B
2009,2774,4018,9538,-2009,-3151,1,1,0.9909334264350308,0.9944740726572984,A,B
2010,2775,4020,9538,-2010,-3153,1,1,0.1680533837169732,0.1680533837169732,A,B
2011,2776,4022,9538,-2011,-3155,1,1,0.3042977837687494,0.33581158310604886,A,B
2015,2776,4030,9538,-2015,-3155,1,1,0.6614090443776598,0.6691501012450989,A,B
2016,2778,4032,9538,-2016,-3157,1,1,0.38816128830052465,0.40529944517643124,A,B
2017,2780,4034,9538,-2017,-3158,1,1,0.8339126312544208,0.8482181233587572,A,B
2018,2783,4036,9538,-2018,-3161,1,1,0.7519632399673611,0.7553192102423594,A,B
2026,2783,4052,9538,-2026,-3161,1,1,0.07649201438791398,0.07581916844292025,A,B
2027,2784,4054,9538,-2027,-3162,1,1,0.7181931064502437,0.7147060332966533,A,B
2030,2786,4060,9538,-2030,-3166,1,1,0.08342998512122535,0.08167606683765005,A,B
2031,2786,4062,9538,-2031,-3166,1,1,0.23209755249577402,0.25413723861324644,A,B
2032,2788,4064,9538,-2032,-3167,1,1,0.483894703225203,0.5089551691875212,A,B
2033,2790,4066,9538,-2033,-3168,1,1,0.9829837931637863,0.9872597865727357,A,B
2034,2790,4068,9538,-2034,-3168,1,1,0.29497761267070055,0.3206211616683612,A,B
2035,2792,4070,9538,-2035,-3171,1,1,0.5972664087424333,0.6148166275211174,A,B
2036,2793,4072,9538,-2036,-3172,1,1,0.6914564350214615,0.7035976698003591,A,B
2037,2794,4074,9538,-2037,-3177,1,1,0.23846547579227717,0.26377244133366806,A,B
2039,2794,4078,9538,-2039,-3177,1,1,0.08167606683765005,0.08167606683765005,A,B
2040,2797,4080,9538,-2040,-3178,1,1,0.3432527602323904,0.3622844436920112,A,B
2041,2798,4082,9538,-2041,-3181,1,1,0.5962083512699027,0.6148166275211174,A,B
2042,2798,4084,9538,-2042,-3181,1,1,0.11351872762485027,0.11423361057948744,A,B
2043,2800,4086,9538,-2043,-3182,1,1,0.20523615534627715,0.22165672816496917,A,B
2044,2801,4088,9538,-2044,-3184,1,1,0.5611130246494148,0.5850625834023614,A,B
2045,2801,4090,9538,-2045,-3184,1,1,0.3409259913258007,0.3622844436920112,A,B
2046,2802,4092,9538,-2046,-3187,1,1,0.574647979423549,0.5934539532909999,A,B
2047,2804,4094,9538,-2047,-3191,1,1,0.17040669177981582,0.17058478845316005,A,B
2049,2805,4098,9538,-2049,-3192,1,1,0.1750112369778154,0.18843633151403405,A,B
2050,2805,4100,9538,-2050,-3192,1,1,0.7366222464512229,0.7434981974992501,A,B
2051,2807,4102,9538,-2051,-3193,1,1,0.9124061119786153,0.934540665405342,A,B
2054,2808,4108,9538,-2054,-3197,1,1,0.2490335441998267,0.2723810276710532,A,B
2056,2808,4112,9538,-2056,-3197,1,1,0.9160700687756176,0.9396005944948667,A,B
2057,2810,4114,9538,-2057,-3198,1,1,0.4672983169397913,0.48573108297627376,A,B
2058,2812,4116,9538,-2058,-3202,1,1,0.4566778162898468,0.4708611622020543,A,B
2061,2813,4122,9538,-2061,-3203,1,1,0.39421473718921796,0.40529944517643124,A,B
2062,2813,4124,9538,-2062,-3203,1,1,0.07107758447968371,0.060813072542556856,A,B
2063,2817,4126,9538,-2063,-3205,1,1,0.23580030874265523,0.2604983046074889,A,B
2064,2819,4128,9538,-2064,-3206,1,1,0.15584863177241426,0.15711928674634346,A,B
2065,2819,4130,9538,-2065,-3206,1,1,0.6674685777074681,0.6830623773615659,A,B
2068,2823,4136,9538,-2068,-3208,1,1,0.5357947542214073,0.5678276178771463,A,B
2070,2824,4140,9538,-2070,-3209,1,1,0.7855071978095947,0.7966462126278536,A,B
2071,2824,4142,9538,-2071,-3209,1,1,0.48646223956264134,0.5089551691875212,A,B
2072,2826,4144,9538,-2072,-3211,1,1,0.3806196914439903,0.3839774973189355,A,B
2073,2828,4146,9538,-2073,-3212,1,1,0.4568638180567851,0.4737526404175101,A,B
2075,2829,4150,9538,-2075,-3213,1,1,0.07125839506033993,0.07124125383624991,A,B
2076,2829,4152,9538,-2076,-3213,1,1,0.3826162392666178,0.3939824335709884,A,B
2078,2834,4156,9538,-2078,-3215,1,1,0.4997097627933492,0.5339369261069321,A,B
2080,2836,4160,9538,-2080,-3216,1,1,0.23080309445126634,0.241020076185557,A,B
2081,2836,4162,9538,-2081,-3216,1,1,0.12942458033777282,0.12942458033777282,A,B
2082,2837,4164,9538,-2082,-3218,1,1,0.8786074046014228,0.8809225796706706,A,B
2083,2842,4166,9538,-2083,-3219,1,1,0.15342328920203419,0.15342328920203419,A,B
2085,2842,4170,9538,-2085,-3219,1,1,0.6152690989905591,0.6364080175023646,A,B
2087,2843,4174,9538,-2087,-3224,1,1,0.3957957907868842,0.41328736746549166,A,B
2090,2846,4180,9538,-2090,-3225,1,1,0.8893751712940692,0.9060607157109178,A,B
2091,2847,4182,9538,-2091,-3227,1,1,0.7715522176376897,0.7715522176376897,A,B
2092,2847,4184,9538,-2092,-3227,1,1,0.1480484735589509,0.1378281844067265,A,B
2093,2848,4186,9538,-2093,-3228,1,1,0.807010909880634,0.8114537583882862,A,B
2094,2850,4188,9538,-2094,-3232,1,1,0.9745231792209262,0.9770743664240338,A,B
2095,2850,4190,9538,-2095,-3232,1,1,0.05329793703457664,0.042141323626516125,A,B
2097,2852,4194,9538,-2097,-3235,1,1,0.5123900447103281,0.5483874182006229,A,B
2098,2854,4196,9538,-2098,-3236,1,1,0.812538234070668,0.8195547680451946,A,B
2099,2854,4198,9538,-2099,-3238,1,1,0.622702242103773,0.6447461750811035,A,B
2101,2855,4202,9538,-2101,-3238,1,1,0.6429499257569231,0.6652796127508342,A,B
2102,2856,4204,9538,-2102,-3239,1,1,0.8713074291322984,0.8713074291322984,A,B
2105,2860,4210,9538,-2105,-3242,1,1,0.5143215789470467,0.5618584628857307,A,B
2106,2860,4212,9538,-2106,-3242,1,1,0.1797141319739075,0.20420620977082515,A,B
2107,2862,4214,9538,-2107,-3243,1,1,0.2656839218267324,0.28925589685817976,A,B
2109,2867,4218,9538,-2109,-3245,1,1,0.5874820736841256,0.6147408709676349,A,B
2110,2867,4220,9538,-2110,-3245,1,1,0.5072560018723871,0.5363614037302173,A,B
2111,2868,4222,9538,-2111,-3246,1,1,0.7160798077559304,0.7147060332966533,A,B
2112,2869,4224,9538,-2112,-3248,1,1,0.4752171225373376,0.4871715175426282,A,B
2113,2871,4226,9538,-2113,-3249,1,1,0.07699443808276285,0.07581916844292025,A,B
2114,2871,4228,9538,-2114,-3249,1,1,0.0005862755720272839,0.001821949410769741,A,B
2115,2872,4230,9538,-2115,-3252,1,1,0.4777761720203414,0.494833775220371,A,B
2118,2875,4236,9538,-2118,-3253,1,1,0.7773361364974962,0.7845146213411933,A,B
2119,2875,4238,9538,-2119,-3253,1,1,0.28290131940236585,0.29655900821439407,A,B
2120,2876,4240,9538,-2120,-3256,1,1,0.029139646644029238,0.014927674388902079,A,B
2122,2878,4244,9538,-2122,-3257,1,1,0.16791369286963842,0.16791369286963842,A,B
2125,2878,4250,9538,-2125,-3257,1,1,0.8803602966587013,0.8871531201447668,A,B
2126,2882,4252,9538,-2126,-3258,1,1,0.9173760261195287,0.9452116991909318,A,B
2128,2883,4256,9538,-2128,-3263,1,1,0.5424533096266543,0.576504222584609,A,B
2129,2886,4258,9538,-2129,-3264,1,1,0.4893348192159954,0.5110851577909193,A,B
2131,2886,4262,9538,-2131,-3264,1,1,0.06569958011146215,0.05450756459755113,A,B
2133,2887,4266,9538,-2133,-3266,1,1,0.2678270454113162,0.28925589685817976,A,B
2135,2890,4270,9538,-2135,-3267,1,1,0.44791407477293554,0.4578046602740826,A,B
2136,2890,4272,9538,-2136,-3267,1,1,0.011161604706086847,0.010785107547286787,A,B
2138,2894,4276,9538,-2138,-3269,1,1,0.1776836160585159,0.19160963417195387,A,B
2139,2896,4278,9538,-2139,-3270,1,1,0.24523271388698897,0.2691068211597738,A,B
2140,2896,4280,9538,-2140,-3270,1,1,0.9051455805381174,0.927636691036431,A,B
2141,2898,4282,9538,-2141,-3274,1,1,0.5099791775909549,0.540834462534557,A,B
2142,2899,4284,9538,-2142,-3275,1,1,0.28453170504424685,0.3070671375220516,A,B
2143,2902,4286,9538,-2143,-3279,1,1,0.29295869540016994,0.31288722673486835,A,B
2144,2902,4288,9538,-2144,-3279,1,1,0.6426050535196779,0.6605086323111727,A,B
2145,2908,4290,9538,-2145,-3280,1,1,0.4274099210760678,0.4409054793599425,A,B
2146,2909,4292,9538,-2146,-3286,1,1,0.7349411616590555,0.7349411616590555,A,B
2147,2909,4294,9538,-2147,-3286,1,1,0.5537857324432028,0.578914645904586,A,B
2148,2912,4296,9538,-2148,-3290,1,1,0.23904474131756448,0.26377244133366806,A,B
2150,2913,4300,9538,-2150,-3292,1,1,0.08497791966918211,0.08518571984397771,A,B
2154,2915,4308,9538,-2154,-3294,1,1,0.0467419194450901,0.03685484993142085,A,B
2155,2915,4310,9538,-2155,-3294,1,1,0.7203109254315232,0.7184314053505323,A,B
2156,2917,4312,9538,-2156,-3298,1,1,0.28415532690733325,0.3025127166182384,A,B
2157,2919,4314,9538,-2157,-3300,1,1,0.6301820915113294,0.6540519974115205,A,B
2158,2919,4316,9538,-2158,-3300,1,1,0.5487963107817333,0.578914645904586,A,B
2161,2924,4322,9538,-2161,-3301,1,1,0.4499466006023465,0.4644897433830574,A,B
2162,2925,4324,9538,-2162,-3303,1,1,0.5843679342824786,0.6108523749465351,A,B
2163,2925,4326,9538,-2163,-3303,1,1,0.1139720455400729,0.11423361057948744,A,B
2164,2930,4328,9538,-2164,-3304,1,1,0.6343812693145634,0.6605086323111727,A,B
2165,2931,4330,9538,-2165,-3307,1,1,0.8806308400057437,0.8871531201447668,A,B
2166,2932,4332,9538,-2166,-3308,1,1,0.6683871548832393,0.6925362445160747,A,B
2168,2932,4336,9538,-2168,-3308,1,1,0.7854281727506399,0.7863143964531846,A,B
2170,2936,4340,9538,-2170,-3311,1,1,0.023272108826848048,0.014927674388902079,A,B
2173,2938,4346,9538,-2173,-3313,1,1,0.35537413415374064,0.3750797499036297,A,B
2174,2938,4348,9538,-2174,-3313,1,1,0.7723611715611925,0.7715522176376897,A,B
2175,2943,4350,9538,-2175,-3314,1,1,0.46339958722646524,0.47584175381012384,A,B
2176,2944,4352,9538,-2176,-3316,1,1,0.20308697943595755,0.20447145482616524,A,B
2178,2944,4356,9538,-2178,-3316,1,1,0.33384980620795646,0.3541001588175644,A,B
2179,2945,4358,9538,-2179,-3317,1,1,0.9814806502901894,0.9872597865727357,A,B
2180,2950,4360,9538,-2180,-3321,1,1,0.17046840018839182,0.17058478845316005,A,B
2183,2951,4366,9538,-2183,-3322,1,1,0.30151875667202377,0.33461109054482485,A,B
2188,2951,4376,9538,-2188,-3322,1,1,0.4515667646561652,0.4708611622020543,A,B
2190,2953,4380,9538,-2190,-3326,1,1,0.7281985316825634,0.7281753149833974,A,B
2192,2954,4384,9538,-2192,-3329,1,1,0.968240727909708,0.9722124503947794,A,B
2194,2954,4388,9538,-2194,-3329,1,1,0.599445628252835,0.6194276180445482,A,B
2196,2955,4392,9538,-2196,-3331,1,1,0.13109339653155683,0.12942458033777282,A,B
2197,2957,4394,9538,-2197,-3332,1,1,0.04199087687295433,0.02890641259804505,A,B
2198,2958,4396,9538,-2198,-3334,1,1,0.8826017966023466,0.8965183846598592,A,B
2199,2958,4398,9538,-2199,-3334,1,1,0.7714341130987415,0.7639860250737197,A,B
2201,2960,4402,9538,-2201,-3339,1,1,0.47793511975945824,0.5057113325314054,A,B
2202,2962,4404,9538,-2202,-3341,1,1,0.5826210105061724,0.6108523749465351,A,B
2203,2962,4406,9538,-2203,-3341,1,1,0.8947437631635345,0.9143554077433366,A,B
2206,2963,4412,9538,-2206,-3345,1,1,0.32285797622359846,0.3467922367848052,A,B
2207,2966,4414,9538,-2207,-3346,1,1,0.21907864231005747,0.2305366671079544,A,B
2208,2966,4416,9538,-2208,-3346,1,1,0.24350045571435885,0.26851316588012253,A,B
2209,2968,4418,9538,-2209,-3349,1,1,0.6669891667689207,0.6802208630759197,A,B
2210,2970,4420,9538,-2210,-3350,1,1,0.3031573130513122,0.33461109054482485,A,B
2211,2972,4422,9538,-2211,-3352,1,1,0.41955900042712,0.42595429888758674,A,B
2212,2972,4424,9538,-2212,-3352,1,1,0.16754510712536064,0.1658796473669636,A,B
2214,2973,4428,9538,-2214,-3355,1,1,0.09314867922005265,0.09812281723784155,A,B
2215,2975,4430,9538,-2215,-3357,1,1,0.8101830892797387,0.8164632480994188,A,B
2216,2975,4432,9538,-2216,-3357,1,1,0.09484892181673654,0.1003296744209099,A,B
2217,2976,4434,9538,-2217,-3359,1,1,0.9200556959835261,0.948732922882207,A,B
2218,2981,4436,9538,-2218,-3360,1,1,0.1274918551046238,0.1274918551046238,A,B
2219,2981,4438,9538,-2219,-3360,1,1,0.17402370996639738,0.18274601207146912,A,B
2220,2983,4440,9538,-2220,-3364,1,1,0.14309969767713626,0.1378281844067265,A,B
2221,2984,4442,9538,-2221,-3366,1,1,0.41569078050807995,0.423648850762522,A,B
2222,2986,4444,9538,-2222,-3370,1,1,0.3576297246390019,0.3770821598830879,A,B
2224,2986,4448,9538,-2224,-3370,1,1,0.5208334575545187,0.5643649797470728,A,B
2225,2990,4450,9538,-2225,-3373,1,1,0.7363900549970349,0.7434981974992501,A,B
2229,2994,4458,9538,-2229,-3375,1,1,0.4683265412049272,0.48573108297627376,A,B
2230,2994,4460,9538,-2230,-3375,1,1,0.02997519191820197,0.023446746327649093,A,B
2231,2996,4462,9538,-2231,-3376,1,1,0.22441458257948288,0.241020076185557,A,B
2232,2998,4464,9538,-2232,-3382,1,1,0.51200063932759,0.5483874182006229,A,B
2233,3000,4466,9538,-2233,-3383,1,1,0.763667374100366,0.7553192102423594,A,B
2235,3000,4470,9538,-2235,-3383,1,1,0.41258156317099604,0.4148394984028383,A,B
2237,3001,4474,9538,-2237,-3385,1,1,0.8692594699761883,0.861274705217188,A,B
2238,3003,4476,9538,-2238,-3386,1,1,0.8206516089098611,0.8468914914221589,A,B
2239,3003,4478,9538,-2239,-3386,1,1,0.7277342255062632,0.7281753149833974,A,B
2242,3004,4484,9538,-2242,-3387,1,1,0.7234357766904325,0.7239643516932773,A,B
2243,3009,4486,9538,-2243,-3390,1,1,0.9164372949626796,0.9452116991909318,A,B
2244,3009,4488,9538,-2244,-3390,1,1,0.816100914638418,0.8334432844070989,A,B
2245,3010,4490,9538,-2245,-3391,1,1,0.8731897373745008,0.8718386085248406,A,B
2246,3011,4492,9538,-2246,-3393,1,1,0.5192511396058143,0.5639798964492758,A,B
2247,3013,4494,9538,-2247,-3394,1,1,0.932797353669885,0.9597358655455461,A,B
2248,3013,4496,9538,-2248,-3394,1,1,0.4104018167980026,0.4148394984028383,A,B
2251,3014,4502,9538,-2251,-3398,1,1,0.08062485441986278,0.08062485441986278,A,B
2253,3016,4506,9538,-2253,-3399,1,1,0.8485465521265141,0.8527694037464577,A,B
2254,3016,4508,9538,-2254,-3399,1,1,0.16615488444318083,0.16553209266029612,A,B
2255,3019,4510,9538,-2255,-3401,1,1,0.18901911290186946,0.20420620977082515,A,B
2256,3022,4512,9538,-2256,-3403,1,1,0.1580522716854832,0.15711928674634346,A,B
2257,3022,4514,9538,-2257,-3403,1,1,0.10606906907609492,0.11161245723735569,A,B
2259,3025,4518,9538,-2259,-3406,1,1,0.5821939684145087,0.6049105647855177,A,B
2262,3029,4524,9538,-2262,-3407,1,1,0.36821595905380566,0.3839774973189355,A,B
2264,3035,4528,9538,-2264,-3409,1,1,0.20531436901052114,0.22350250236830127,A,B
2265,3035,4530,9538,-2265,-3409,1,1,0.7461217044369083,0.7522054182851269,A,B
2270,3037,4540,9538,-2270,-3414,1,1,0.8718386085248406,0.8718386085248406,A,B
2274,3038,4548,9538,-2274,-3416,1,1,0.4178105962720632,0.42595429888758674,A,B
2275,3038,4550,9538,-2275,-3416,1,1,0.9427660510756388,0.9687904791429568,A,B
2276,3040,4552,9538,-2276,-3418,1,1,0.49791419988271823,0.5339369261069321,A,B
2278,3041,4556,9538,-2278,-3419,1,1,0.6944378255506827,0.7035976698003591,A,B
2279,3045,4558,9538,-2279,-3421,1,1,0.9285455193828478,0.9534435387121504,A,B
2280,3045,4560,9538,-2280,-3421,1,1,0.22317870947853602,0.2305366671079544,A,B
2281,3046,4562,9538,-2281,-3422,1,1,0.7750328015637515,0.7750328015637515,A,B
2283,3047,4566,9538,-2283,-3430,1,1,0.24445580716193904,0.2691068211597738,A,B
2285,3047,4570,9538,-2285,-3430,1,1,0.5219963722382602,0.5678276178771463,A,B
2286,3049,4572,9538,-2286,-3431,1,1,0.04372340290925014,0.035121154743001703,A,B
2287,3050,4574,9538,-2287,-3433,1,1,0.8224115489958967,0.8482181233587572,A,B
2288,3050,4576,9538,-2288,-3433,1,1,0.6164207773598013,0.6364080175023646,A,B
2289,3052,4578,9538,-2289,-3434,1,1,0.5393486527936738,0.5742903008873838,A,B
2290,2671,4580,9538,-2290,-3053,1,1,0.2686606507014291,0.27957556634464376,A,B
2291,2673,4582,9538,-2291,-3055,1,1,0.7514462364632483,0.7239643516932773,A,B
2293,2673,4586,9538,-2293,-3055,1,1,0.06551264876578144,0.08167606683765005,A,B
2294,2675,4588,9538,-2294,-3057,1,1,0.6615020390901767,0.6194276180445482,A,B
2295,2679,4590,9538,-2295,-3062,1,1,0.7681731165919942,0.7472742435857463,A,B
2296,2679,4592,9538,-2296,-3062,1,1,0.7512127338391599,0.7184314053505323,A,B
2297,2682,4594,9538,-2297,-3064,1,1,0.3704578210809776,0.3622844436920112,A,B
2299,2688,4598,9538,-2299,-3066,1,1,0.4734443937978863,0.43821040098362085,A,B
2300,2688,4600,9538,-2300,-3066,1,1,0.060772592704410155,0.08167606683765005,A,B
2301,2689,4602,9538,-2301,-3068,1,1,0.8045077062871218,0.7966462126278536,A,B
2303,2692,4606,9538,-2303,-3071,1,1,0.8190046561459551,0.8195547680451946,A,B
2305,2693,4610,9538,-2305,-3073,1,1,0.8114537583882862,0.8114537583882862,A,B
2306,2693,4612,9538,-2306,-3073,1,1,0.12340901515002523,0.15711928674634346,A,B
2307,2695,4614,9538,-2307,-3075,1,1,0.5049648790785284,0.4737526404175101,A,B
2308,2696,4616,9538,-2308,-3076,1,1,0.29306648550566483,0.29655900821439407,A,B
2309,2696,4618,9538,-2309,-3076,1,1,0.31028902464116326,0.3206211616683612,A,B
2312,2697,4624,9538,-2312,-3077,1,1,0.7781193804821055,0.7553192102423594,A,B
2313,2699,4626,9538,-2313,-3079,1,1,0.5692194918520017,0.5643649797470728,A,B
2314,2699,4628,9538,-2314,-3079,1,1,0.22512208083372487,0.2604983046074889,A,B
2315,2700,4630,9538,-2315,-3080,1,1,0.749468338677131,0.7184314053505323,A,B
2316,2702,4632,9538,-2316,-3083,1,1,0.9800274797617181,0.9872597865727357,A,B
2318,2705,4636,9538,-2318,-3084,1,1,0.5553419711352048,0.540834462534557,A,B
2319,2705,4638,9538,-2319,-3084,1,1,0.45893744098803424,0.42595429888758674,A,B
2321,2706,4642,9538,-2321,-3087,1,1,0.21657204591454804,0.241020076185557,A,B
2323,2709,4646,9538,-2323,-3090,1,1,0.9787790558680011,0.9770743664240338,A,B
2324,2709,4648,9538,-2324,-3090,1,1,0.05968606183167502,0.08062485441986278,A,B
2325,2710,4650,9538,-2325,-3092,1,1,0.8138680182298264,0.8114537583882862,A,B
2326,2712,4652,9538,-2326,-3093,1,1,0.9432420432815224,0.9396005944948667,A,B
2328,2712,4656,9538,-2328,-3093,1,1,0.6652265231244602,0.6194276180445482,A,B
2330,2714,4660,9538,-2330,-3095,1,1,0.9280484876609427,0.9239755549355453,A,B
2331,2719,4662,9538,-2331,-3098,1,1,0.8317358872592439,0.8317358872592439,A,B
2332,2723,4664,9538,-2332,-3099,1,1,0.707635620555414,0.6652796127508342,A,B
2333,2723,4666,9538,-2333,-3099,1,1,0.1572778617591467,0.18274601207146912,A,B
2334,2726,4668,9538,-2334,-3103,1,1,0.15848849825853129,0.18274601207146912,A,B
2336,2733,4672,9538,-2336,-3104,1,1,0.13266158892249025,0.1658796473669636,A,B
2338,2733,4676,9538,-2338,-3104,1,1,0.8908829958384744,0.8896766932364099,A,B
2339,2734,4678,9538,-2339,-3106,1,1,0.7806494209587239,0.7639860250737197,A,B
2340,2736,4680,9538,-2340,-3107,1,1,0.30535480774109824,0.3070671375220516,A,B
2341,2736,4682,9538,-2341,-3107,1,1,0.2120001349735965,0.22565034474374557,A,B
2342,2737,4684,9538,-2342,-3110,1,1,0.5382476452036438,0.5172140322695878,A,B
2344,2738,4688,9538,-2344,-3112,1,1,0.026131171053205393,0.02890641259804505,A,B
2345,2741,4690,9538,-2345,-3118,1,1,0.4131037474964152,0.3947884433232508,A,B
2346,2741,4692,9538,-2346,-3118,1,1,0.2722556141935669,0.28925589685817976,A,B
2347,2742,4694,9538,-2347,-3119,1,1,0.9479530891401423,0.9452116991909318,A,B
2348,2744,4696,9538,-2348,-3121,1,1,0.41980475731274347,0.3947884433232508,A,B
2349,2744,4698,9538,-2349,-3121,1,1,0.5271630841748565,0.5057113325314054,A,B
2350,2746,4700,9538,-2350,-3123,1,1,0.3101820016923468,0.31288722673486835,A,B
2352,2747,4704,9538,-2352,-3124,1,1,0.38677224485701,0.3750797499036297,A,B
2354,2747,4708,9538,-2354,-3124,1,1,0.32313478924731354,0.33461109054482485,A,B
2356,2750,4712,9538,-2356,-3126,1,1,0.4868478333598163,0.45163245954388,A,B
2357,2751,4714,9538,-2357,-3127,1,1,0.6573373475342142,0.6148166275211174,A,B
2358,2753,4716,9538,-2358,-3130,1,1,0.023446746327649093,0.023446746327649093,A,B
