sex,sex_norace,age,age_norace,age_cat,age_cat_norace,race,race_norace,juv_fel_count,juv_fel_count_norace,juv_misd_count,juv_misd_count_norace,juv_other_count,juv_other_count_norace,priors_count,priors_count_norace,c_charge_degree,c_charge_degree_norace,c_charge_desc,c_charge_desc_norace,decile_score,decile_score_norace,score_text,score_text_norace
Male,Male,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,"Deliver 3,4 Methylenediox","Deliver 3,4 Methylenediox",7,7,Medium,Medium
Male,Male,42,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,7,3,M,M,Driving License Suspended,Driving License Suspended,5,5,Medium,Low
Male,Male,39,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,7,7,Medium,Low
Female,Female,46,45,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,2,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Female,Female,31,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,9,9,High,High
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Poss Tetrahydrocannabinols,Battery,2,1,Low,Low
Male,Male,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Driving While License Revoked,Driving While License Revoked,5,5,Medium,Medium
Male,Male,39,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,M,M,Driving Under The Influence,Grand Theft in the 3rd Degree,4,3,Low,Low
Female,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,8,3,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,8,7,High,Low
Male,Male,67,57,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,2,0,M,M,Refuse Submit Blood/Breath Test,Neglect Child / No Bodily Harm,1,1,Low,Low
Female,Female,22,21,Less than 25,Less than 25,Other,African-American,0,1,0,0,0,0,0,0,F,F,Aggrav Battery w/Deadly Weapon,Assault,4,3,Low,Low
Male,Male,37,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,Driving Under The Influence,arrest case no charge,1,1,Low,Low
Male,Male,41,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,9,3,M,M,Battery,Battery,6,5,Medium,Medium
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,58,51,Greater than 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Aggrav Stalking After Injunctn,Battery,4,3,Low,Low
Female,Female,39,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,54,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Agg Battery Grt/Bod/Harm,Possession of Cocaine,1,1,Low,Low
Male,Male,43,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,DUI Property Damage/Injury,Pos Cannabis W/Intent Sel/Del,4,3,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,4,1,1,0,0,0,11,5,F,F,Pos Cannabis W/Intent Sel/Del,Battery,10,9,High,Low
Male,Male,27,27,25 - 45,25 - 45,Caucasian,African-American,0,1,1,0,3,0,4,0,M,M,Battery,Battery,4,3,Low,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Possess Drug Paraphernalia,Viol Injunct Domestic Violence,7,7,Medium,Low
Male,Male,43,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Susp Drivers Lic 1st Offense,Battery,1,1,Low,Low
Male,Male,44,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,10,3,M,M,Driving Under The Influence,arrest case no charge,4,3,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,11,7,F,F,Solicit Deliver Cocaine,arrest case no charge,10,9,High,High
Male,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,5,3,M,M,Viol Injunct Domestic Violence,Viol Injunct Domestic Violence,3,3,Low,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Felon in Pos of Firearm or Amm,Grand Theft in the 3rd Degree,10,9,High,Low
Male,Male,66,57,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Female,Male,36,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,0,3,0,F,F,Possession of Cocaine,Viol Injunct Domestic Violence,4,3,Low,Low
Male,Male,53,51,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,9,5,F,F,Felony Petit Theft,Felony Petit Theft,8,7,High,High
Male,Male,23,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Possession of Cocaine,Possession of Cocaine,3,3,Low,Low
Female,Female,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,7,7,Medium,Low
Male,Male,25,27,25 - 45,Greater than 45,Hispanic,African-American,0,1,0,0,1,0,1,0,F,F,Crimin Mischief Damage $1000+,Battery on Law Enforc Officer,3,3,Low,Low
Male,Male,51,57,Greater than 45,Greater than 45,Asian,African-American,0,1,0,0,0,0,1,3,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,1,0,2,0,3,0,M,M,DUI Level 0.15 Or Minor In Veh,Grand Theft in the 3rd Degree,5,5,Medium,Medium
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Burglary Dwelling Armed,Battery,3,3,Low,Low
Male,Male,39,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,20,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,3,0,F,F,Pos Cannabis W/Intent Sel/Del,Pos Cannabis W/Intent Sel/Del,10,9,High,High
Male,Male,46,39,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,10,5,F,F,arrest case no charge,arrest case no charge,7,7,Medium,Medium
Male,Male,38,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Possession Of Methamphetamine,arrest case no charge,1,1,Low,Low
Male,Male,23,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,M,F,Viol Pretrial Release Dom Viol,Possession Of Alprazolam,8,7,High,High
Male,Male,39,39,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,6,5,F,F,Burglary Unoccupied Dwelling,Burglary Unoccupied Dwelling,5,5,Medium,Medium
Female,Female,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,3,3,Low,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,6,3,F,F,arrest case no charge,arrest case no charge,6,5,Medium,Medium
Male,Male,37,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,11,5,F,F,Driving While License Revoked,Driving While License Revoked,8,7,High,High
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Pos Cannabis W/Intent Sel/Del,Felony Driving While Lic Suspd,6,5,Medium,Medium
Male,Male,21,21,Less than 25,Less than 25,Other,African-American,0,1,2,2,0,0,3,3,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Crim Use of Personal ID Info,Felony Petit Theft,4,3,Low,Low
Male,Male,36,34,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,0,0,M,M,Operating W/O Valid License,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,24,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Susp Drivers Lic 1st Offense,Tamper With Witness/Victim/CI,7,7,Medium,Low
Male,Male,32,27,25 - 45,25 - 45,Caucasian,African-American,2,1,0,0,1,0,15,7,F,F,Possession of Cocaine,Driving While License Revoked,9,9,High,High
Male,Male,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,14,5,F,F,Driving While License Revoked,Battery,8,7,High,Low
Male,Male,37,34,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,13,5,F,F,Agg Battery Grt/Bod/Harm,Agg Battery Grt/Bod/Harm,8,7,High,High
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,9,3,F,F,Burglary Unoccupied Dwelling,Aggravated Assault W/dead Weap,7,7,Medium,Low
Male,Male,58,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,"Deliver 3,4 Methylenediox","Deliver 3,4 Methylenediox",8,7,High,High
Male,Male,28,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Possession of Cocaine,Battery,7,7,Medium,Medium
Male,Male,24,21,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,0,3,0,M,M,arrest case no charge,arrest case no charge,7,7,Medium,Medium
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,6,3,F,F,Possession of Cannabis,Grand Theft in the 3rd Degree,9,9,High,Low
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,3,0,F,F,Felony Batt(Great Bodily Harm),Driving While License Revoked,6,5,Medium,Medium
Male,Male,23,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Burglary Unoccupied Dwelling,Uttering a Forged Instrument,5,5,Medium,Low
Male,Male,42,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Driving Under The Influence,Driving Under The Influence,4,3,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,3,0,0,0,18,7,M,M,Battery,Battery,10,9,High,High
Male,Male,38,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,arrest case no charge,4,3,Low,Low
Male,Male,26,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,0,3,0,M,M,Petit Theft $100- $300,Battery,4,3,Low,Low
Male,Male,36,34,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,22,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,"Poss3,4 Methylenedioxymethcath","Poss3,4 Methylenedioxymethcath",3,3,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,10,3,M,M,Assault,Assault,10,9,High,High
Male,Male,40,39,25 - 45,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Stalking (Aggravated),Stalking (Aggravated),2,1,Low,Low
Male,Male,36,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,Possession of Cocaine,Felony Battery (Dom Strang),2,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Burglary Structure Unoccup,Burglary Structure Unoccup,3,3,Low,Low
Male,Male,69,57,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,DUI Level 0.15 Or Minor In Veh,DUI Level 0.15 Or Minor In Veh,1,1,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,1,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,4,3,Low,Low
Male,Male,27,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Throw Deadly Missile Into Veh,Felony Driving While Lic Suspd,1,1,Low,Low
Male,Male,42,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Aggravated Assault w/Firearm,Aggravated Assault w/Firearm,1,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Uttering a Forged Instrument,Uttering a Forged Instrument,4,3,Low,Low
Male,Male,21,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Burglary Structure Unoccup,Burglary Structure Unoccup,4,3,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Battery,Battery,7,7,Medium,Medium
Male,Male,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Low
Male,Male,40,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,22,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,28,27,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,3,0,M,M,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,59,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,3,0,M,M,Driving Under The Influence,Driving While License Revoked,1,1,Low,Low
Male,Male,37,45,25 - 45,25 - 45,Native American,African-American,0,1,0,0,0,0,0,0,F,F,"Aggr Child Abuse-Torture,Punish",Viol Injunct Domestic Violence,2,1,Low,Low
Male,Male,50,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Aggravated Battery / Pregnant,Burglary Structure Unoccup,1,1,Low,Low
Male,Male,31,27,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,5,3,M,M,Assault,Grand Theft in the 3rd Degree,5,5,Medium,Low
Male,Male,44,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,9,3,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,8,7,High,Low
Male,Male,48,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Possession of Cocaine,Possession of Cocaine,9,9,High,Low
Female,Female,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,4,3,Low,Low
Male,Male,51,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,5,3,M,M,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,50,45,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Male,Male,55,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,DUI - Enhanced,Battery,1,1,Low,Low
Male,Male,59,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,4,0,F,F,Possession of Cocaine,Viol Injunct Domestic Violence,3,3,Low,Low
Female,Female,42,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Aggrav Battery w/Deadly Weapon,Aggrav Battery w/Deadly Weapon,1,1,Low,Low
Male,Male,32,34,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,21,15,F,F,Felony Petit Theft,Felony Petit Theft,9,9,High,Low
Female,Female,24,21,Less than 25,Less than 25,Hispanic,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,4,3,Low,Low
Male,Male,42,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Tampering With Physical Evidence,Battery,4,3,Low,Low
Male,Male,29,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,8,3,F,F,arrest case no charge,arrest case no charge,8,7,High,Low
Male,Male,21,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,6,5,Medium,Medium
Male,Male,58,51,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,DUI Blood Alcohol Above 0.20,arrest case no charge,1,1,Low,Low
Male,Male,22,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,0,1,0,F,F,Pos Cannabis W/Intent Sel/Del,arrest case no charge,7,7,Medium,Medium
Male,Male,46,39,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,1,1,Low,Low
Female,Female,44,39,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,11,5,F,F,Possession of Cocaine,Possession of Cocaine,8,7,High,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,0,14,5,F,F,Grand Theft (Motor Vehicle),Grand Theft (Motor Vehicle),9,9,High,Low
Male,Male,46,39,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Grand Theft (Motor Vehicle),Driving License Suspended,1,1,Low,Low
Male,Male,42,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Poss Pyrrolidinovalerophenone,Burglary Unoccupied Dwelling,10,9,High,Low
Male,Male,29,27,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,7,3,F,F,Aggravated Battery / Pregnant,Aggravated Battery / Pregnant,10,9,High,High
Female,Male,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,25,21,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,4,0,F,F,Robbery / No Weapon,Viol Injunct Domestic Violence,4,3,Low,Low
Female,Female,33,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,35,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,Possession of Cocaine,DUI Level 0.15 Or Minor In Veh,1,1,Low,Low
Male,Male,56,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,Battery,1,1,Low,Low
Male,Male,38,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,3,3,Low,Low
Female,Female,40,39,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,4,0,M,M,arrest case no charge,Battery,1,1,Low,Low
Male,Male,28,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,0,4,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,4,3,Low,Low
Male,Male,51,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,35,34,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,M,M,Battery,Battery,2,1,Low,Low
Male,Male,61,57,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,5,3,F,F,Possession of Cocaine,Possession of Cocaine,2,1,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Poss Unlaw Issue Driver Licenc,Driving While License Revoked,3,3,Low,Low
Male,Male,26,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Petit Theft,Petit Theft,5,5,Medium,Medium
Male,Male,42,39,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,1,0,M,M,Battery,Battery,1,1,Low,Low
Male,Male,35,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,0,1,0,F,F,Possession of Cocaine,Battery,2,1,Low,Low
Male,Male,34,34,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,0,0,0,F,F,Lewd/Lasc Battery Pers 12+/<16,Burglary Unoccupied Dwelling,1,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,1,0,3,0,F,F,Carrying Concealed Firearm,Battery,2,1,Low,Low
Female,Female,50,45,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,7,3,M,M,Battery,Battery,4,3,Low,Low
Male,Male,31,27,25 - 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,0,16,15,F,F,Burglary Conveyance Unoccup,Battery,10,9,High,High
Male,Male,31,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,M,"Poss 3,4 MDMA (Ecstasy)",Battery,7,7,Medium,Medium
Female,Female,23,21,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Battery,4,3,Low,Low
Male,Male,25,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,1,0,F,F,Burglary Conveyance Unoccup,arrest case no charge,6,5,Medium,Medium
Female,Male,24,21,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,0,1,0,F,F,arrest case no charge,arrest case no charge,5,5,Medium,Medium
Male,Male,31,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,13,5,M,M,Possess Cannabis/20 Grams Or Less,Possess Cannabis/20 Grams Or Less,10,9,High,Low
Male,Male,60,51,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,30,27,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,0,2,0,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Female,Female,32,34,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,0,0,0,M,M,Battery,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,35,34,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,0,0,0,F,F,Pos Cannabis W/Intent Sel/Del,Battery,8,7,High,High
Male,Male,34,34,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,0,2,0,F,F,Use of Anti-Shoplifting Device,Viol Injunct Domestic Violence,3,3,Low,Low
Male,Male,41,45,25 - 45,25 - 45,Asian,African-American,0,1,0,0,0,0,2,5,F,F,Felony Petit Theft,Aggravated Assault W/dead Weap,8,9,High,High
