age,age_nosex,workclass,workclass_nosex,fnlwgt,fnlwgt_nosex,education,education_nosex,education_num,education_num_nosex,marital_status,marital_status_nosex,occupation,occupation_nosex,relationship,relationship_nosex,race,race_nosex,sex,sex_nosex,capital_gain,capital_gain_nosex,capital_loss,capital_loss_nosex,hours_per_week,hours_per_week_nosex,native_country,native_country_nosex,income_per_year,income_per_year_nosex
22,28,Private,Private,137876,220421,Some-college,Bachelors,10,13,Never-married,Divorced,Protective-serv,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Male,0,0,0,0,20,43,United-States,United-States,<=50K,<=50K
57,29,Federal-gov,?,40103,214275,10th,HS-grad,6,9,Never-married,Never-married,Prof-specialty,Prof-specialty,Not-in-family,Unmarried,White,Black,Male,Male,0,0,0,0,35,39,United-States,United-States,<=50K,<=50K
24,25,Self-emp-inc,Local-gov,145964,190057,Assoc-acdm,Bachelors,12,13,Never-married,Separated,Sales,Prof-specialty,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,70,40,United-States,United-States,<=50K,<=50K
32,44,Private,Federal-gov,268282,55076,7th-8th,Masters,4,14,Married-spouse-absent,Never-married,Farming-fishing,Prof-specialty,Other-relative,Not-in-family,White,White,Male,Male,0,0,0,0,35,60,Mexico,United-States,<=50K,<=50K
67,18,Local-gov,Private,272587,152545,7th-8th,HS-grad,4,9,Widowed,Never-married,Other-service,Adm-clerical,Not-in-family,Own-child,White,White,Female,Male,1086,0,0,0,15,8,United-States,United-States,<=50K,<=50K
22,26,Private,Private,220993,147655,Some-college,HS-grad,10,9,Never-married,Never-married,Machine-op-inspct,Other-service,Own-child,Own-child,White,White,Male,Male,0,0,0,0,40,21,United-States,United-States,<=50K,<=50K
20,47,Private,Local-gov,88676,171095,HS-grad,Assoc-acdm,9,12,Never-married,Married-civ-spouse,Handlers-cleaners,Adm-clerical,Own-child,Unmarried,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,>50K
29,23,Private,Private,185386,222618,5th-6th,HS-grad,3,9,Never-married,Divorced,Handlers-cleaners,Sales,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,42,35,Mexico,United-States,<=50K,<=50K
37,46,Private,Private,177420,134779,HS-grad,Some-college,9,10,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Machine-op-inspct,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,40,35,United-States,United-States,>50K,<=50K
20,61,?,Local-gov,203353,93223,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,?,Exec-managerial,Own-child,Unmarried,White,White,Female,Male,0,5060,0,0,40,43,United-States,United-States,<=50K,>50K
30,25,Private,Private,100734,169953,Bachelors,HS-grad,13,9,Never-married,Never-married,Tech-support,?,Not-in-family,Other-relative,White,White,Female,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
32,38,State-gov,Local-gov,181119,71469,Bachelors,HS-grad,13,9,Separated,Never-married,Prof-specialty,Exec-managerial,Not-in-family,Not-in-family,White,Asian-Pac-Islander,Female,Male,0,0,0,0,40,47,United-States,United-States,<=50K,>50K
23,60,?,?,172232,386261,Some-college,Bachelors,10,13,Never-married,Never-married,?,?,Own-child,Not-in-family,White,Black,Male,Male,0,0,0,0,40,15,United-States,United-States,<=50K,<=50K
31,23,Private,Private,243678,219256,Bachelors,Some-college,13,10,Never-married,Never-married,Exec-managerial,Other-service,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,17,United-States,United-States,<=50K,<=50K
39,36,Self-emp-inc,Federal-gov,170174,128884,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Exec-managerial,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,60,48,United-States,United-States,>50K,<=50K
48,46,Private,Private,102202,179720,HS-grad,9th,9,5,Divorced,Divorced,Sales,Other-service,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,50,22,United-States,United-States,<=50K,<=50K
38,32,Private,Private,249720,277635,Assoc-voc,Bachelors,11,13,Divorced,Married-civ-spouse,Prof-specialty,Prof-specialty,Unmarried,Own-child,Black,White,Female,Male,0,0,0,0,40,39,United-States,United-States,<=50K,>50K
25,40,Private,Private,167835,167009,Assoc-voc,10th,11,6,Never-married,Married-civ-spouse,Prof-specialty,Machine-op-inspct,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,35,35,United-States,United-States,<=50K,<=50K
22,31,Private,Private,266780,211351,HS-grad,HS-grad,9,9,Never-married,Never-married,Other-service,Adm-clerical,Own-child,Own-child,Black,Black,Female,Male,0,0,0,0,24,35,United-States,United-States,<=50K,<=50K
17,31,Private,Private,173740,151977,10th,Some-college,6,10,Never-married,Married-civ-spouse,Sales,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,15,56,United-States,United-States,<=50K,>50K
44,32,Private,State-gov,40024,164724,Bachelors,Masters,13,13,Married-civ-spouse,Never-married,Transport-moving,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,52,32,United-States,United-States,>50K,<=50K
28,21,Private,Private,193260,123343,Bachelors,Some-college,13,10,Never-married,Never-married,Prof-specialty,Other-service,Not-in-family,Own-child,Asian-Pac-Islander,White,Male,Male,0,0,0,0,50,9,South,United-States,>50K,<=50K
18,63,Private,Private,175752,167497,HS-grad,Some-college,9,10,Never-married,Married-civ-spouse,Handlers-cleaners,Sales,Own-child,Not-in-family,White,Black,Male,Male,0,0,0,0,30,35,United-States,United-States,<=50K,>50K
37,44,Private,Private,202662,140164,10th,Some-college,6,10,Divorced,Separated,Transport-moving,Exec-managerial,Unmarried,Not-in-family,White,White,Male,Male,0,0,0,0,40,39,United-States,United-States,<=50K,>50K
26,42,Private,?,167350,192563,HS-grad,Bachelors,9,13,Never-married,Never-married,Craft-repair,Sales,Own-child,Own-child,White,White,Male,Male,0,0,0,0,35,52,United-States,United-States,<=50K,<=50K
43,23,Private,?,412379,21306,Some-college,Bachelors,10,13,Never-married,Never-married,Other-service,?,Unmarried,Own-child,White,White,Female,Male,0,0,0,0,28,30,United-States,United-States,<=50K,<=50K
23,30,Self-emp-not-inc,Private,121568,399088,Some-college,Some-college,10,10,Never-married,Divorced,Craft-repair,Other-service,Own-child,Not-in-family,White,White,Male,Male,0,0,1504,0,40,45,United-States,United-States,<=50K,<=50K
43,24,Private,Private,56651,262885,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Unmarried,White,White,Male,Male,0,0,0,0,50,35,United-States,El-Salvador,<=50K,<=50K
45,42,Private,Private,238567,99783,HS-grad,Bachelors,9,13,Married-civ-spouse,Divorced,Sales,Tech-support,Husband,Own-child,White,White,Male,Male,15024,0,0,0,50,35,United-States,United-States,>50K,>50K
34,44,Private,Self-emp-not-inc,144949,246862,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Handlers-cleaners,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,35,40,United-States,Italy,<=50K,>50K
42,27,Private,Federal-gov,234633,481096,Bachelors,Bachelors,13,13,Married-civ-spouse,Never-married,Prof-specialty,Exec-managerial,Husband,Not-in-family,White,Black,Male,Male,0,0,0,0,50,41,United-States,United-States,>50K,<=50K
22,27,Private,Local-gov,147397,243941,Some-college,Some-college,10,10,Never-married,Never-married,Sales,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Male,0,0,0,0,44,35,United-States,United-States,<=50K,<=50K
38,22,Private,Private,247547,235733,HS-grad,HS-grad,9,9,Never-married,Never-married,Other-service,Prof-specialty,Unmarried,Not-in-family,Black,White,Female,Male,0,0,0,0,40,45,United-States,United-States,<=50K,<=50K
35,68,Private,Private,266645,107910,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Craft-repair,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
39,55,Private,Self-emp-not-inc,154897,177212,HS-grad,Some-college,9,10,Never-married,Never-married,Exec-managerial,Sales,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,50,99,United-States,United-States,<=50K,>50K
44,22,Private,Private,112507,138332,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Sales,Other-service,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,35,United-States,Greece,<=50K,<=50K
45,25,Federal-gov,Private,110884,199545,Bachelors,Some-college,13,10,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Exec-managerial,Husband,Own-child,Asian-Pac-Islander,White,Male,Male,0,0,0,0,45,15,India,United-States,>50K,<=50K
25,68,Private,Self-emp-not-inc,151588,188343,Some-college,HS-grad,10,9,Married-spouse-absent,Married-civ-spouse,Sales,Farming-fishing,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,40,39,United-States,United-States,<=50K,<=50K
54,62,Local-gov,Private,217210,149617,Masters,Some-college,14,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Wife,Own-child,Black,White,Female,Male,0,0,1887,0,38,16,United-States,United-States,>50K,<=50K
22,26,?,Private,185357,31985,Some-college,HS-grad,10,9,Never-married,Divorced,?,Other-service,Own-child,Other-relative,White,White,Male,Male,0,0,0,0,50,35,United-States,United-States,<=50K,<=50K
47,34,Private,Private,139701,184216,5th-6th,Masters,3,14,Never-married,Never-married,Machine-op-inspct,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,47,Dominican-Republic,United-States,<=50K,>50K
36,68,Private,Private,50707,66434,Bachelors,Some-college,13,10,Divorced,Widowed,Priv-house-serv,Sales,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
48,42,Private,Local-gov,370119,413110,Bachelors,Bachelors,13,13,Married-civ-spouse,Separated,Sales,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,2415,0,50,39,United-States,United-States,>50K,>50K
66,45,Self-emp-not-inc,Private,252842,109430,HS-grad,Bachelors,9,13,Never-married,Never-married,Farming-fishing,Sales,Other-relative,Not-in-family,White,White,Male,Male,0,0,0,0,20,47,United-States,United-States,<=50K,<=50K
58,26,Private,Private,106707,151459,5th-6th,11th,3,7,Married-civ-spouse,Never-married,Machine-op-inspct,Other-service,Husband,Not-in-family,Black,White,Male,Male,0,0,0,0,48,35,United-States,United-States,<=50K,<=50K
25,25,Private,Private,149486,106889,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Machine-op-inspct,Machine-op-inspct,Unmarried,Not-in-family,Black,White,Male,Male,0,0,0,0,40,39,United-States,United-States,<=50K,<=50K
30,23,Private,Private,427541,117310,HS-grad,Some-college,9,13,Never-married,Never-married,Handlers-cleaners,Prof-specialty,Own-child,Own-child,Black,White,Female,Male,99999,0,0,0,40,43,United-States,United-States,>50K,<=50K
51,29,Self-emp-not-inc,Private,22154,144322,Some-college,Some-college,10,10,Divorced,Never-married,Adm-clerical,Other-service,Not-in-family,Not-in-family,White,Other,Male,Male,0,0,0,1590,40,35,United-States,?,<=50K,<=50K
30,65,Private,Without-pay,144949,27012,Bachelors,7th-8th,13,4,Never-married,Never-married,Adm-clerical,Farming-fishing,Own-child,Not-in-family,White,White,Male,Male,0,0,2559,0,40,50,United-States,United-States,>50K,<=50K
20,31,Private,Private,228686,89667,Some-college,HS-grad,10,9,Never-married,Never-married,Other-service,Exec-managerial,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,30,43,United-States,United-States,<=50K,<=50K
57,26,Self-emp-not-inc,Private,113010,270276,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Sales,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
23,39,Federal-gov,Private,361278,172600,Some-college,Some-college,10,10,Never-married,Married-civ-spouse,Handlers-cleaners,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,20,43,United-States,United-States,<=50K,>50K
33,44,Self-emp-not-inc,Private,109509,155509,HS-grad,HS-grad,9,9,Never-married,Never-married,Craft-repair,Machine-op-inspct,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,35,35,United-States,United-States,<=50K,>50K
47,45,Private,Local-gov,172155,339681,Some-college,Masters,10,14,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,1506,0,0,37,45,Ecuador,United-States,>50K,<=50K
54,26,Private,Self-emp-not-inc,204304,219897,HS-grad,Masters,9,14,Divorced,Never-married,Adm-clerical,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,50,United-States,United-States,<=50K,<=50K
75,26,Private,Private,233362,89698,10th,10th,6,6,Married-civ-spouse,Married-AF-spouse,Transport-moving,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,30,United-States,United-States,<=50K,<=50K
36,36,Self-emp-inc,Private,141609,181628,Some-college,9th,10,5,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,50,43,United-States,United-States,>50K,<=50K
51,38,Private,Private,179479,179569,HS-grad,11th,9,7,Widowed,Never-married,Exec-managerial,Sales,Not-in-family,Own-child,White,White,Female,Male,3325,0,0,0,40,39,Yugoslavia,United-States,<=50K,<=50K
32,39,Private,Private,193565,184046,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,Machine-op-inspct,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,41,United-States,United-States,<=50K,<=50K
20,52,Private,Private,314539,173321,HS-grad,7th-8th,9,15,Never-married,Never-married,Machine-op-inspct,Exec-managerial,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
20,39,Private,Private,208908,303455,Some-college,1st-4th,10,2,Never-married,Never-married,Exec-managerial,Handlers-cleaners,Unmarried,Own-child,White,Black,Female,Male,0,0,0,0,40,39,United-States,Mexico,<=50K,<=50K
41,41,Self-emp-not-inc,Private,375526,65372,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Adm-clerical,Tech-support,Wife,Not-in-family,White,White,Female,Male,0,0,0,0,40,35,United-States,United-States,>50K,<=50K
31,42,Private,Local-gov,291494,118876,Masters,Masters,14,14,Married-civ-spouse,Never-married,Prof-specialty,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,1902,40,52,United-States,United-States,>50K,>50K
41,47,Private,Private,117747,155737,Bachelors,Bachelors,13,13,Divorced,Married-civ-spouse,Other-service,Sales,Unmarried,Own-child,Asian-Pac-Islander,White,Female,Male,0,0,0,0,40,60,Vietnam,United-States,<=50K,<=50K
56,28,Private,Local-gov,331569,205296,HS-grad,Assoc-voc,9,11,Married-civ-spouse,Divorced,Sales,?,Wife,Not-in-family,Black,Black,Female,Male,0,0,0,0,36,40,United-States,United-States,<=50K,<=50K
46,25,Private,Local-gov,146786,122857,10th,Bachelors,6,13,Divorced,Never-married,Transport-moving,Prof-specialty,Not-in-family,Own-child,White,White,Male,Male,0,0,0,0,50,30,United-States,United-States,<=50K,<=50K
59,35,Private,Private,147098,225330,HS-grad,Bachelors,9,13,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
31,32,Private,Private,137076,120426,Bachelors,HS-grad,13,9,Married-civ-spouse,Separated,Protective-serv,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
20,38,Private,Private,223811,117251,HS-grad,Masters,9,14,Never-married,Married-civ-spouse,Other-service,Exec-managerial,Own-child,Not-in-family,White,Black,Male,Male,0,0,0,0,23,35,United-States,United-States,<=50K,>50K
69,44,Private,Private,172354,30246,Assoc-voc,Some-college,11,10,Widowed,Never-married,Adm-clerical,Tech-support,Not-in-family,Not-in-family,White,White,Female,Male,1848,0,0,0,50,16,United-States,United-States,<=50K,>50K
35,21,Private,Private,154410,124242,Bachelors,Some-college,13,10,Married-civ-spouse,Never-married,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Male,0,0,1977,0,50,40,United-States,United-States,>50K,<=50K
58,27,Private,Private,277203,278581,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Transport-moving,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
21,30,Private,Private,97295,214542,Some-college,Bachelors,10,13,Never-married,Never-married,Sales,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,45,47,United-States,United-States,<=50K,>50K
60,30,Private,Private,95680,194746,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Exec-managerial,Sales,Husband,Not-in-family,Asian-Pac-Islander,White,Male,Male,0,0,0,1740,45,41,United-States,United-States,>50K,<=50K
29,45,Private,Private,328981,181054,HS-grad,HS-grad,9,9,Divorced,Never-married,Machine-op-inspct,Exec-managerial,Not-in-family,Own-child,Black,White,Male,Male,0,0,0,1602,40,39,United-States,United-States,<=50K,<=50K
29,20,Self-emp-not-inc,Private,75435,158784,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Prof-specialty,Other-service,Husband,Own-child,Amer-Indian-Eskimo,White,Male,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
53,57,Private,Private,116288,186995,HS-grad,Masters,9,14,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,68,United-States,United-States,<=50K,<=50K
43,43,Federal-gov,Private,136105,160512,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Adm-clerical,Adm-clerical,Wife,Not-in-family,Black,White,Female,Male,0,0,1848,0,40,41,United-States,United-States,>50K,<=50K
55,50,Local-gov,?,134042,156008,Masters,11th,14,7,Married-civ-spouse,Married-civ-spouse,Exec-managerial,?,Wife,Own-child,White,Black,Female,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
29,28,Private,Private,253003,162551,Some-college,7th-8th,10,4,Never-married,Married-civ-spouse,Craft-repair,Machine-op-inspct,Not-in-family,Other-relative,White,Asian-Pac-Islander,Male,Male,0,0,2258,0,45,48,United-States,China,>50K,<=50K
37,25,Private,Private,193106,211231,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Sales,Tech-support,Not-in-family,Other-relative,White,White,Female,Male,0,0,0,0,30,48,United-States,United-States,<=50K,>50K
37,25,Private,Private,117528,163576,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Adm-clerical,Sales,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,40,35,United-States,United-States,<=50K,<=50K
41,90,Private,Private,194537,207564,Bachelors,Bachelors,13,13,Divorced,Never-married,Prof-specialty,Sales,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,40,39,United-States,United-States,<=50K,<=50K
57,38,Private,Local-gov,195820,236503,HS-grad,Bachelors,9,13,Married-civ-spouse,Separated,Machine-op-inspct,Prof-specialty,Husband,Unmarried,White,Black,Male,Male,0,0,0,0,40,35,United-States,United-States,>50K,<=50K
41,35,Private,Private,265671,28160,HS-grad,Bachelors,9,13,Divorced,Married-spouse-absent,Adm-clerical,Exec-managerial,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
18,50,?,State-gov,90636,153048,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,?,Exec-managerial,Own-child,Own-child,Amer-Indian-Eskimo,White,Female,Male,594,0,0,0,40,35,United-States,Canada,<=50K,>50K
