age,age_nohours_per_week,workclass,workclass_nohours_per_week,fnlwgt,fnlwgt_nohours_per_week,education,education_nohours_per_week,education_num,education_num_nohours_per_week,marital_status,marital_status_nohours_per_week,occupation,occupation_nohours_per_week,relationship,relationship_nohours_per_week,race,race_nohours_per_week,sex,sex_nohours_per_week,capital_gain,capital_gain_nohours_per_week,capital_loss,capital_loss_nohours_per_week,hours_per_week,hours_per_week_nohours_per_week,native_country,native_country_nohours_per_week,income_per_year,income_per_year_nohours_per_week
57,42,Private,Self-emp-inc,453233,173740,10th,Assoc-voc,6,9,Separated,Married-civ-spouse,Exec-managerial,Other-service,Not-in-family,Own-child,White,White,Male,Female,0,2414,0,1564,55,40,United-States,United-States,<=50K,>50K
34,42,Federal-gov,Private,400943,173740,Bachelors,Some-college,13,9,Never-married,Married-civ-spouse,Exec-managerial,Craft-repair,Not-in-family,Unmarried,White,White,Male,Male,0,2414,0,1564,44,40,United-States,United-States,<=50K,<=50K
34,42,Private,Self-emp-not-inc,226883,173740,HS-grad,Some-college,9,9,Separated,Divorced,Craft-repair,Farming-fishing,Unmarried,Own-child,White,White,Male,Male,0,2414,0,1564,49,40,United-States,United-States,<=50K,<=50K
80,42,Private,Private,138050,173740,HS-grad,HS-grad,9,9,Married-spouse-absent,Married-civ-spouse,Machine-op-inspct,Prof-specialty,Not-in-family,Wife,White,White,Female,Female,0,2414,0,1564,16,40,United-States,United-States,<=50K,>50K
40,42,Private,Private,204585,173740,HS-grad,Assoc-voc,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Wife,Husband,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
19,42,Local-gov,Private,220558,173740,11th,7th-8th,7,9,Never-married,Widowed,Handlers-cleaners,Other-service,Other-relative,Unmarried,White,Black,Male,Female,0,2414,0,1564,35,40,United-States,United-States,<=50K,<=50K
35,42,Private,Private,198841,173740,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Protective-serv,Exec-managerial,Husband,Husband,White,White,Male,Male,0,2414,0,1564,56,40,United-States,United-States,<=50K,<=50K
21,42,Private,Private,67244,173740,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Sales,Exec-managerial,Unmarried,Husband,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
59,42,Local-gov,Private,75785,173740,11th,HS-grad,7,9,Married-civ-spouse,Married-civ-spouse,Other-service,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
53,42,Private,Self-emp-inc,85423,173740,Some-college,Some-college,10,9,Married-civ-spouse,Married-civ-spouse,Transport-moving,Sales,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,>50K
41,42,Self-emp-not-inc,Self-emp-inc,134724,173740,Assoc-voc,Some-college,11,9,Married-civ-spouse,Divorced,Other-service,Transport-moving,Wife,Unmarried,White,White,Female,Male,3103,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
59,42,Private,Self-emp-not-inc,109567,173740,HS-grad,Prof-school,9,9,Married-civ-spouse,Married-civ-spouse,Transport-moving,?,Husband,Husband,White,White,Male,Male,0,2414,0,1564,55,40,United-States,United-States,<=50K,>50K
21,42,?,Private,132053,173740,Some-college,Assoc-acdm,10,9,Never-married,Married-civ-spouse,?,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,2414,0,1564,35,40,United-States,United-States,<=50K,>50K
52,42,Private,Private,157413,173740,1st-4th,Some-college,2,9,Divorced,Never-married,Farming-fishing,Other-service,Not-in-family,Husband,Black,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
48,42,Private,Private,238567,173740,5th-6th,HS-grad,3,9,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,40,40,Mexico,United-States,<=50K,<=50K
24,42,Private,Private,153133,173740,12th,Bachelors,8,9,Never-married,Married-civ-spouse,Machine-op-inspct,Adm-clerical,Own-child,Husband,Black,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
49,42,Private,Private,186256,173740,Prof-school,HS-grad,15,9,Married-civ-spouse,Married-civ-spouse,Sales,Exec-managerial,Husband,Unmarried,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
19,42,Private,Private,260265,173740,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Adm-clerical,Transport-moving,Own-child,Husband,White,White,Male,Male,0,2414,0,1564,50,40,United-States,United-States,<=50K,<=50K
50,42,Private,Private,131819,173740,HS-grad,HS-grad,9,9,Divorced,Never-married,Other-service,Other-service,Not-in-family,Husband,White,White,Female,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
39,42,Private,Private,141584,173740,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Sales,Husband,Husband,White,White,Male,Male,0,2414,0,1564,60,40,United-States,United-States,>50K,>50K
25,42,Private,Self-emp-not-inc,245121,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Other-service,Craft-repair,Wife,Husband,Black,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
66,42,Private,Private,22502,173740,7th-8th,Some-college,4,9,Divorced,Married-civ-spouse,Other-service,Exec-managerial,Other-relative,Husband,Asian-Pac-Islander,White,Female,Male,0,2414,0,1564,40,40,Philippines,United-States,<=50K,>50K
30,42,Private,Private,23778,173740,Some-college,Assoc-voc,10,9,Never-married,Widowed,Exec-managerial,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Female,4416,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
49,42,Private,Private,380922,173740,Masters,HS-grad,14,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Craft-repair,Husband,Husband,White,White,Male,Male,15024,2414,0,1564,80,40,United-States,United-States,>50K,>50K
40,42,Self-emp-not-inc,Private,173651,173740,Some-college,Bachelors,10,9,Married-civ-spouse,Never-married,Craft-repair,Other-service,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,45,40,United-States,United-States,<=50K,<=50K
38,42,Private,Private,191137,173740,10th,Bachelors,6,9,Married-civ-spouse,Widowed,Other-service,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
25,42,Private,Private,217006,173740,11th,HS-grad,7,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
51,42,State-gov,Private,22211,173740,HS-grad,HS-grad,9,9,Divorced,Never-married,Exec-managerial,Craft-repair,Not-in-family,Unmarried,White,White,Male,Male,0,2414,0,1564,37,40,United-States,United-States,>50K,<=50K
23,42,Local-gov,Private,57711,173740,Bachelors,Some-college,13,9,Never-married,Never-married,Adm-clerical,Sales,Own-child,Not-in-family,White,White,Female,Female,0,2414,0,1564,40,40,Germany,United-States,<=50K,<=50K
60,42,Self-emp-not-inc,Private,123190,173740,9th,Some-college,5,9,Married-civ-spouse,Never-married,Exec-managerial,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,2414,1887,1564,67,40,United-States,United-States,>50K,<=50K
44,42,Private,State-gov,110028,173740,HS-grad,Masters,9,9,Divorced,Married-civ-spouse,Sales,Protective-serv,Not-in-family,Husband,White,White,Male,Male,27828,2414,0,1564,60,40,United-States,United-States,>50K,>50K
53,42,Self-emp-not-inc,Private,174102,173740,Prof-school,HS-grad,15,9,Divorced,Widowed,Prof-specialty,Other-service,Unmarried,Not-in-family,White,White,Male,Female,25236,2414,0,1564,60,40,United-States,United-States,>50K,<=50K
66,42,Self-emp-not-inc,Private,183249,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Own-child,White,White,Male,Male,0,2414,0,1564,20,40,United-States,United-States,>50K,<=50K
18,42,?,Private,240183,173740,HS-grad,HS-grad,9,9,Never-married,Never-married,?,Adm-clerical,Own-child,Not-in-family,White,White,Female,Female,0,2414,0,1564,45,40,United-States,United-States,<=50K,<=50K
44,42,Local-gov,Private,49665,173740,Assoc-voc,Assoc-acdm,11,9,Divorced,Never-married,Machine-op-inspct,Handlers-cleaners,Unmarried,Not-in-family,Amer-Indian-Eskimo,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
38,42,Private,?,210438,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,Adm-clerical,Husband,Unmarried,Black,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
30,42,Private,Self-emp-not-inc,53373,173740,Bachelors,Some-college,13,9,Married-civ-spouse,Never-married,Adm-clerical,Farming-fishing,Husband,Unmarried,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
36,42,Private,Local-gov,295706,173740,HS-grad,HS-grad,9,9,Never-married,Widowed,Machine-op-inspct,Protective-serv,Not-in-family,Not-in-family,White,White,Male,Male,3674,2414,0,1564,42,40,United-States,United-States,<=50K,>50K
38,42,Local-gov,Private,273457,173740,Some-college,Assoc-voc,10,9,Married-civ-spouse,Divorced,Adm-clerical,Sales,Husband,Not-in-family,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
31,42,Federal-gov,Private,165949,173740,Bachelors,HS-grad,13,9,Never-married,Never-married,Exec-managerial,Prof-specialty,Not-in-family,Husband,White,Black,Female,Female,0,2414,0,1564,45,40,United-States,United-States,<=50K,<=50K
26,42,Private,Private,142152,173740,11th,HS-grad,7,9,Never-married,Married-civ-spouse,Transport-moving,Adm-clerical,Not-in-family,Unmarried,White,White,Female,Male,0,2414,0,1564,35,40,United-States,United-States,<=50K,<=50K
23,42,Private,Private,189203,173740,Some-college,HS-grad,10,9,Never-married,Divorced,Other-service,Other-service,Not-in-family,Unmarried,White,White,Male,Male,0,2414,0,1564,25,40,United-States,United-States,<=50K,<=50K
58,42,State-gov,Private,179089,173740,Bachelors,Some-college,13,9,Married-civ-spouse,Widowed,Adm-clerical,Prof-specialty,Wife,Not-in-family,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
44,42,Self-emp-not-inc,Private,53956,173740,Bachelors,Some-college,13,9,Married-civ-spouse,Never-married,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Male,3137,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
59,42,Self-emp-inc,Private,77816,173740,Prof-school,HS-grad,15,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Sales,Husband,Husband,White,White,Male,Male,99999,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
36,42,Local-gov,Self-emp-not-inc,74593,173740,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Craft-repair,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
42,42,Private,Private,196158,173740,Some-college,HS-grad,10,9,Divorced,Married-civ-spouse,Other-service,Adm-clerical,Not-in-family,Husband,White,White,Female,Female,8614,2414,0,1564,52,40,United-States,United-States,>50K,>50K
17,42,Private,Private,28544,173740,11th,HS-grad,7,9,Never-married,Never-married,Sales,Craft-repair,Not-in-family,Not-in-family,White,White,Female,Male,0,2414,0,1564,20,40,United-States,United-States,<=50K,<=50K
59,42,Local-gov,Private,662460,173740,10th,HS-grad,6,9,Widowed,Married-civ-spouse,Prof-specialty,Prof-specialty,Unmarried,Husband,White,White,Female,Male,0,2414,0,1564,15,40,United-States,United-States,<=50K,>50K
22,42,Private,Private,152328,173740,Some-college,Masters,10,9,Never-married,Divorced,Farming-fishing,Prof-specialty,Not-in-family,Unmarried,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
40,42,Private,Private,120277,173740,Bachelors,Bachelors,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Farming-fishing,Husband,Wife,White,White,Male,Female,0,2414,0,1564,45,40,United-States,United-States,<=50K,>50K
36,42,Private,Self-emp-not-inc,180278,173740,Bachelors,Some-college,13,9,Never-married,Married-civ-spouse,Prof-specialty,Prof-specialty,Not-in-family,Husband,Black,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
19,42,?,Self-emp-not-inc,426589,173740,HS-grad,HS-grad,9,9,Never-married,Never-married,?,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,2414,0,1564,15,40,United-States,United-States,<=50K,>50K
49,42,Private,Private,111558,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Adm-clerical,Other-service,Wife,Own-child,White,White,Female,Male,0,2414,1977,1564,25,40,United-States,United-States,>50K,<=50K
18,42,?,Private,243203,173740,Some-college,HS-grad,10,9,Never-married,Widowed,?,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,2414,0,1564,40,40,Puerto-Rico,United-States,<=50K,>50K
38,42,Self-emp-not-inc,Private,195686,173740,HS-grad,HS-grad,9,9,Separated,Married-civ-spouse,Exec-managerial,Prof-specialty,Unmarried,Husband,White,White,Male,Female,0,2414,0,1564,25,40,United-States,United-States,<=50K,>50K
48,42,Private,Local-gov,226696,173740,HS-grad,Assoc-voc,9,9,Married-civ-spouse,Never-married,Craft-repair,Prof-specialty,Husband,Own-child,Black,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
53,42,?,Private,118058,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Separated,?,Adm-clerical,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
33,42,Private,Private,172237,173740,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Married-civ-spouse,Sales,Sales,Husband,Husband,White,White,Male,Male,0,2414,0,1564,46,40,United-States,United-States,<=50K,<=50K
34,42,Self-emp-not-inc,Private,114074,173740,Assoc-voc,HS-grad,11,9,Widowed,Separated,Exec-managerial,Adm-clerical,Unmarried,Not-in-family,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
41,42,Federal-gov,Self-emp-inc,171589,173740,Masters,HS-grad,14,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Sales,Husband,Husband,White,White,Male,Male,0,2414,0,1564,50,40,?,United-States,>50K,>50K
20,42,?,Self-emp-not-inc,184271,173740,Assoc-acdm,HS-grad,12,9,Never-married,Married-civ-spouse,?,Craft-repair,Own-child,Husband,White,White,Female,Male,594,2414,0,1564,20,40,United-States,United-States,<=50K,>50K
58,42,Local-gov,Private,218724,173740,HS-grad,Some-college,9,9,Widowed,Widowed,Other-service,Transport-moving,Not-in-family,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
52,42,Private,Private,134190,173740,10th,HS-grad,6,9,Divorced,Divorced,Transport-moving,Prof-specialty,Unmarried,Not-in-family,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
45,42,Local-gov,Private,181964,173740,Some-college,Assoc-voc,10,9,Married-civ-spouse,Never-married,Prof-specialty,Transport-moving,Husband,Own-child,White,White,Male,Male,0,2414,1887,1564,47,40,United-States,United-States,>50K,<=50K
37,42,Private,Private,385330,173740,7th-8th,HS-grad,4,9,Separated,Married-civ-spouse,Other-service,Other-service,Unmarried,Husband,Black,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
48,42,Private,Private,242406,173740,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,Dominican-Republic,United-States,<=50K,>50K
40,42,Federal-gov,Private,107584,173740,Bachelors,Masters,13,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
29,42,Private,Private,127892,173740,Bachelors,7th-8th,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Other-service,Husband,Husband,White,White,Male,Male,0,2414,0,1564,45,40,United-States,United-States,<=50K,<=50K
33,42,Private,Private,160261,173740,Assoc-voc,Assoc-voc,11,9,Married-civ-spouse,Married-civ-spouse,Tech-support,Prof-specialty,Husband,Husband,Asian-Pac-Islander,White,Male,Male,0,2414,0,1564,10,40,United-States,United-States,<=50K,>50K
51,42,?,Private,285200,173740,HS-grad,HS-grad,9,9,Married-civ-spouse,Widowed,?,Transport-moving,Husband,Husband,White,White,Male,Female,2105,2414,0,1564,24,40,United-States,United-States,<=50K,<=50K
48,42,Private,Self-emp-not-inc,153254,173740,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Tech-support,Transport-moving,Husband,Not-in-family,Black,White,Male,Male,0,2414,0,1564,48,40,United-States,United-States,<=50K,<=50K
36,42,Self-emp-not-inc,?,294672,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Exec-managerial,Adm-clerical,Wife,Husband,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
31,42,Private,Private,145924,173740,Some-college,Some-college,10,9,Divorced,Never-married,Machine-op-inspct,Craft-repair,Unmarried,Not-in-family,White,White,Female,Male,0,2414,0,1564,35,40,United-States,United-States,<=50K,<=50K
41,42,Self-emp-not-inc,Local-gov,280005,173740,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Transport-moving,Husband,Husband,White,White,Male,Male,0,2414,0,1564,50,40,United-States,United-States,<=50K,>50K
29,42,Federal-gov,Private,66893,173740,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Sales,Not-in-family,Not-in-family,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
20,42,Private,Private,47039,173740,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Craft-repair,Other-service,Own-child,Husband,White,White,Male,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
53,42,Federal-gov,Private,36186,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Exec-managerial,Machine-op-inspct,Husband,Unmarried,White,White,Male,Female,7298,2414,0,1564,40,40,United-States,United-States,>50K,<=50K
37,42,Private,Private,159383,173740,HS-grad,HS-grad,9,9,Divorced,Divorced,Sales,Other-service,Unmarried,Husband,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
28,42,Private,Private,192010,173740,Bachelors,HS-grad,13,9,Married-civ-spouse,Never-married,Other-service,Prof-specialty,Wife,Not-in-family,White,Black,Female,Male,0,2414,0,1564,35,40,United-States,United-States,<=50K,<=50K
27,42,Private,Private,216479,173740,Bachelors,HS-grad,13,9,Never-married,Divorced,Sales,Other-service,Not-in-family,Husband,White,White,Female,Male,0,2414,0,1564,40,40,United-States,United-States,<=50K,>50K
57,42,?,Private,274680,173740,Preschool,11th,1,9,Separated,Married-civ-spouse,?,Prof-specialty,Not-in-family,Husband,White,White,Male,Female,0,2414,0,1564,40,40,United-States,United-States,<=50K,<=50K
23,42,Private,Local-gov,211345,173740,Some-college,HS-grad,10,9,Never-married,Married-spouse-absent,Adm-clerical,Transport-moving,Own-child,Not-in-family,White,Asian-Pac-Islander,Female,Male,0,2414,0,1564,40,40,Nicaragua,United-States,<=50K,<=50K
