age,age_norace,workclass,workclass_norace,fnlwgt,fnlwgt_norace,education,education_norace,education_num,education_num_norace,marital_status,marital_status_norace,occupation,occupation_norace,relationship,relationship_norace,race,race_norace,sex,sex_norace,capital_gain,capital_gain_norace,capital_loss,capital_loss_norace,hours_per_week,hours_per_week_norace,native_country,native_country_norace,income_per_year,income_per_year_norace
53,33,Private,Private,208402,117523,Some-college,Assoc-acdm,10,12,Divorced,Divorced,Adm-clerical,Tech-support,Unmarried,Not-in-family,Other,White,Female,Female,4865,594,0,213,45,45,Mexico,United-States,<=50K,<=50K
18,21,Private,Local-gov,120599,34007,11th,Bachelors,7,13,Never-married,Never-married,Adm-clerical,Prof-specialty,Unmarried,Own-child,White,White,Male,Female,0,594,0,213,40,19,United-States,United-States,<=50K,<=50K
33,34,Private,Private,231826,133043,11th,HS-grad,7,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Male,0,594,0,1887,40,33,Mexico,United-States,<=50K,>50K
62,34,Private,Private,499971,215247,11th,HS-grad,7,9,Widowed,Married-civ-spouse,Handlers-cleaners,Craft-repair,Not-in-family,Unmarried,Black,White,Female,Male,0,594,0,213,40,40,United-States,United-States,<=50K,>50K
56,43,Private,State-gov,227972,68872,Masters,Doctorate,14,16,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Wife,White,White,Male,Female,15024,594,0,1887,48,36,Germany,United-States,>50K,>50K
58,17,State-gov,Private,299680,220595,Masters,11th,14,7,Married-civ-spouse,Never-married,Adm-clerical,Adm-clerical,Husband,Own-child,White,White,Male,Female,15024,594,0,213,43,15,United-States,United-States,>50K,<=50K
33,18,Private,Self-emp-not-inc,231822,37683,10th,Some-college,6,10,Separated,Never-married,Sales,Craft-repair,Unmarried,Own-child,White,White,Female,Male,0,594,0,213,38,19,United-States,United-States,<=50K,<=50K
58,26,Private,Private,185459,102690,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Transport-moving,Sales,Husband,Not-in-family,White,White,Male,Female,0,594,0,1564,45,43,United-States,United-States,<=50K,<=50K
44,22,Private,Private,90582,219745,Bachelors,10th,13,13,Married-civ-spouse,Never-married,Craft-repair,Sales,Husband,Own-child,White,White,Male,Male,0,594,0,213,50,48,United-States,United-States,>50K,<=50K
81,44,Private,Private,184615,31208,7th-8th,HS-grad,4,9,Widowed,Married-civ-spouse,Machine-op-inspct,Craft-repair,Unmarried,Unmarried,White,White,Female,Male,1264,594,0,213,40,33,United-States,United-States,<=50K,<=50K
28,39,Private,State-gov,173858,226528,HS-grad,Assoc-voc,9,11,Never-married,Married-civ-spouse,Craft-repair,Prof-specialty,Other-relative,Wife,Asian-Pac-Islander,White,Male,Female,0,594,0,213,35,33,China,United-States,<=50K,>50K
28,39,Private,Private,132326,173647,HS-grad,Bachelors,9,13,Never-married,Separated,Adm-clerical,Prof-specialty,Own-child,Unmarried,White,White,Male,Female,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
43,18,Private,Local-gov,315037,167728,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,594,0,213,45,30,United-States,United-States,>50K,<=50K
51,51,Private,Self-emp-not-inc,175122,81859,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Farming-fishing,Wife,Husband,White,White,Female,Male,0,594,0,213,40,45,United-States,United-States,<=50K,<=50K
23,36,Private,Local-gov,239577,195437,Some-college,Some-college,10,10,Never-married,Never-married,Prof-specialty,Protective-serv,Own-child,Husband,White,White,Male,Male,0,594,0,213,52,33,United-States,United-States,<=50K,>50K
48,28,Self-emp-not-inc,Private,96975,228652,HS-grad,Some-college,9,10,Separated,Married-civ-spouse,Other-service,Adm-clerical,Unmarried,Husband,White,White,Female,Male,0,594,0,213,45,33,United-States,United-States,<=50K,<=50K
45,28,Self-emp-inc,Private,61885,232945,Bachelors,Assoc-voc,13,11,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Transport-moving,Husband,Husband,White,White,Male,Male,15024,594,0,213,48,33,United-States,United-States,>50K,<=50K
48,29,Private,Private,185870,118161,10th,HS-grad,6,9,Married-civ-spouse,Never-married,Transport-moving,Protective-serv,Husband,Unmarried,White,White,Male,Male,0,594,0,213,70,33,United-States,United-States,<=50K,<=50K
37,27,State-gov,Private,142282,202053,HS-grad,Bachelors,9,13,Divorced,Never-married,Other-service,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Male,0,594,0,213,16,30,United-States,United-States,<=50K,<=50K
34,38,Private,Private,334744,151001,Masters,Some-college,14,10,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Exec-managerial,Husband,Husband,White,White,Male,Male,0,7688,0,213,50,42,United-States,United-States,>50K,>50K
63,34,Self-emp-not-inc,Private,201600,392082,Some-college,HS-grad,10,9,Married-civ-spouse,Divorced,Sales,Craft-repair,Husband,Own-child,White,White,Male,Male,0,594,1902,213,60,24,United-States,United-States,>50K,<=50K
38,36,Private,Federal-gov,34378,133043,7th-8th,Assoc-acdm,4,12,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,594,0,213,40,33,United-States,United-States,<=50K,>50K
29,39,Private,Self-emp-not-inc,180271,120204,HS-grad,Bachelors,9,13,Never-married,Never-married,Tech-support,Sales,Own-child,Not-in-family,White,White,Male,Male,0,594,0,213,40,40,United-States,United-States,<=50K,>50K
33,30,Private,Private,123833,224629,9th,Some-college,5,16,Married-civ-spouse,Married-spouse-absent,Machine-op-inspct,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,594,0,213,40,56,United-States,United-States,<=50K,<=50K
47,32,Private,Private,213304,107624,5th-6th,HS-grad,3,9,Separated,Divorced,Other-service,Craft-repair,Unmarried,Not-in-family,White,White,Female,Male,0,594,0,213,40,33,El-Salvador,United-States,<=50K,<=50K
30,21,Private,Private,296538,163776,9th,Some-college,5,10,Divorced,Never-married,Farming-fishing,Adm-clerical,Own-child,Own-child,White,White,Male,Male,0,594,0,213,30,33,United-States,United-States,<=50K,<=50K
35,22,Private,Self-emp-not-inc,391937,416164,Some-college,9th,10,13,Married-civ-spouse,Never-married,Exec-managerial,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,594,0,213,40,20,United-States,United-States,<=50K,<=50K
54,55,Self-emp-inc,?,175339,92864,Bachelors,10th,13,6,Married-civ-spouse,Never-married,Sales,Machine-op-inspct,Husband,Unmarried,White,White,Male,Male,0,594,2415,213,40,33,United-States,United-States,>50K,<=50K
26,18,Private,?,60726,80411,Masters,HS-grad,14,9,Never-married,Never-married,Exec-managerial,?,Not-in-family,Own-child,Black,White,Male,Female,6849,594,0,213,50,33,United-States,United-States,<=50K,<=50K
39,27,Private,State-gov,191103,247090,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Craft-repair,Other-service,Not-in-family,Wife,White,White,Male,Female,0,594,0,1887,54,22,United-States,United-States,<=50K,>50K
34,39,State-gov,Private,32174,182148,HS-grad,Some-college,9,10,Separated,Divorced,Other-service,Prof-specialty,Not-in-family,Unmarried,White,White,Female,Female,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
55,60,Private,?,176219,140327,Bachelors,7th-8th,13,4,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,?,Husband,Husband,Asian-Pac-Islander,White,Male,Male,0,594,0,213,40,8,India,United-States,<=50K,<=50K
33,40,Self-emp-not-inc,Self-emp-inc,294434,150083,Assoc-voc,Bachelors,11,13,Married-civ-spouse,Married-civ-spouse,Farming-fishing,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,594,0,213,76,45,United-States,United-States,>50K,>50K
17,35,Private,Self-emp-inc,310885,217801,7th-8th,9th,4,5,Never-married,Married-civ-spouse,Other-service,Exec-managerial,Own-child,Own-child,White,White,Male,Male,0,594,0,1668,36,33,Mexico,Mexico,<=50K,<=50K
27,39,Private,Private,171133,78928,10th,Bachelors,6,13,Never-married,Married-civ-spouse,Other-service,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,594,0,213,38,52,United-States,United-States,<=50K,<=50K
53,32,Private,Self-emp-not-inc,162951,197148,9th,Assoc-acdm,5,12,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Prof-specialty,Husband,Wife,White,White,Male,Female,0,594,0,213,41,22,United-States,United-States,>50K,>50K
43,32,Private,Local-gov,223934,168211,Some-college,HS-grad,10,9,Never-married,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Unmarried,White,White,Female,Female,0,594,0,213,40,28,United-States,United-States,<=50K,<=50K
22,28,Private,Private,23940,65624,HS-grad,Bachelors,9,13,Never-married,Never-married,Exec-managerial,Prof-specialty,Not-in-family,Not-in-family,Asian-Pac-Islander,White,Male,Male,0,594,0,213,40,37,United-States,United-States,<=50K,<=50K
52,27,Private,Private,88073,131414,Bachelors,HS-grad,13,9,Divorced,Never-married,Tech-support,Handlers-cleaners,Unmarried,Own-child,White,White,Female,Female,0,594,0,213,50,22,United-States,United-States,<=50K,<=50K
60,36,Private,Private,57371,118161,7th-8th,Bachelors,4,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Male,0,3411,0,213,40,33,United-States,United-States,<=50K,>50K
55,36,Self-emp-not-inc,Private,73684,281356,Bachelors,Assoc-voc,13,11,Married-civ-spouse,Married-civ-spouse,Sales,Transport-moving,Husband,Husband,White,White,Male,Male,15024,594,0,213,65,43,United-States,United-States,>50K,<=50K
39,32,Private,Federal-gov,107164,273536,HS-grad,11th,9,14,Married-civ-spouse,Married-civ-spouse,Tech-support,Sales,Husband,Other-relative,White,White,Male,Male,0,594,0,213,40,36,United-States,Mexico,>50K,>50K
29,30,Private,Private,120126,35459,Bachelors,Bachelors,13,13,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Other-service,Husband,Wife,White,White,Male,Female,0,594,1848,213,40,36,United-States,United-States,>50K,>50K
41,34,Self-emp-not-inc,State-gov,54611,70240,HS-grad,Bachelors,9,13,Married-civ-spouse,Never-married,Transport-moving,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,7298,594,0,213,50,32,United-States,United-States,>50K,<=50K
61,61,Private,Private,131117,168211,HS-grad,HS-grad,9,9,Widowed,Married-civ-spouse,Transport-moving,Sales,Unmarried,Wife,White,White,Female,Female,0,594,0,213,40,33,Puerto-Rico,United-States,<=50K,<=50K
71,32,Federal-gov,Private,101676,274222,10th,HS-grad,6,9,Married-civ-spouse,Divorced,Adm-clerical,Handlers-cleaners,Husband,Own-child,White,White,Male,Female,0,594,0,213,40,33,United-States,United-States,<=50K,<=50K
20,52,Private,Self-emp-inc,403965,224870,Some-college,Assoc-voc,10,11,Never-married,Married-civ-spouse,Machine-op-inspct,Machine-op-inspct,Own-child,Husband,White,White,Male,Male,0,594,0,2205,35,52,United-States,?,<=50K,>50K
33,33,Private,Private,177083,65624,Bachelors,Some-college,13,10,Never-married,Married-civ-spouse,Prof-specialty,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,594,0,213,40,33,Canada,United-States,<=50K,<=50K
52,36,Private,Private,173987,226528,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Transport-moving,Husband,Husband,White,White,Male,Male,0,594,0,213,40,40,United-States,United-States,>50K,<=50K
40,51,Private,Local-gov,352080,205428,Some-college,Bachelors,10,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Wife,Black,White,Male,Female,0,594,0,213,40,33,United-States,United-States,>50K,>50K
26,53,?,Private,102400,291547,HS-grad,HS-grad,9,13,Married-civ-spouse,Divorced,?,Craft-repair,Own-child,Husband,White,White,Male,Male,0,594,0,213,40,42,United-States,United-States,<=50K,<=50K
31,27,Local-gov,Private,378426,141218,Prof-school,Some-college,15,10,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Tech-support,Husband,Unmarried,White,White,Male,Male,0,594,0,213,99,33,Columbia,United-States,<=50K,<=50K
42,40,Private,Federal-gov,210857,171111,Bachelors,HS-grad,13,9,Married-civ-spouse,Divorced,Exec-managerial,Tech-support,Husband,Not-in-family,White,White,Male,Female,7688,4865,0,213,50,33,United-States,United-States,>50K,<=50K
63,32,Private,State-gov,165775,64667,HS-grad,Some-college,9,10,Married-civ-spouse,Separated,Sales,Exec-managerial,Husband,Husband,White,White,Male,Male,0,594,0,213,21,32,United-States,United-States,<=50K,<=50K
53,33,Private,Private,295896,112425,11th,Bachelors,7,13,Married-civ-spouse,Separated,Craft-repair,Tech-support,Husband,Unmarried,White,White,Male,Male,0,594,0,213,45,33,United-States,United-States,<=50K,<=50K
34,45,State-gov,Private,238944,64667,10th,Some-college,6,10,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Unmarried,White,White,Male,Female,0,594,0,213,40,37,United-States,United-States,>50K,<=50K
48,19,Private,Private,149640,117523,Some-college,Assoc-voc,10,11,Separated,Never-married,Craft-repair,Adm-clerical,Unmarried,Own-child,White,White,Male,Female,1506,594,0,213,40,33,Honduras,United-States,<=50K,<=50K
67,32,?,Private,106175,89326,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,?,Transport-moving,Husband,Husband,White,White,Male,Male,0,594,0,213,20,40,United-States,United-States,>50K,>50K
49,60,Private,Self-emp-not-inc,191320,87905,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Other-service,Handlers-cleaners,Not-in-family,Not-in-family,White,White,Female,Male,0,594,0,213,24,43,United-States,United-States,<=50K,<=50K
28,36,Local-gov,Self-emp-not-inc,134771,154205,Bachelors,Some-college,13,10,Never-married,Divorced,Prof-specialty,Other-service,Own-child,Unmarried,White,White,Female,Male,0,594,0,213,55,36,United-States,United-States,<=50K,<=50K
51,26,?,Private,295538,282664,Some-college,Bachelors,10,13,Married-civ-spouse,Married-civ-spouse,?,Prof-specialty,Husband,Other-relative,White,White,Male,Male,0,594,0,213,40,36,United-States,United-States,<=50K,<=50K
44,29,Private,Private,120277,289886,Prof-school,Some-college,15,10,Married-civ-spouse,Never-married,Prof-specialty,Craft-repair,Husband,Not-in-family,White,White,Male,Female,99999,594,0,213,60,43,United-States,United-States,>50K,<=50K
27,32,Private,?,82393,182148,HS-grad,HS-grad,9,9,Married-civ-spouse,Divorced,Transport-moving,?,Husband,Not-in-family,Asian-Pac-Islander,White,Male,Female,0,594,0,213,40,33,Philippines,United-States,>50K,<=50K
49,28,Private,Private,146121,298635,5th-6th,HS-grad,3,9,Married-spouse-absent,Never-married,Machine-op-inspct,Other-service,Unmarried,Unmarried,Asian-Pac-Islander,White,Female,Female,0,594,0,213,20,33,Vietnam,Mexico,<=50K,<=50K
34,34,Private,Private,162544,189194,7th-8th,Assoc-voc,4,11,Never-married,Never-married,Priv-house-serv,Adm-clerical,Own-child,Own-child,White,White,Female,Female,0,594,0,213,30,32,United-States,United-States,<=50K,<=50K
27,38,Self-emp-not-inc,?,216178,184121,Bachelors,Some-college,13,10,Never-married,Divorced,Craft-repair,?,Own-child,Unmarried,White,White,Male,Female,0,594,0,213,35,33,United-States,United-States,<=50K,<=50K
38,28,Self-emp-not-inc,Private,248694,184121,Some-college,Some-college,10,10,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Husband,White,White,Male,Female,0,594,0,213,36,40,United-States,Jamaica,<=50K,>50K
24,41,Private,Self-emp-not-inc,219140,237317,Bachelors,Masters,13,14,Never-married,Married-civ-spouse,Exec-managerial,Exec-managerial,Not-in-family,Other-relative,White,White,Male,Male,0,594,0,213,40,36,United-States,United-States,<=50K,>50K
29,34,Private,Self-emp-not-inc,360401,212847,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Handlers-cleaners,Adm-clerical,Own-child,Husband,White,White,Male,Male,0,594,1719,213,48,65,United-States,United-States,<=50K,>50K
39,26,Private,Private,319962,138502,HS-grad,HS-grad,9,9,Divorced,Married-civ-spouse,Sales,Craft-repair,Other-relative,Husband,White,White,Female,Male,0,594,0,213,40,42,United-States,United-States,<=50K,<=50K
50,36,Private,Private,115284,308334,Masters,1st-4th,14,2,Married-civ-spouse,Married-civ-spouse,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Male,0,594,0,213,40,30,United-States,Mexico,>50K,<=50K
42,18,Private,Private,29702,194809,HS-grad,Some-college,9,10,Married-civ-spouse,Never-married,Craft-repair,Other-service,Husband,Own-child,White,White,Male,Female,0,594,0,213,42,19,United-States,United-States,>50K,<=50K
63,19,?,Private,107085,228598,HS-grad,Some-college,9,10,Widowed,Never-married,?,Sales,Not-in-family,Not-in-family,White,White,Female,Female,0,594,0,213,7,36,United-States,United-States,<=50K,<=50K
44,52,State-gov,Federal-gov,204361,212847,Masters,HS-grad,14,9,Never-married,Widowed,Exec-managerial,Sales,Not-in-family,Unmarried,White,White,Female,Female,0,594,0,213,40,33,United-States,?,<=50K,<=50K
58,36,Private,Private,218312,214498,HS-grad,Bachelors,9,13,Divorced,Never-married,Sales,Other-service,Not-in-family,Not-in-family,White,White,Male,Male,0,594,0,213,40,32,United-States,United-States,<=50K,<=50K
25,50,Private,Self-emp-not-inc,182332,200360,Some-college,Some-college,10,10,Never-married,Separated,Adm-clerical,Other-service,Not-in-family,Unmarried,White,White,Female,Male,0,594,0,213,50,45,United-States,United-States,<=50K,<=50K
23,30,Private,Private,127876,338717,Some-college,Masters,10,14,Never-married,Married-civ-spouse,Other-service,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,15020,0,213,35,36,United-States,United-States,<=50K,>50K
20,28,Private,Federal-gov,316702,206008,Some-college,Some-college,10,10,Never-married,Never-married,Sales,Exec-managerial,Own-child,Not-in-family,White,White,Male,Female,0,594,0,213,40,45,United-States,United-States,<=50K,<=50K
46,41,Self-emp-not-inc,Private,292549,185279,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Sales,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,594,0,213,45,40,United-States,United-States,<=50K,<=50K
21,53,Private,State-gov,203178,84231,HS-grad,HS-grad,9,9,Never-married,Separated,Sales,Exec-managerial,Own-child,Husband,White,White,Female,Female,0,594,0,213,35,30,United-States,United-States,<=50K,>50K
63,45,Private,Self-emp-inc,180099,281356,10th,HS-grad,6,9,Separated,Married-civ-spouse,Other-service,Exec-managerial,Unmarried,Husband,Black,White,Female,Male,0,7688,0,213,40,33,United-States,United-States,<=50K,>50K
38,23,Private,Private,154541,232945,Assoc-acdm,HS-grad,12,9,Married-civ-spouse,Never-married,Craft-repair,Other-service,Husband,Own-child,White,White,Male,Male,4386,594,0,213,40,25,United-States,United-States,>50K,<=50K
27,36,Private,Private,95465,451327,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Transport-moving,Adm-clerical,Husband,Unmarried,White,White,Male,Female,0,594,0,213,55,33,United-States,United-States,<=50K,<=50K
