age,age_nocapital_loss,workclass,workclass_nocapital_loss,fnlwgt,fnlwgt_nocapital_loss,education,education_nocapital_loss,education_num,education_num_nocapital_loss,marital_status,marital_status_nocapital_loss,occupation,occupation_nocapital_loss,relationship,relationship_nocapital_loss,race,race_nocapital_loss,sex,sex_nocapital_loss,capital_gain,capital_gain_nocapital_loss,capital_loss,capital_loss_nocapital_loss,hours_per_week,hours_per_week_nocapital_loss,native_country,native_country_nocapital_loss,income_per_year,income_per_year_nocapital_loss
20,42,Private,Private,47039,167793,Some-college,Some-college,10,10,Never-married,Divorced,Craft-repair,Sales,Own-child,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
53,42,Federal-gov,Private,36186,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Female,7298,0,0,0,40,40,United-States,United-States,>50K,<=50K
37,42,Private,Private,159383,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Sales,Exec-managerial,Unmarried,Wife,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
28,42,Private,Private,192010,167793,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Other-service,Prof-specialty,Wife,Own-child,White,Black,Female,Male,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
27,42,Private,Private,216479,167793,Bachelors,HS-grad,13,10,Never-married,Divorced,Sales,Exec-managerial,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
57,42,?,Private,274680,167793,Preschool,HS-grad,1,10,Separated,Divorced,?,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
23,42,Private,Private,211345,167793,Some-college,HS-grad,10,10,Never-married,Divorced,Adm-clerical,Sales,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,Nicaragua,United-States,<=50K,<=50K
25,42,Private,Private,203561,167793,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Tech-support,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,56,40,United-States,United-States,>50K,<=50K
63,42,Private,Private,170815,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
65,42,Self-emp-not-inc,Private,200565,167793,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Sales,Sales,Husband,Wife,White,White,Male,Male,0,0,0,0,18,40,United-States,United-States,<=50K,<=50K
77,42,Private,Private,89655,167793,HS-grad,HS-grad,9,10,Widowed,Divorced,Adm-clerical,Sales,Not-in-family,Own-child,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
32,42,Private,Private,234195,167793,HS-grad,HS-grad,9,10,Divorced,Divorced,Other-service,Exec-managerial,Not-in-family,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
40,42,Private,Private,98466,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Other-relative,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
67,42,Private,Self-emp-not-inc,191437,167793,HS-grad,Some-college,9,10,Widowed,Divorced,Adm-clerical,Exec-managerial,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
35,42,Private,Private,77792,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Other-service,Exec-managerial,Wife,Own-child,Asian-Pac-Islander,White,Female,Male,0,0,0,0,40,40,?,United-States,<=50K,<=50K
24,42,Local-gov,Private,134181,167793,Masters,Some-college,14,10,Never-married,Divorced,Prof-specialty,Exec-managerial,Own-child,Not-in-family,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
53,42,State-gov,Private,195690,167793,Doctorate,HS-grad,16,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,1902,0,50,40,United-States,United-States,>50K,<=50K
37,42,Self-emp-inc,Private,94869,167793,Masters,HS-grad,14,10,Divorced,Divorced,Prof-specialty,?,Not-in-family,Not-in-family,Black,White,Male,Female,4787,0,0,0,40,40,United-States,United-States,>50K,<=50K
44,42,State-gov,Private,267464,167793,Some-college,Some-college,10,10,Separated,Divorced,Tech-support,Sales,Own-child,Own-child,Black,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
25,42,?,Private,257006,167793,11th,Some-college,7,10,Divorced,Divorced,?,Exec-managerial,Unmarried,Own-child,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
17,42,Private,Private,81010,167793,11th,HS-grad,7,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Unmarried,White,White,Female,Male,0,0,0,0,20,40,United-States,United-States,<=50K,>50K
47,42,Private,Private,54260,167793,Assoc-voc,Some-college,11,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Husband,White,White,Male,Female,0,0,1887,0,60,40,United-States,United-States,>50K,<=50K
62,42,Federal-gov,Private,171995,167793,10th,HS-grad,6,10,Married-civ-spouse,Divorced,Handlers-cleaners,Prof-specialty,Husband,Husband,Black,White,Male,Male,2829,0,0,0,40,40,United-States,United-States,<=50K,<=50K
39,42,Private,?,245665,167793,Assoc-acdm,Bachelors,12,10,Divorced,Divorced,Prof-specialty,Sales,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
18,42,?,Private,35855,167793,11th,Some-college,7,10,Never-married,Divorced,?,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
32,42,State-gov,Private,189838,167793,Some-college,Some-college,10,10,Divorced,Divorced,Prof-specialty,Prof-specialty,Other-relative,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
25,42,Private,Private,629900,167793,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Wife,Husband,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
30,42,Private,Private,84119,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,65,40,United-States,United-States,>50K,<=50K
47,42,Private,Self-emp-not-inc,47343,167793,Masters,Bachelors,14,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,>50K
40,42,Private,Private,103614,167793,10th,Bachelors,6,10,Divorced,Divorced,Craft-repair,Adm-clerical,Own-child,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
38,42,Private,Private,303092,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
41,42,State-gov,Private,124520,167793,Masters,Some-college,14,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
21,42,Private,Private,220857,167793,Some-college,Bachelors,10,10,Never-married,Divorced,Sales,Sales,Own-child,Husband,White,White,Male,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
32,42,State-gov,Self-emp-not-inc,247481,167793,Assoc-acdm,Some-college,12,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,48,40,United-States,United-States,>50K,<=50K
54,42,Private,Private,283281,167793,7th-8th,Some-college,4,10,Never-married,Divorced,Craft-repair,Exec-managerial,Not-in-family,Husband,Black,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
31,42,Private,Private,25610,167793,Preschool,HS-grad,1,10,Never-married,Divorced,Handlers-cleaners,Prof-specialty,Not-in-family,Husband,Amer-Indian-Eskimo,White,Male,Male,0,0,0,0,25,40,United-States,United-States,<=50K,>50K
42,42,Private,Private,13769,167793,Assoc-voc,HS-grad,11,10,Divorced,Divorced,Prof-specialty,Adm-clerical,Unmarried,Unmarried,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
23,42,Private,Self-emp-not-inc,283969,167793,10th,HS-grad,6,10,Never-married,Divorced,Handlers-cleaners,Exec-managerial,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,Mexico,United-States,<=50K,<=50K
18,42,Private,Private,185522,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Unmarried,White,White,Female,Male,0,0,0,0,33,40,United-States,United-States,<=50K,<=50K
65,42,?,Private,173309,167793,7th-8th,HS-grad,4,10,Widowed,Divorced,?,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Male,401,0,0,0,12,40,United-States,United-States,<=50K,<=50K
37,42,Private,Private,144005,167793,Some-college,Some-college,10,10,Never-married,Divorced,Sales,Adm-clerical,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
53,42,State-gov,Private,205949,167793,Assoc-acdm,Some-college,12,10,Divorced,Divorced,Adm-clerical,Sales,Unmarried,Own-child,Amer-Indian-Eskimo,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
50,42,Private,Private,158948,167793,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Unmarried,White,White,Male,Male,0,0,0,0,84,40,United-States,United-States,<=50K,<=50K
64,42,Private,Private,240357,167793,HS-grad,HS-grad,9,10,Widowed,Divorced,Adm-clerical,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
55,42,Private,Private,243929,167793,Masters,Some-college,14,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,60,40,United-States,United-States,<=50K,<=50K
63,42,Private,Private,201700,167793,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Sales,Exec-managerial,Husband,Own-child,White,White,Male,Male,7298,0,0,0,40,40,United-States,United-States,>50K,<=50K
53,42,Private,Private,208402,167793,Some-college,HS-grad,10,10,Divorced,Divorced,Adm-clerical,Sales,Unmarried,Own-child,Other,White,Female,Female,4865,0,0,0,45,40,Mexico,United-States,<=50K,<=50K
18,42,Private,Private,120599,167793,11th,Bachelors,7,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Unmarried,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
33,42,Private,Private,231826,167793,11th,HS-grad,7,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,Mexico,United-States,<=50K,>50K
62,42,Private,Private,499971,167793,11th,HS-grad,7,10,Widowed,Divorced,Handlers-cleaners,Prof-specialty,Not-in-family,Husband,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
56,42,Private,Private,227972,167793,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Wife,White,White,Male,Female,15024,0,0,0,48,40,Germany,United-States,>50K,>50K
58,42,State-gov,Private,299680,167793,Masters,HS-grad,14,10,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Husband,Husband,White,White,Male,Male,15024,0,0,0,43,40,United-States,United-States,>50K,<=50K
33,42,Private,Self-emp-not-inc,231822,167793,10th,Some-college,6,10,Separated,Divorced,Sales,Sales,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
58,42,Private,Private,185459,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Transport-moving,Sales,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
44,42,Private,Private,90582,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Husband,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
81,42,Private,Private,184615,167793,7th-8th,HS-grad,4,10,Widowed,Divorced,Machine-op-inspct,Exec-managerial,Unmarried,Husband,White,White,Female,Male,1264,0,0,0,40,40,United-States,United-States,<=50K,<=50K
28,42,Private,Private,173858,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Craft-repair,Prof-specialty,Other-relative,Not-in-family,Asian-Pac-Islander,White,Male,Female,0,0,0,0,35,40,China,United-States,<=50K,>50K
28,42,Private,Private,132326,167793,HS-grad,Bachelors,9,10,Never-married,Divorced,Adm-clerical,Prof-specialty,Own-child,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
43,42,Private,Private,315037,167793,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Wife,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
51,42,Private,Private,175122,167793,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Adm-clerical,Prof-specialty,Wife,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
23,42,Private,Private,239577,167793,Some-college,Some-college,10,10,Never-married,Divorced,Prof-specialty,Prof-specialty,Own-child,Not-in-family,White,White,Male,Male,0,0,0,0,52,40,United-States,United-States,<=50K,>50K
48,42,Self-emp-not-inc,Private,96975,167793,HS-grad,Some-college,9,10,Separated,Divorced,Other-service,Sales,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
45,42,Self-emp-inc,Private,61885,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,15024,0,0,0,48,40,United-States,United-States,>50K,<=50K
48,42,Private,Private,185870,167793,10th,HS-grad,6,10,Married-civ-spouse,Divorced,Transport-moving,Prof-specialty,Husband,Other-relative,White,White,Male,Male,0,0,0,0,70,40,United-States,United-States,<=50K,<=50K
37,42,State-gov,Private,142282,167793,HS-grad,Bachelors,9,10,Divorced,Divorced,Other-service,Exec-managerial,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,16,40,United-States,United-States,<=50K,<=50K
34,42,Private,Private,334744,167793,Masters,Some-college,14,10,Married-civ-spouse,Divorced,Adm-clerical,Exec-managerial,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,>50K,>50K
63,42,Self-emp-not-inc,Private,201600,167793,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Sales,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,1902,0,60,40,United-States,United-States,>50K,<=50K
38,42,Private,Private,34378,167793,7th-8th,Some-college,4,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
29,42,Private,Self-emp-not-inc,180271,167793,HS-grad,Bachelors,9,10,Never-married,Divorced,Tech-support,Sales,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
33,42,Private,Private,123833,167793,9th,Bachelors,5,10,Married-civ-spouse,Divorced,Machine-op-inspct,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
47,42,Private,Private,213304,167793,5th-6th,HS-grad,3,10,Separated,Divorced,Other-service,Sales,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,El-Salvador,United-States,<=50K,<=50K
30,42,Private,Private,296538,167793,9th,Some-college,5,10,Divorced,Divorced,Farming-fishing,Exec-managerial,Own-child,Own-child,White,White,Male,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
35,42,Private,Self-emp-not-inc,391937,167793,Some-college,Bachelors,10,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
54,42,Self-emp-inc,Private,175339,167793,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Sales,Sales,Husband,Husband,White,White,Male,Male,0,0,2415,0,40,40,United-States,United-States,>50K,<=50K
26,42,Private,Private,60726,167793,Masters,HS-grad,14,10,Never-married,Divorced,Exec-managerial,Exec-managerial,Not-in-family,Unmarried,Black,White,Male,Female,6849,0,0,0,50,40,United-States,United-States,<=50K,<=50K
39,42,Private,Private,191103,167793,HS-grad,HS-grad,9,10,Never-married,Divorced,Craft-repair,Sales,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,54,40,United-States,United-States,<=50K,>50K
34,42,State-gov,Private,32174,167793,HS-grad,Some-college,9,10,Separated,Divorced,Other-service,Sales,Not-in-family,Unmarried,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
55,42,Private,Private,176219,167793,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Machine-op-inspct,Prof-specialty,Husband,Husband,Asian-Pac-Islander,White,Male,Male,0,0,0,0,40,40,India,United-States,<=50K,<=50K
33,42,Self-emp-not-inc,Private,294434,167793,Assoc-voc,Bachelors,11,10,Married-civ-spouse,Divorced,Farming-fishing,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,76,40,United-States,United-States,>50K,>50K
17,42,Private,Private,310885,167793,7th-8th,Some-college,4,10,Never-married,Divorced,Other-service,Exec-managerial,Own-child,Husband,White,White,Male,Male,0,0,0,0,36,40,Mexico,United-States,<=50K,<=50K
27,42,Private,Private,171133,167793,10th,HS-grad,6,10,Never-married,Divorced,Other-service,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,0,0,0,38,40,United-States,United-States,<=50K,<=50K
53,42,Private,Self-emp-not-inc,162951,167793,9th,HS-grad,5,10,Married-civ-spouse,Divorced,Handlers-cleaners,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,41,40,United-States,United-States,>50K,>50K
43,42,Private,Private,223934,167793,Some-college,Bachelors,10,10,Never-married,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
22,42,Private,Private,23940,167793,HS-grad,Bachelors,9,10,Never-married,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Husband,Asian-Pac-Islander,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
52,42,Private,Private,88073,167793,Bachelors,HS-grad,13,10,Divorced,Divorced,Tech-support,Adm-clerical,Unmarried,Husband,White,White,Female,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
60,42,Private,Private,57371,167793,7th-8th,Bachelors,4,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
55,42,Self-emp-not-inc,Private,73684,167793,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Sales,Sales,Husband,Unmarried,White,White,Male,Male,15024,0,0,0,65,40,United-States,United-States,>50K,<=50K
39,42,Private,?,107164,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Tech-support,Sales,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
29,42,Private,Private,120126,167793,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Exec-managerial,Sales,Husband,Not-in-family,White,White,Male,Female,0,0,1848,0,40,40,United-States,United-States,>50K,>50K
41,42,Self-emp-not-inc,Private,54611,167793,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Transport-moving,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,7298,0,0,0,50,40,United-States,United-States,>50K,<=50K
