age,age_nocapital_gain,workclass,workclass_nocapital_gain,fnlwgt,fnlwgt_nocapital_gain,education,education_nocapital_gain,education_num,education_num_nocapital_gain,marital_status,marital_status_nocapital_gain,occupation,occupation_nocapital_gain,relationship,relationship_nocapital_gain,race,race_nocapital_gain,sex,sex_nocapital_gain,capital_gain,capital_gain_nocapital_gain,capital_loss,capital_loss_nocapital_gain,hours_per_week,hours_per_week_nocapital_gain,native_country,native_country_nocapital_gain,income_per_year,income_per_year_nocapital_gain
35,44,Private,Private,165007,172354,Assoc-voc,HS-grad,11,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Own-child,White,White,Male,Male,4386,0,0,0,42,40,United-States,United-States,>50K,>50K
46,44,Private,Local-gov,165346,172354,Masters,HS-grad,14,10,Divorced,Divorced,Exec-managerial,Adm-clerical,Unmarried,Own-child,White,White,Female,Male,0,0,0,0,8,40,United-States,United-States,<=50K,<=50K
35,44,Private,Private,37655,172354,HS-grad,Bachelors,9,10,Divorced,Divorced,Machine-op-inspct,Sales,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,60,40,United-States,United-States,<=50K,>50K
21,44,Private,Private,172047,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Tech-support,?,Own-child,Unmarried,White,White,Male,Male,0,0,0,0,20,40,United-States,United-States,<=50K,<=50K
45,44,Private,Private,178530,172354,12th,HS-grad,8,10,Divorced,Divorced,Craft-repair,Machine-op-inspct,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
37,44,Local-gov,Private,347491,172354,Assoc-acdm,Some-college,12,10,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
45,44,Self-emp-inc,Private,208049,172354,Assoc-acdm,Some-college,12,10,Divorced,Divorced,Exec-managerial,Adm-clerical,Not-in-family,Husband,White,White,Female,Male,0,0,1590,0,40,40,United-States,United-States,<=50K,<=50K
18,44,Private,Private,111019,172354,10th,Some-college,6,10,Never-married,Divorced,Other-service,Craft-repair,Own-child,Own-child,White,White,Male,Female,0,0,0,0,24,40,United-States,United-States,<=50K,<=50K
53,44,Self-emp-not-inc,Private,163826,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,>50K,>50K
24,44,Local-gov,Private,117023,172354,Bachelors,Some-college,13,10,Never-married,Divorced,Prof-specialty,Other-service,Own-child,Own-child,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
35,44,Private,Private,281982,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Adm-clerical,?,Husband,Unmarried,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
28,44,Private,Private,150025,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Other-service,Craft-repair,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,Puerto-Rico,United-States,<=50K,>50K
50,44,Private,Self-emp-not-inc,176215,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Sales,Adm-clerical,Husband,Husband,White,White,Male,Female,7688,0,0,0,56,40,United-States,United-States,>50K,<=50K
38,44,Private,Private,166062,172354,HS-grad,Bachelors,9,10,Divorced,Divorced,Adm-clerical,Sales,Not-in-family,Not-in-family,White,White,Female,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
34,44,Local-gov,Private,28568,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Craft-repair,Prof-specialty,Unmarried,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
53,44,Private,Self-emp-not-inc,53833,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Transport-moving,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,32,40,United-States,United-States,>50K,>50K
46,44,Private,Private,219967,172354,Assoc-acdm,HS-grad,12,10,Married-civ-spouse,Divorced,Sales,Craft-repair,Husband,Not-in-family,White,White,Male,Female,15024,0,0,0,45,40,United-States,United-States,>50K,<=50K
50,44,Private,Private,309017,172354,Some-college,Some-college,10,10,Divorced,Divorced,Sales,Craft-repair,Unmarried,Wife,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
45,44,Private,Private,353083,172354,Some-college,HS-grad,10,10,Separated,Divorced,Other-service,Adm-clerical,Unmarried,Not-in-family,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
29,44,Private,Private,257992,172354,Assoc-voc,HS-grad,11,10,Never-married,Divorced,Sales,Other-service,Own-child,Not-in-family,Black,White,Male,Male,0,0,0,0,23,40,United-States,United-States,<=50K,>50K
41,44,Private,Private,283174,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,99999,0,0,0,40,40,United-States,United-States,>50K,<=50K
43,44,Self-emp-not-inc,Private,185413,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Husband,Other-relative,White,White,Male,Male,0,0,1977,0,50,40,United-States,United-States,>50K,>50K
29,44,Private,Self-emp-not-inc,207513,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Craft-repair,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,56,40,United-States,United-States,<=50K,<=50K
53,44,Private,Private,56213,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Exec-managerial,Adm-clerical,Husband,Own-child,White,White,Male,Female,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
24,44,Private,Self-emp-not-inc,100961,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Other-service,Prof-specialty,Not-in-family,Own-child,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
35,44,Private,Private,51700,172354,HS-grad,Bachelors,9,10,Married-civ-spouse,Divorced,Transport-moving,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
25,44,Private,Private,199224,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Handlers-cleaners,Adm-clerical,Own-child,Husband,White,White,Male,Female,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
43,44,Local-gov,Private,70055,172354,Assoc-voc,Bachelors,11,10,Married-civ-spouse,Divorced,Protective-serv,Machine-op-inspct,Husband,Husband,White,White,Male,Female,0,0,0,0,56,40,United-States,United-States,<=50K,<=50K
38,44,Private,Private,183683,172354,10th,HS-grad,6,10,Married-spouse-absent,Divorced,Other-service,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,45,40,United-States,United-States,<=50K,<=50K
64,44,Private,Private,45868,172354,7th-8th,HS-grad,4,10,Separated,Divorced,Priv-house-serv,Exec-managerial,Not-in-family,Husband,Other,Black,Female,Female,0,0,0,0,35,40,Mexico,United-States,<=50K,<=50K
37,44,Private,Private,94706,172354,Bachelors,Some-college,13,10,Never-married,Divorced,Prof-specialty,Sales,Own-child,Husband,Amer-Indian-Eskimo,White,Male,Female,27828,0,0,0,40,40,United-States,United-States,>50K,<=50K
48,44,Private,Private,322183,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Handlers-cleaners,Adm-clerical,Husband,Husband,White,White,Male,Female,0,0,0,0,35,40,United-States,United-States,>50K,<=50K
27,44,Self-emp-not-inc,Self-emp-not-inc,226976,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Not-in-family,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
45,44,Private,Private,262678,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Sales,Sales,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
41,44,Private,Private,135056,172354,Masters,Some-college,14,10,Widowed,Divorced,Prof-specialty,Adm-clerical,Not-in-family,Husband,White,White,Female,Female,10520,0,0,0,38,40,United-States,United-States,>50K,<=50K
33,44,?,Private,148380,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,?,Adm-clerical,Wife,Own-child,White,White,Female,Male,3103,0,0,0,60,40,United-States,United-States,>50K,>50K
42,44,Private,Private,270710,172354,9th,HS-grad,5,10,Divorced,Divorced,Other-service,Adm-clerical,Unmarried,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
29,44,Private,Private,166220,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Own-child,White,White,Female,Female,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
29,44,Private,Self-emp-not-inc,229803,172354,HS-grad,HS-grad,9,10,Married-spouse-absent,Divorced,Transport-moving,Exec-managerial,Not-in-family,Not-in-family,Black,White,Male,Male,0,0,0,0,49,40,Haiti,United-States,<=50K,>50K
71,44,Self-emp-inc,Local-gov,172652,172354,Bachelors,Some-college,13,10,Married-civ-spouse,Divorced,Prof-specialty,Prof-specialty,Husband,Husband,White,White,Male,Female,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
29,44,Federal-gov,Private,204796,172354,10th,HS-grad,6,10,Separated,Divorced,Exec-managerial,Sales,Not-in-family,Not-in-family,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
23,44,State-gov,Private,186634,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Adm-clerical,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,16,40,United-States,United-States,<=50K,>50K
28,44,Private,Private,106672,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Sales,Exec-managerial,Own-child,Husband,White,White,Male,Male,0,0,0,0,2,40,United-States,United-States,<=50K,<=50K
55,44,Private,Private,135339,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Craft-repair,Husband,Not-in-family,Asian-Pac-Islander,White,Male,Female,0,0,0,0,40,40,China,United-States,>50K,<=50K
47,44,State-gov,Private,287547,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Prof-specialty,Exec-managerial,Wife,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
21,44,?,Private,197583,172354,Some-college,Bachelors,10,10,Never-married,Divorced,?,?,Own-child,Husband,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
33,44,Private,Self-emp-not-inc,159737,172354,HS-grad,Some-college,9,10,Separated,Divorced,Handlers-cleaners,Exec-managerial,Unmarried,Unmarried,Black,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
35,44,Local-gov,Private,252217,172354,12th,HS-grad,8,10,Married-civ-spouse,Divorced,Farming-fishing,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
42,44,Self-emp-inc,Local-gov,202466,172354,Bachelors,HS-grad,13,10,Married-civ-spouse,Divorced,Adm-clerical,Adm-clerical,Wife,Husband,White,White,Female,Female,0,0,0,0,45,40,United-States,United-States,>50K,<=50K
33,44,Private,Self-emp-not-inc,123031,172354,HS-grad,Some-college,9,10,Married-spouse-absent,Divorced,Adm-clerical,Exec-managerial,Unmarried,Not-in-family,Amer-Indian-Eskimo,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
30,44,Private,Private,226296,172354,Masters,HS-grad,14,10,Never-married,Divorced,Exec-managerial,Exec-managerial,Not-in-family,Wife,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
37,44,Private,Private,232036,172354,Some-college,Bachelors,10,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
19,44,?,Private,233779,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,?,Sales,Own-child,Husband,White,White,Male,Male,0,0,0,0,25,40,United-States,United-States,<=50K,>50K
21,44,?,Private,152328,172354,Some-college,HS-grad,10,10,Never-married,Divorced,?,Prof-specialty,Own-child,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
46,44,Self-emp-not-inc,Local-gov,481987,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Prof-specialty,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,35,40,United-States,United-States,<=50K,<=50K
42,44,Private,Private,107563,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Transport-moving,Craft-repair,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
28,44,Private,Private,184806,172354,Masters,HS-grad,14,10,Never-married,Divorced,Exec-managerial,Prof-specialty,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,58,40,United-States,United-States,<=50K,>50K
36,44,Private,?,188850,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Adm-clerical,?,Husband,Own-child,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
39,44,Private,Private,127573,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Adm-clerical,Other-service,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
27,44,Private,Private,72443,172354,HS-grad,Some-college,9,10,Never-married,Divorced,Tech-support,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
57,44,Private,Private,142080,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Adm-clerical,Sales,Wife,Wife,Black,White,Female,Female,0,0,0,0,38,40,United-States,United-States,>50K,<=50K
50,44,Private,Private,143353,172354,HS-grad,Some-college,9,10,Divorced,Divorced,Priv-house-serv,Craft-repair,Unmarried,Unmarried,Black,White,Female,Male,0,0,0,0,12,40,United-States,United-States,<=50K,>50K
63,44,Private,Self-emp-not-inc,172433,172354,Some-college,Some-college,10,10,Married-civ-spouse,Divorced,Exec-managerial,Craft-repair,Husband,Husband,White,White,Male,Male,0,0,1887,0,40,40,United-States,United-States,>50K,<=50K
44,44,Private,Private,67874,172354,Some-college,Bachelors,10,10,Divorced,Divorced,Sales,Adm-clerical,Unmarried,Husband,White,White,Male,Male,0,0,625,0,50,40,United-States,United-States,<=50K,<=50K
38,44,Private,Private,415578,172354,10th,Bachelors,6,10,Married-civ-spouse,Divorced,Craft-repair,Exec-managerial,Husband,Husband,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
30,44,Self-emp-not-inc,Private,370498,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Sales,Exec-managerial,Not-in-family,Not-in-family,White,Black,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
20,44,Private,Private,140513,172354,Some-college,Some-college,10,10,Never-married,Divorced,Adm-clerical,Sales,Own-child,Husband,Black,White,Female,Male,0,0,0,0,25,40,United-States,United-States,<=50K,<=50K
44,44,Self-emp-not-inc,Private,193882,172354,Prof-school,HS-grad,15,10,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Own-child,White,White,Male,Female,0,0,0,0,50,40,United-States,United-States,>50K,<=50K
24,44,Private,Private,289909,172354,HS-grad,HS-grad,9,10,Never-married,Divorced,Machine-op-inspct,Prof-specialty,Not-in-family,Not-in-family,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
26,44,Private,Private,284078,172354,Some-college,Bachelors,10,10,Never-married,Divorced,Transport-moving,Prof-specialty,Not-in-family,Husband,White,White,Male,Female,2354,0,0,0,40,40,United-States,United-States,<=50K,<=50K
42,44,Self-emp-not-inc,Private,83953,172354,Some-college,Bachelors,10,10,Married-civ-spouse,Divorced,Farming-fishing,Adm-clerical,Husband,Own-child,White,White,Male,Male,0,0,0,0,70,40,United-States,United-States,<=50K,>50K
54,44,Private,Private,167380,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,>50K
45,44,State-gov,Private,112761,172354,Some-college,Bachelors,10,10,Divorced,Divorced,Adm-clerical,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,0,0,0,45,40,United-States,United-States,<=50K,>50K
37,44,Private,Private,420040,172354,1st-4th,HS-grad,2,10,Married-civ-spouse,Divorced,Farming-fishing,Craft-repair,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,Mexico,United-States,<=50K,<=50K
30,44,Federal-gov,Private,42900,172354,Bachelors,HS-grad,13,10,Never-married,Divorced,Prof-specialty,Sales,Not-in-family,Not-in-family,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,44,Private,Private,32086,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Craft-repair,Sales,Husband,Husband,White,White,Male,Male,7298,0,0,0,40,40,United-States,United-States,>50K,<=50K
19,44,Private,Local-gov,291181,172354,9th,Bachelors,5,10,Never-married,Divorced,Other-service,Prof-specialty,Own-child,Own-child,White,White,Female,Female,0,0,0,0,50,40,Mexico,United-States,<=50K,>50K
22,44,Private,Private,71009,172354,Assoc-acdm,HS-grad,12,10,Never-married,Divorced,Adm-clerical,?,Not-in-family,Own-child,Asian-Pac-Islander,White,Female,Male,0,0,0,0,40,40,Philippines,United-States,<=50K,>50K
65,44,Federal-gov,Private,200764,172354,HS-grad,Some-college,9,10,Widowed,Divorced,Adm-clerical,Adm-clerical,Not-in-family,Not-in-family,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
52,44,?,Private,133336,172354,10th,HS-grad,6,10,Divorced,Divorced,?,Exec-managerial,Not-in-family,Husband,White,White,Male,Female,0,0,0,0,25,40,United-States,United-States,<=50K,>50K
36,44,Self-emp-not-inc,Private,166193,172354,HS-grad,Some-college,9,10,Married-civ-spouse,Divorced,Sales,Adm-clerical,Husband,Husband,White,White,Male,Male,0,0,0,0,30,40,United-States,United-States,<=50K,<=50K
22,44,Private,Self-emp-not-inc,240229,172354,HS-grad,Bachelors,9,10,Never-married,Divorced,Adm-clerical,Sales,Own-child,Wife,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,>50K
28,44,Private,Local-gov,334032,172354,Assoc-voc,Some-college,11,10,Married-civ-spouse,Divorced,Craft-repair,Other-service,Husband,Not-in-family,White,White,Male,Male,0,0,0,0,50,40,United-States,United-States,<=50K,<=50K
30,44,State-gov,Private,184901,172354,Bachelors,Bachelors,13,10,Married-civ-spouse,Divorced,Exec-managerial,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,0,0,0,40,40,United-States,United-States,>50K,<=50K
47,44,Private,Private,132912,172354,Some-college,HS-grad,10,10,Married-civ-spouse,Divorced,Exec-managerial,Craft-repair,Husband,Unmarried,White,White,Male,Male,0,0,0,0,55,40,United-States,United-States,>50K,<=50K
29,44,Private,?,217290,172354,Some-college,HS-grad,10,10,Never-married,Divorced,Exec-managerial,Sales,Not-in-family,Husband,White,White,Female,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
36,44,Private,Self-emp-not-inc,184655,172354,HS-grad,HS-grad,9,10,Married-civ-spouse,Divorced,Machine-op-inspct,Prof-specialty,Husband,Wife,White,White,Male,Female,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
30,44,Private,Private,242739,172354,Bachelors,HS-grad,13,10,Divorced,Divorced,Sales,Prof-specialty,Own-child,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
52,44,Private,Private,279344,172354,Masters,Bachelors,14,10,Married-civ-spouse,Divorced,Exec-managerial,Prof-specialty,Wife,Unmarried,White,White,Female,Male,15024,0,0,0,60,40,United-States,United-States,>50K,<=50K
62,44,Private,Private,166691,172354,HS-grad,HS-grad,9,10,Divorced,Divorced,Exec-managerial,Sales,Unmarried,Not-in-family,White,White,Female,Male,0,0,0,0,40,40,United-States,United-States,<=50K,<=50K
