age,age_nofnlwgt,workclass,workclass_nofnlwgt,fnlwgt,fnlwgt_nofnlwgt,education,education_nofnlwgt,education_num,education_num_nofnlwgt,marital_status,marital_status_nofnlwgt,occupation,occupation_nofnlwgt,relationship,relationship_nofnlwgt,race,race_nofnlwgt,sex,sex_nofnlwgt,capital_gain,capital_gain_nofnlwgt,capital_loss,capital_loss_nofnlwgt,hours_per_week,hours_per_week_nofnlwgt,native_country,native_country_nofnlwgt,income_per_year,income_per_year_nofnlwgt
60,39,Federal-gov,Private,49921,192779,9th,HS-grad,5,9,Divorced,Married-civ-spouse,Other-service,Transport-moving,Not-in-family,Husband,Black,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
23,39,Private,State-gov,335067,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Exec-managerial,Not-in-family,Husband,White,Black,Male,Male,0,3325,0,0,30,39,United-States,United-States,<=50K,<=50K
47,39,Self-emp-inc,Self-emp-not-inc,209460,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Husband,White,White,Male,Male,4386,3325,0,0,40,39,United-States,United-States,>50K,>50K
20,39,Private,Private,355236,192779,Some-college,Bachelors,10,9,Never-married,Never-married,Exec-managerial,Prof-specialty,Own-child,Own-child,White,White,Female,Female,0,3325,0,0,16,39,United-States,United-States,<=50K,<=50K
50,39,Private,Private,240374,192779,Masters,Some-college,14,9,Married-civ-spouse,Never-married,Exec-managerial,Other-service,Husband,Not-in-family,White,White,Male,Female,0,3325,0,0,50,39,United-States,United-States,>50K,<=50K
29,39,Private,Private,221428,192779,12th,Bachelors,8,9,Married-civ-spouse,Never-married,Sales,Craft-repair,Own-child,Unmarried,Other,White,Male,Female,0,3325,0,0,35,39,United-States,United-States,<=50K,<=50K
37,39,Private,Private,356250,192779,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Exec-managerial,Husband,Husband,Asian-Pac-Islander,White,Male,Male,0,3325,0,0,40,39,South,United-States,<=50K,>50K
20,39,Private,Self-emp-inc,356347,192779,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Adm-clerical,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,3325,0,0,10,39,United-States,United-States,<=50K,<=50K
50,39,Private,Private,245356,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Craft-repair,Husband,Husband,White,White,Male,Male,0,3325,0,0,50,39,United-States,United-States,>50K,>50K
31,39,Self-emp-not-inc,Private,247088,192779,HS-grad,HS-grad,9,9,Separated,Divorced,Craft-repair,Adm-clerical,Own-child,Unmarried,Black,White,Male,Female,0,3325,0,0,50,39,United-States,United-States,<=50K,<=50K
27,39,?,Private,200381,192779,Some-college,HS-grad,10,9,Never-married,Never-married,?,Sales,Own-child,Unmarried,White,Black,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
35,39,Private,Private,300333,192779,Assoc-voc,Bachelors,11,9,Married-civ-spouse,Married-civ-spouse,Sales,Exec-managerial,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,Dominican-Republic,United-States,>50K,<=50K
38,39,Private,Private,109594,192779,Bachelors,Some-college,13,9,Divorced,Married-civ-spouse,Sales,Craft-repair,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,70,39,United-States,United-States,>50K,>50K
24,39,Local-gov,Self-emp-not-inc,221480,192779,Some-college,Some-college,10,9,Married-civ-spouse,Never-married,Adm-clerical,Adm-clerical,Wife,Own-child,White,White,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
29,39,Private,Private,433624,192779,Some-college,HS-grad,10,9,Never-married,Never-married,Adm-clerical,Other-service,Not-in-family,Own-child,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
27,39,Private,State-gov,179681,192779,Assoc-voc,HS-grad,11,9,Married-spouse-absent,Married-civ-spouse,Tech-support,Protective-serv,Own-child,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
21,39,Local-gov,Private,136208,192779,Some-college,Bachelors,10,9,Never-married,Married-civ-spouse,Protective-serv,Other-service,Own-child,Not-in-family,White,White,Male,Male,0,3325,0,0,48,39,United-States,United-States,<=50K,<=50K
64,39,Private,Private,159715,192779,HS-grad,Some-college,9,9,Married-civ-spouse,Never-married,Transport-moving,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,10566,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
33,39,Private,Private,164683,192779,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Transport-moving,Exec-managerial,Own-child,Husband,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
35,39,Private,Private,152307,192779,11th,HS-grad,7,9,Married-civ-spouse,Divorced,Craft-repair,Craft-repair,Husband,Unmarried,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
51,39,Private,Private,256908,192779,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Transport-moving,Prof-specialty,Husband,Wife,White,White,Male,Female,0,3325,0,0,50,39,United-States,United-States,<=50K,>50K
23,39,Private,Private,227943,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Exec-managerial,Craft-repair,Own-child,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
75,39,?,Private,33673,192779,Masters,Some-college,14,9,Widowed,Married-civ-spouse,?,?,Not-in-family,Husband,Amer-Indian-Eskimo,White,Male,Male,0,3325,0,0,26,39,United-States,United-States,<=50K,<=50K
26,39,Private,Private,116991,192779,HS-grad,Assoc-voc,9,9,Never-married,Married-civ-spouse,Farming-fishing,Farming-fishing,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
64,39,Private,Private,96076,192779,Masters,Some-college,14,9,Married-civ-spouse,Never-married,Prof-specialty,Exec-managerial,Husband,Own-child,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
32,39,Self-emp-inc,Self-emp-not-inc,201314,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Divorced,Farming-fishing,Adm-clerical,Husband,Not-in-family,White,White,Male,Male,0,3325,0,0,50,39,United-States,United-States,<=50K,<=50K
17,39,Private,Private,153021,192779,12th,Some-college,8,9,Never-married,Divorced,Sales,Prof-specialty,Own-child,Unmarried,White,White,Female,Female,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
34,39,State-gov,?,334422,192779,Some-college,Some-college,10,9,Divorced,Never-married,Protective-serv,?,Unmarried,Own-child,Black,Black,Male,Male,0,3325,0,0,47,39,United-States,United-States,<=50K,<=50K
37,39,Private,Self-emp-inc,160192,192779,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Craft-repair,Sales,Husband,Not-in-family,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
72,39,?,Private,51216,192779,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,?,Prof-specialty,Husband,Husband,White,White,Male,Male,0,3325,0,0,14,39,United-States,United-States,<=50K,>50K
47,39,Private,?,323212,192779,Some-college,HS-grad,10,9,Separated,Never-married,Prof-specialty,?,Not-in-family,Other-relative,White,Black,Female,Male,0,3325,0,0,50,39,United-States,United-States,<=50K,<=50K
45,39,Self-emp-inc,Private,179030,192779,Bachelors,Some-college,13,9,Married-civ-spouse,Never-married,Other-service,Adm-clerical,Other-relative,Own-child,Asian-Pac-Islander,White,Female,Female,0,3325,0,0,35,39,South,United-States,<=50K,<=50K
23,39,Private,Private,129345,192779,10th,HS-grad,6,9,Never-married,Divorced,Other-service,Handlers-cleaners,Not-in-family,Not-in-family,White,White,Male,Male,0,3325,0,0,50,39,United-States,United-States,<=50K,<=50K
36,39,Private,Private,31023,192779,Masters,Masters,14,9,Married-civ-spouse,Divorced,Exec-managerial,Tech-support,Husband,Unmarried,White,White,Male,Female,0,3325,0,0,50,39,United-States,United-States,>50K,<=50K
62,39,Self-emp-inc,Private,164616,192779,Doctorate,Some-college,16,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Sales,Husband,Husband,White,Black,Male,Male,15024,3325,0,0,45,39,United-States,United-States,>50K,<=50K
34,39,Federal-gov,Private,121093,192779,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Craft-repair,Husband,Own-child,White,White,Male,Male,0,3325,0,0,53,39,United-States,United-States,>50K,<=50K
36,39,Private,Self-emp-not-inc,300373,192779,10th,Bachelors,6,9,Divorced,Married-civ-spouse,Machine-op-inspct,Craft-repair,Unmarried,Husband,Black,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
35,39,Private,Private,95708,192779,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Craft-repair,Husband,Husband,Asian-Pac-Islander,White,Male,Male,7688,3325,0,0,60,39,United-States,United-States,>50K,<=50K
36,39,State-gov,State-gov,235779,192779,Bachelors,HS-grad,13,9,Never-married,Never-married,Exec-managerial,Machine-op-inspct,Not-in-family,Unmarried,White,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
29,39,Private,Private,114158,192779,Bachelors,Assoc-voc,13,9,Never-married,Married-civ-spouse,Tech-support,Other-service,Not-in-family,Husband,White,White,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
54,39,Private,Private,192226,192779,Bachelors,Bachelors,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Exec-managerial,Husband,Own-child,White,White,Male,Female,0,3325,0,0,55,39,United-States,United-States,>50K,<=50K
38,39,Private,Private,166416,192779,HS-grad,11th,9,9,Married-civ-spouse,Never-married,Machine-op-inspct,Other-service,Husband,Own-child,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
27,39,Private,Local-gov,211215,192779,HS-grad,Some-college,9,9,Never-married,Never-married,Adm-clerical,Exec-managerial,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,50,39,United-States,United-States,<=50K,<=50K
26,39,Private,Private,157617,192779,Bachelors,Some-college,13,9,Never-married,Never-married,Sales,Other-service,Own-child,Not-in-family,White,Black,Male,Female,0,3325,0,0,45,39,United-States,United-States,<=50K,<=50K
44,39,Private,?,96170,192779,7th-8th,HS-grad,4,9,Married-civ-spouse,Married-civ-spouse,Transport-moving,?,Husband,Unmarried,White,Black,Male,Female,0,3325,0,0,20,39,United-States,United-States,<=50K,>50K
26,39,Private,Self-emp-not-inc,224045,192779,Assoc-acdm,10th,12,9,Never-married,Married-civ-spouse,Adm-clerical,Sales,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,36,39,United-States,United-States,<=50K,<=50K
42,39,Private,Local-gov,350550,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Divorced,Machine-op-inspct,Other-service,Husband,Unmarried,White,White,Male,Female,0,3325,0,0,45,39,United-States,United-States,<=50K,<=50K
37,39,Self-emp-not-inc,Private,114719,192779,Prof-school,Some-college,15,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Tech-support,Husband,Husband,White,White,Male,Male,15024,3325,0,0,60,39,United-States,United-States,>50K,>50K
26,39,Private,Private,124111,192779,Bachelors,Bachelors,13,9,Never-married,Never-married,Adm-clerical,Farming-fishing,Not-in-family,Not-in-family,White,White,Female,Female,0,3325,0,0,35,39,United-States,United-States,<=50K,<=50K
36,39,Private,?,250224,192779,HS-grad,11th,9,9,Married-civ-spouse,Never-married,Craft-repair,?,Own-child,Own-child,Black,White,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
19,39,?,Private,232060,192779,HS-grad,HS-grad,9,9,Never-married,Separated,?,Other-service,Own-child,Not-in-family,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
44,39,Private,Local-gov,195258,192779,Masters,HS-grad,14,9,Divorced,Married-civ-spouse,Exec-managerial,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,50,39,United-States,United-States,<=50K,>50K
23,39,Private,Private,285775,192779,HS-grad,Bachelors,9,9,Never-married,Married-civ-spouse,Protective-serv,Exec-managerial,Other-relative,Husband,White,White,Male,Male,0,3325,0,0,42,39,United-States,United-States,<=50K,>50K
27,39,Private,Private,146687,192779,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Other-service,Adm-clerical,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
53,39,Private,Local-gov,76128,192779,HS-grad,Bachelors,9,9,Divorced,Never-married,Craft-repair,Prof-specialty,Not-in-family,Not-in-family,Other,White,Male,Female,0,3325,0,0,60,39,Ecuador,United-States,<=50K,<=50K
28,39,Private,Private,241607,192779,HS-grad,HS-grad,9,9,Never-married,Never-married,Farming-fishing,Craft-repair,Not-in-family,Own-child,White,Black,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
22,39,Private,Private,273675,192779,HS-grad,Some-college,9,9,Married-spouse-absent,Widowed,Other-service,Other-service,Other-relative,Not-in-family,Black,White,Female,Female,0,3325,0,0,35,39,Puerto-Rico,United-States,<=50K,<=50K
29,39,Private,Private,210867,192779,11th,HS-grad,7,9,Separated,Married-civ-spouse,Craft-repair,Sales,Unmarried,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,>50K
41,39,Private,Private,144752,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Never-married,Exec-managerial,Craft-repair,Husband,Not-in-family,Amer-Indian-Eskimo,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
34,39,Private,Private,185820,192779,HS-grad,Bachelors,9,9,Married-civ-spouse,Never-married,Sales,Prof-specialty,Wife,Own-child,Black,White,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
42,39,Private,Private,252518,192779,Bachelors,Assoc-voc,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Adm-clerical,Husband,Husband,White,White,Male,Male,0,3325,0,0,70,39,?,United-States,<=50K,<=50K
30,39,Private,Private,123833,192779,9th,HS-grad,5,9,Never-married,Married-civ-spouse,Machine-op-inspct,Craft-repair,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
41,39,Private,Private,291569,192779,Some-college,Some-college,10,9,Married-civ-spouse,Divorced,Sales,Machine-op-inspct,Husband,Unmarried,White,White,Male,Female,0,3325,0,0,43,39,United-States,United-States,<=50K,<=50K
37,39,Private,Private,638116,192779,Bachelors,HS-grad,13,9,Never-married,Never-married,Adm-clerical,Transport-moving,Own-child,Husband,Black,White,Female,Male,0,3325,0,0,32,39,United-States,United-States,<=50K,<=50K
46,39,Private,Private,269045,192779,11th,Some-college,7,9,Widowed,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Not-in-family,Husband,Black,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
46,39,Private,Private,102852,192779,7th-8th,12th,4,9,Divorced,Never-married,Other-service,Craft-repair,Not-in-family,Not-in-family,White,Black,Female,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
30,39,Private,Private,195447,192779,Bachelors,Some-college,13,9,Married-civ-spouse,Never-married,Prof-specialty,Machine-op-inspct,Husband,Not-in-family,White,Black,Male,Female,0,3325,0,0,50,39,United-States,United-States,>50K,<=50K
27,39,Private,Private,173944,192779,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Transport-moving,Not-in-family,Husband,White,White,Male,Male,0,3325,0,0,50,39,United-States,United-States,<=50K,<=50K
25,39,Private,Private,276728,192779,HS-grad,Some-college,9,9,Never-married,Never-married,Handlers-cleaners,Sales,Other-relative,Own-child,Black,White,Female,Male,0,3325,0,0,43,39,United-States,United-States,<=50K,<=50K
21,39,State-gov,Private,173534,192779,Some-college,HS-grad,10,9,Never-married,Never-married,Prof-specialty,Craft-repair,Own-child,Own-child,White,White,Female,Male,0,3325,0,0,40,39,Ecuador,United-States,<=50K,<=50K
23,39,Private,Private,198368,192779,Assoc-acdm,HS-grad,12,9,Never-married,Never-married,Sales,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
18,39,Private,Private,27620,192779,HS-grad,9th,9,9,Never-married,Married-civ-spouse,Exec-managerial,Prof-specialty,Not-in-family,Husband,White,White,Female,Male,0,3325,0,0,30,39,United-States,United-States,<=50K,<=50K
46,39,Local-gov,Private,192235,192779,11th,Bachelors,7,9,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Craft-repair,Husband,Husband,Black,Black,Male,Male,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
27,39,Private,Private,467936,192779,Some-college,HS-grad,10,9,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Husband,Wife,White,White,Male,Female,0,3325,0,0,48,39,Mexico,United-States,<=50K,<=50K
25,39,Private,Private,264136,192779,Bachelors,12th,13,9,Never-married,Never-married,Prof-specialty,Other-service,Not-in-family,Not-in-family,White,White,Male,Female,0,3325,0,0,60,39,United-States,United-States,<=50K,<=50K
61,39,Self-emp-not-inc,?,184009,192779,Bachelors,HS-grad,13,9,Never-married,Never-married,Exec-managerial,?,Not-in-family,Own-child,White,White,Female,Male,0,3325,2444,0,50,39,United-States,United-States,>50K,<=50K
50,39,Private,Private,165001,192779,Masters,Bachelors,14,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Machine-op-inspct,Husband,Husband,White,White,Male,Male,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
66,39,Private,Private,123484,192779,Some-college,HS-grad,10,9,Never-married,Divorced,Adm-clerical,Exec-managerial,Own-child,Not-in-family,White,White,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
26,39,Private,Private,123384,192779,HS-grad,Bachelors,9,9,Widowed,Never-married,Adm-clerical,Exec-managerial,Unmarried,Not-in-family,White,White,Female,Male,0,3325,0,0,20,39,United-States,United-States,<=50K,>50K
50,39,Self-emp-inc,Self-emp-not-inc,235307,192779,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Never-married,Prof-specialty,Farming-fishing,Husband,Not-in-family,White,White,Male,Male,0,3325,0,0,48,39,United-States,United-States,>50K,<=50K
41,39,Private,Private,238384,192779,HS-grad,HS-grad,9,9,Divorced,Never-married,Tech-support,Other-service,Unmarried,Own-child,White,White,Female,Female,0,3325,0,0,40,39,United-States,United-States,<=50K,<=50K
43,39,Self-emp-not-inc,Private,171351,192779,Assoc-acdm,HS-grad,12,9,Married-civ-spouse,Never-married,Craft-repair,Machine-op-inspct,Husband,Not-in-family,White,White,Male,Female,0,3325,0,0,20,39,United-States,United-States,<=50K,<=50K
38,39,State-gov,Private,162424,192779,Bachelors,Bachelors,13,9,Married-civ-spouse,Divorced,Prof-specialty,Sales,Husband,Not-in-family,White,White,Male,Female,0,3325,0,0,40,39,United-States,United-States,>50K,<=50K
20,39,Private,Local-gov,333838,192779,Some-college,Masters,10,9,Never-married,Never-married,Adm-clerical,Prof-specialty,Own-child,Not-in-family,White,White,Male,Female,0,3325,0,0,35,39,United-States,United-States,<=50K,>50K
58,39,Private,Private,100303,192779,Assoc-acdm,Some-college,12,9,Married-civ-spouse,Never-married,Exec-managerial,Tech-support,Husband,Own-child,White,White,Male,Female,0,3325,0,0,42,39,United-States,United-States,>50K,<=50K
