age,age_nomarital_status,workclass,workclass_nomarital_status,fnlwgt,fnlwgt_nomarital_status,education,education_nomarital_status,education_num,education_num_nomarital_status,marital_status,marital_status_nomarital_status,occupation,occupation_nomarital_status,relationship,relationship_nomarital_status,race,race_nomarital_status,sex,sex_nomarital_status,capital_gain,capital_gain_nomarital_status,capital_loss,capital_loss_nomarital_status,hours_per_week,hours_per_week_nomarital_status,native_country,native_country_nomarital_status,income_per_year,income_per_year_nomarital_status
43,25,Private,Self-emp-not-inc,106900,224421,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Farming-fishing,Husband,Unmarried,White,White,Male,Male,0,1151,0,1340,40,64,United-States,United-States,<=50K,<=50K
34,36,Private,State-gov,378723,47022,10th,Bachelors,6,13,Separated,Married-civ-spouse,Exec-managerial,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Male,0,1151,0,1340,45,36,United-States,United-States,<=50K,<=50K
23,29,Private,?,209955,169469,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Sales,?,Own-child,Unmarried,White,White,Male,Female,0,1151,0,1340,40,28,United-States,United-States,<=50K,<=50K
38,18,Private,Private,312766,269068,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Other-service,Wife,Not-in-family,White,White,Female,Male,0,1151,0,1340,40,24,United-States,United-States,>50K,<=50K
59,29,Private,Private,70857,301628,HS-grad,Some-college,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Sales,Husband,Not-in-family,White,Other,Male,Male,0,1151,0,1340,40,49,United-States,?,>50K,<=50K
22,45,Private,Private,238917,215074,11th,HS-grad,7,9,Never-married,Married-civ-spouse,Craft-repair,Adm-clerical,Unmarried,Own-child,White,White,Male,Male,0,1151,0,1340,40,24,El-Salvador,United-States,<=50K,<=50K
50,72,State-gov,?,53497,124569,Masters,10th,14,5,Married-civ-spouse,Married-civ-spouse,Prof-specialty,?,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,46,3,United-States,United-States,>50K,<=50K
44,49,Private,Private,283174,185369,Bachelors,Masters,13,13,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Adm-clerical,Husband,Other-relative,White,White,Male,Female,0,1151,0,1755,40,36,United-States,United-States,>50K,>50K
60,49,?,Private,190497,156953,7th-8th,Some-college,4,9,Married-civ-spouse,Married-civ-spouse,?,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,>50K
56,39,State-gov,Private,104447,124569,Some-college,Some-college,10,9,Divorced,Married-civ-spouse,Adm-clerical,?,Not-in-family,Own-child,White,White,Female,Female,0,1151,2339,1340,40,36,United-States,United-States,<=50K,<=50K
36,25,Private,Private,73023,269068,HS-grad,Assoc-voc,9,11,Divorced,Married-civ-spouse,Machine-op-inspct,Machine-op-inspct,Not-in-family,Not-in-family,White,White,Male,Female,2202,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
20,18,Private,Private,177896,156953,HS-grad,12th,9,7,Never-married,Married-civ-spouse,Handlers-cleaners,Sales,Other-relative,Not-in-family,Black,White,Male,Male,0,1151,0,1340,40,24,United-States,United-States,<=50K,<=50K
38,39,Self-emp-not-inc,Private,349951,195602,HS-grad,10th,9,5,Married-civ-spouse,Married-civ-spouse,Sales,Transport-moving,Husband,Not-in-family,White,Black,Male,Male,4508,1151,0,1340,55,36,United-States,United-States,<=50K,>50K
29,45,Private,Private,80179,175109,HS-grad,HS-grad,9,9,Separated,Married-civ-spouse,Sales,Adm-clerical,Not-in-family,Not-in-family,White,White,Male,Male,0,1151,0,1340,50,36,United-States,United-States,<=50K,>50K
32,45,State-gov,Private,308955,117503,Assoc-acdm,HS-grad,12,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Adm-clerical,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,20,36,United-States,United-States,<=50K,<=50K
36,62,Private,Private,126896,180280,Some-college,10th,10,5,Divorced,Married-civ-spouse,Exec-managerial,Other-service,Unmarried,Own-child,White,White,Female,Female,0,1151,0,1340,35,36,United-States,United-States,<=50K,>50K
19,49,State-gov,Private,116385,149049,Assoc-acdm,Some-college,12,15,Never-married,Married-civ-spouse,Adm-clerical,Prof-specialty,Own-child,Unmarried,White,White,Female,Male,0,1151,0,1340,18,36,United-States,United-States,<=50K,>50K
37,52,State-gov,State-gov,172425,141580,HS-grad,Masters,9,13,Divorced,Married-civ-spouse,Other-service,Prof-specialty,Unmarried,Not-in-family,White,White,Female,Male,0,1151,0,1340,40,31,United-States,United-States,<=50K,>50K
22,22,Private,Private,106615,47022,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Exec-managerial,Craft-repair,Own-child,Not-in-family,White,White,Female,Male,0,1151,0,1340,15,40,United-States,United-States,<=50K,<=50K
42,22,Private,State-gov,261929,47022,Bachelors,Some-college,13,9,Married-civ-spouse,Married-civ-spouse,Sales,Other-service,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,45,24,United-States,United-States,>50K,<=50K
22,36,Private,Private,163870,240467,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,Adm-clerical,Exec-managerial,Own-child,Unmarried,White,White,Male,Female,0,4934,0,1340,20,43,United-States,United-States,<=50K,>50K
35,39,Self-emp-inc,Federal-gov,242080,62539,Bachelors,Prof-school,13,15,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Male,7298,1151,0,1340,45,49,United-States,United-States,>50K,>50K
21,29,Private,Private,30796,301628,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,Other-service,Sales,Own-child,Not-in-family,White,Asian-Pac-Islander,Female,Female,0,1151,0,1340,25,36,United-States,India,<=50K,<=50K
43,25,Self-emp-not-inc,Private,207578,164018,Doctorate,Bachelors,16,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1755,42,40,United-States,United-States,>50K,<=50K
22,25,?,Private,140001,149049,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,?,Exec-managerial,Own-child,Unmarried,White,Black,Male,Female,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
18,42,Private,Private,217942,408318,11th,7th-8th,7,13,Never-married,Married-civ-spouse,Other-service,Transport-moving,Own-child,Not-in-family,White,White,Male,Male,0,1151,0,1340,24,46,United-States,United-States,<=50K,<=50K
28,55,Private,Private,301010,408318,11th,HS-grad,7,9,Never-married,Married-civ-spouse,Other-service,Adm-clerical,Not-in-family,Unmarried,Black,White,Male,Female,0,1151,0,1340,40,64,United-States,United-States,<=50K,<=50K
20,29,?,Private,222007,215074,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,?,Adm-clerical,Own-child,Unmarried,White,White,Male,Female,0,1151,0,1340,24,40,United-States,Philippines,<=50K,<=50K
32,52,Private,Private,72630,124569,Doctorate,10th,16,5,Never-married,Married-civ-spouse,Prof-specialty,Craft-repair,Not-in-family,Own-child,White,Black,Male,Female,3325,1151,0,1340,45,36,United-States,United-States,<=50K,>50K
49,18,Local-gov,Private,204377,27444,11th,Some-college,7,9,Divorced,Married-civ-spouse,Other-service,Other-service,Own-child,Unmarried,White,White,Female,Male,0,1151,0,1340,60,14,United-States,Canada,<=50K,<=50K
38,25,Local-gov,Private,189614,35854,Some-college,Assoc-voc,10,11,Married-civ-spouse,Married-civ-spouse,Adm-clerical,Craft-repair,Wife,Not-in-family,White,White,Female,Female,0,1151,0,1340,40,36,United-States,Canada,<=50K,<=50K
21,29,Private,Private,100345,185369,HS-grad,Assoc-acdm,9,11,Never-married,Married-civ-spouse,Machine-op-inspct,Sales,Own-child,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,43,United-States,United-States,<=50K,<=50K
22,29,Private,Private,163687,104879,10th,Bachelors,6,13,Never-married,Married-civ-spouse,Sales,Sales,Own-child,Not-in-family,White,White,Male,Male,0,1151,0,1340,15,46,United-States,United-States,<=50K,<=50K
34,59,Local-gov,Private,174215,124569,Masters,11th,14,7,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Sales,Wife,Not-in-family,White,White,Female,Male,7688,1151,0,1340,35,36,United-States,United-States,>50K,>50K
32,36,Private,Local-gov,37646,231793,Some-college,Bachelors,10,13,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Prof-specialty,Husband,Not-in-family,White,White,Male,Female,0,14084,0,1340,45,43,United-States,United-States,<=50K,>50K
33,25,Private,Private,84154,76612,Some-college,11th,10,7,Married-civ-spouse,Married-civ-spouse,Tech-support,Sales,Husband,Own-child,White,White,Male,Female,0,1151,0,1340,20,36,United-States,United-States,<=50K,<=50K
41,25,Private,Private,116493,111385,Some-college,Some-college,10,9,Divorced,Married-civ-spouse,Sales,Craft-repair,Not-in-family,Not-in-family,White,White,Male,Female,0,1151,0,1340,52,49,United-States,United-States,<=50K,<=50K
38,49,Private,State-gov,259972,104879,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,>50K
58,39,State-gov,Self-emp-not-inc,185338,27444,Bachelors,Some-college,13,9,Widowed,Married-civ-spouse,Tech-support,Farming-fishing,Unmarried,Other-relative,White,White,Female,Male,0,4934,0,1340,40,54,United-States,United-States,>50K,<=50K
44,45,Private,Private,99212,111385,Some-college,7th-8th,10,3,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Craft-repair,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,35,40,United-States,United-States,<=50K,<=50K
61,36,Private,Private,54780,149049,Bachelors,Assoc-voc,13,11,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Other-service,Husband,Unmarried,White,Black,Male,Female,0,1151,0,1340,40,36,United-States,United-States,>50K,<=50K
35,22,Private,?,393673,286146,Some-college,Some-college,10,9,Never-married,Married-civ-spouse,Tech-support,?,Other-relative,Own-child,White,White,Female,Male,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
36,36,Private,?,66687,286146,HS-grad,11th,9,7,Married-civ-spouse,Married-civ-spouse,Sales,?,Husband,Not-in-family,White,White,Male,Female,0,14084,0,1340,50,70,United-States,United-States,<=50K,<=50K
44,39,Private,Private,133986,111385,Some-college,HS-grad,10,9,Married-spouse-absent,Married-civ-spouse,Adm-clerical,Handlers-cleaners,Unmarried,Not-in-family,White,Black,Female,Male,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
35,49,Private,Private,248694,149049,HS-grad,HS-grad,9,13,Divorced,Married-civ-spouse,Craft-repair,Exec-managerial,Not-in-family,Other-relative,White,White,Male,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,>50K
43,29,Private,Private,212888,35854,Bachelors,Bachelors,13,13,Divorced,Married-civ-spouse,Prof-specialty,Prof-specialty,Not-in-family,Not-in-family,White,White,Female,Female,0,1151,0,1340,38,46,United-States,United-States,<=50K,<=50K
51,42,Self-emp-inc,Local-gov,304955,117503,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Unmarried,White,White,Male,Female,7688,1151,0,1340,50,36,United-States,United-States,>50K,<=50K
23,39,Private,Self-emp-not-inc,172232,269068,HS-grad,Assoc-acdm,9,11,Never-married,Married-civ-spouse,Farming-fishing,Transport-moving,Not-in-family,Not-in-family,White,Black,Male,Female,0,1151,0,1340,53,54,United-States,United-States,<=50K,<=50K
59,36,Private,Private,32446,175109,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Other-service,Handlers-cleaners,Husband,Unmarried,White,White,Male,Male,0,1151,0,1340,40,54,United-States,United-States,<=50K,<=50K
18,49,Private,Private,182701,164018,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Other-service,Machine-op-inspct,Own-child,Other-relative,White,White,Female,Female,0,1151,0,1340,12,36,Mexico,United-States,<=50K,<=50K
23,25,Private,Private,164920,210844,Some-college,HS-grad,10,9,Never-married,Married-civ-spouse,Machine-op-inspct,Handlers-cleaners,Own-child,Not-in-family,White,Black,Female,Male,0,1151,0,1340,15,40,Germany,Italy,<=50K,<=50K
24,18,Private,Self-emp-inc,274424,175109,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Tech-support,Machine-op-inspct,Unmarried,Unmarried,White,White,Female,Female,1831,1151,0,1340,40,31,United-States,United-States,<=50K,<=50K
57,45,Private,Private,176904,35854,10th,Some-college,6,9,Divorced,Married-civ-spouse,Craft-repair,Other-service,Unmarried,Unmarried,White,White,Male,Female,0,1151,0,1340,40,8,United-States,?,<=50K,<=50K
28,25,Private,Private,217530,133166,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,Exec-managerial,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Male,0,1151,0,1340,35,40,United-States,United-States,<=50K,<=50K
59,29,Private,Private,318450,195602,Bachelors,Bachelors,13,13,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Craft-repair,Husband,Other-relative,White,Asian-Pac-Islander,Male,Female,0,1151,0,1340,50,28,United-States,United-States,>50K,<=50K
39,22,Private,Private,210945,185369,HS-grad,Some-college,9,9,Never-married,Married-civ-spouse,Adm-clerical,Other-service,Not-in-family,Unmarried,White,White,Male,Male,0,1151,0,1340,48,40,United-States,United-States,<=50K,<=50K
26,36,Private,Federal-gov,181838,215074,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Exec-managerial,Husband,Other-relative,White,White,Male,Female,0,1151,0,1340,50,46,United-States,United-States,<=50K,<=50K
17,42,Private,Federal-gov,91931,205359,11th,HS-grad,7,9,Never-married,Married-civ-spouse,Sales,Adm-clerical,Own-child,Own-child,White,White,Female,Male,0,1151,0,1340,23,40,United-States,United-States,<=50K,<=50K
45,18,Self-emp-not-inc,Private,123681,180280,Prof-school,HS-grad,15,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,1151,0,1340,40,28,United-States,United-States,>50K,<=50K
64,45,Local-gov,Private,181628,195602,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Prof-specialty,Sales,Wife,Own-child,White,White,Female,Female,0,1151,0,1340,20,40,United-States,United-States,<=50K,<=50K
72,59,?,Private,305145,231793,Bachelors,HS-grad,13,9,Widowed,Married-civ-spouse,?,Other-service,Not-in-family,Not-in-family,White,White,Male,Female,0,1151,0,1340,4,40,United-States,United-States,<=50K,>50K
55,22,Private,?,174533,185369,Masters,Assoc-acdm,14,11,Never-married,Married-civ-spouse,Prof-specialty,?,Not-in-family,Not-in-family,White,White,Female,Male,0,1151,0,1340,40,49,United-States,United-States,<=50K,<=50K
47,36,Private,Private,94342,301628,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Craft-repair,Other-service,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,16,49,United-States,United-States,<=50K,<=50K
43,59,Private,Private,215624,149049,Some-college,10th,10,5,Married-civ-spouse,Married-civ-spouse,Handlers-cleaners,Handlers-cleaners,Husband,Not-in-family,Asian-Pac-Islander,Black,Male,Male,0,1151,0,1340,40,36,Vietnam,United-States,<=50K,<=50K
46,25,Self-emp-not-inc,Local-gov,112485,215074,HS-grad,Some-college,9,9,Divorced,Married-civ-spouse,Other-service,Adm-clerical,Unmarried,Not-in-family,White,White,Female,Female,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
54,55,Private,Local-gov,27484,149049,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Exec-managerial,Prof-specialty,Husband,Not-in-family,White,Asian-Pac-Islander,Male,Female,0,1151,0,1340,40,31,United-States,India,>50K,<=50K
26,52,Private,Private,186454,133166,Bachelors,1st-4th,13,1,Never-married,Married-civ-spouse,Prof-specialty,Craft-repair,Not-in-family,Not-in-family,Asian-Pac-Islander,White,Male,Female,4650,1151,0,1340,40,36,Vietnam,United-States,<=50K,<=50K
28,25,State-gov,Private,187746,117503,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Prof-specialty,Exec-managerial,Not-in-family,Not-in-family,White,White,Female,Female,0,1151,1669,1340,40,40,United-States,United-States,<=50K,<=50K
57,45,Private,Private,358628,76612,Assoc-voc,7th-8th,11,3,Divorced,Married-civ-spouse,Adm-clerical,Machine-op-inspct,Unmarried,Not-in-family,White,Black,Female,Female,0,1151,0,1340,40,31,United-States,United-States,<=50K,<=50K
35,18,Private,Local-gov,295939,35854,HS-grad,HS-grad,9,9,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Other-service,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,31,United-States,United-States,<=50K,<=50K
61,29,Self-emp-not-inc,Self-emp-not-inc,127198,35854,HS-grad,12th,9,7,Married-civ-spouse,Married-civ-spouse,Craft-repair,Other-service,Husband,Unmarried,White,White,Male,Female,0,1151,0,1340,40,28,Germany,United-States,<=50K,<=50K
48,42,Private,Private,81497,195602,Some-college,10th,10,5,Divorced,Married-civ-spouse,Exec-managerial,Adm-clerical,Not-in-family,Not-in-family,White,Black,Female,Male,0,1151,0,1340,65,36,United-States,United-States,<=50K,<=50K
30,62,Self-emp-not-inc,Local-gov,143078,149049,Bachelors,Some-college,13,9,Divorced,Married-civ-spouse,Sales,Exec-managerial,Not-in-family,Not-in-family,White,White,Male,Female,0,1151,2444,1340,55,31,United-States,United-States,>50K,<=50K
70,22,Self-emp-not-inc,Self-emp-not-inc,177806,141580,Assoc-voc,Some-college,11,9,Married-civ-spouse,Married-civ-spouse,Farming-fishing,?,Husband,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
30,25,Local-gov,Private,210926,62539,9th,HS-grad,5,9,Divorced,Married-civ-spouse,Farming-fishing,Handlers-cleaners,Unmarried,Own-child,White,Asian-Pac-Islander,Female,Female,0,1151,0,1340,40,36,Mexico,Philippines,<=50K,<=50K
34,36,Private,Self-emp-not-inc,195144,215074,HS-grad,HS-grad,9,9,Never-married,Married-civ-spouse,Exec-managerial,Machine-op-inspct,Not-in-family,Unmarried,White,White,Female,Male,0,14084,0,1340,40,40,United-States,United-States,<=50K,>50K
26,18,Private,Private,252563,169469,Bachelors,HS-grad,13,9,Never-married,Married-civ-spouse,Exec-managerial,Adm-clerical,Not-in-family,Unmarried,White,White,Female,Female,0,1151,0,1340,40,40,United-States,United-States,<=50K,<=50K
41,45,Self-emp-not-inc,Private,170785,370045,12th,10th,8,5,Divorced,Married-civ-spouse,Craft-repair,Sales,Unmarried,Not-in-family,White,White,Male,Male,0,1151,0,1340,40,54,United-States,United-States,<=50K,<=50K
19,29,Private,Local-gov,111232,344073,Some-college,Bachelors,10,13,Never-married,Married-civ-spouse,Handlers-cleaners,Prof-specialty,Not-in-family,Not-in-family,White,Black,Male,Female,0,1151,0,1340,30,40,United-States,Germany,<=50K,<=50K
59,32,Private,Private,59584,111385,HS-grad,Bachelors,9,13,Married-civ-spouse,Married-civ-spouse,Machine-op-inspct,Prof-specialty,Husband,Own-child,Black,White,Male,Female,0,1151,0,1340,40,36,United-States,United-States,<=50K,>50K
48,18,Private,Private,148254,62539,Bachelors,HS-grad,13,9,Married-civ-spouse,Married-civ-spouse,Other-service,Sales,Wife,Unmarried,White,Asian-Pac-Islander,Female,Female,0,1151,1902,1340,40,24,?,Philippines,>50K,<=50K
30,55,Local-gov,State-gov,19302,27444,HS-grad,Masters,9,13,Married-civ-spouse,Married-civ-spouse,Craft-repair,Prof-specialty,Husband,Not-in-family,White,Black,Male,Male,4386,1151,0,1340,70,43,Germany,United-States,>50K,>50K
52,39,Private,Private,285224,98561,HS-grad,Assoc-voc,9,11,Married-civ-spouse,Married-civ-spouse,Craft-repair,Adm-clerical,Husband,Not-in-family,White,White,Male,Female,0,14084,0,1340,32,40,United-States,United-States,<=50K,>50K
