sex,sex_norace,age,age_norace,age_cat,age_cat_norace,race,race_norace,juv_fel_count,juv_fel_count_norace,juv_misd_count,juv_misd_count_norace,juv_other_count,juv_other_count_norace,priors_count,priors_count_norace,c_charge_degree,c_charge_degree_norace,c_charge_desc,c_charge_desc_norace,decile_score,decile_score_norace,score_text,score_text_norace
Male,Male,46,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Pos Cannabis W/Intent Sel/Del,Possession of Cocaine,7,6,Low,Medium
Male,Male,44,42,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,1,7,1,F,F,Poss of Cocaine W/I/D/S 1000FT Park,Burglary Structure Unoccup,6,6,Low,Low
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,8,4,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),7,6,High,Low
Male,Male,61,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,47,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,27,26,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Battery,Battery,1,1,Low,Low
Female,Female,31,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,M,F,Battery,Battery,5,4,Low,Medium
Male,Male,26,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,9,4,M,M,Violation Of Boater Safety Id,Driving While License Revoked,4,4,High,Low
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,5,4,Low,Medium
Female,Female,21,20,Less than 25,25 - 45,African-American,African-American,0,1,3,0,1,1,4,1,M,M,arrest case no charge,Battery,8,8,Medium,High
Male,Male,23,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Leave Acc/Attend Veh/More $50,Battery,4,4,Medium,Low
Male,Male,30,32,25 - 45,25 - 45,Other,African-American,0,1,1,0,1,1,3,4,M,F,Battery,Battery,1,1,Low,Low
Female,Female,45,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,False Motor Veh Insurance Card,Battery,3,3,Low,Low
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Battery,Battery,5,4,Low,Medium
Female,Female,62,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,F,Lve/Scen/Acc/Veh/Prop/Damage,Possess Cannabis/20 Grams Or Less,1,1,Low,Low
Male,Male,48,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cocaine,Battery,3,3,Low,Low
Male,Male,53,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,M,M,DWLS Susp/Cancel Revoked,Battery,1,1,Low,Low
Male,Male,62,58,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,3,1,M,M,DUI Property Damage/Injury,DUI Property Damage/Injury,3,3,Low,Low
Male,Male,28,26,25 - 45,25 - 45,African-American,African-American,1,1,1,0,0,1,5,1,F,F,Aggrav Stalking After Injunctn,Battery,10,9,Medium,High
Male,Male,35,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,2,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Medium
Female,Male,56,53,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,2,1,M,F,Viol Injunction Protect Dom Vi,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Aggrav Child Abuse-Agg Battery,Battery,8,8,Medium,High
Male,Male,35,32,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,4,1,M,M,Driving License Suspended,"Poss3,4 Methylenedioxymethcath",5,4,Low,Medium
Male,Male,22,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,3,3,Medium,Low
Female,Female,32,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,M,Uttering Forged Bills,Battery,2,1,Low,Low
Female,Female,33,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,6,6,Low,Medium
Male,Male,38,37,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,2,1,F,F,Felony Driving While Lic Suspd,arrest case no charge,3,3,Low,Low
Male,Male,53,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,32,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,61,53,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,DUI Level 0.15 Or Minor In Veh,DUI Level 0.15 Or Minor In Veh,1,1,Low,Low
Male,Male,21,20,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,10,9,Low,High
Male,Male,69,67,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,22,8,M,M,Assault,Neglect Child / No Bodily Harm,5,4,Medium,Low
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Driving Under The Influence,Driving Under The Influence,4,4,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,9,4,F,F,Poss of Firearm by Convic Felo,Battery,10,9,High,High
Male,Male,21,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,4,4,Medium,Low
Male,Male,41,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,DUI Property Damage/Injury,arrest case no charge,2,1,Low,Low
Male,Male,45,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Driving While License Revoked,arrest case no charge,6,6,Low,Medium
Male,Male,31,32,25 - 45,25 - 45,African-American,African-American,0,1,1,0,3,1,10,4,F,F,Driving While License Revoked,Possession of Cocaine,5,4,High,Medium
Male,Male,22,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Battery On 65/Older,Battery,3,3,Low,Low
Female,Female,54,47,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Agg Battery Grt/Bod/Harm,Agg Battery Grt/Bod/Harm,3,3,Low,Low
Male,Male,50,42,Greater than 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,37,37,25 - 45,25 - 45,Other,African-American,2,1,0,0,0,1,11,15,F,F,Pos Cannabis W/Intent Sel/Del,Battery,3,3,High,Low
Male,Male,30,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,False Imprisonment,False Imprisonment,3,3,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,11,4,F,F,arrest case no charge,arrest case no charge,8,8,High,Low
Female,Female,59,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,2,1,Low,Low
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,13,4,F,F,Driving While License Revoked,Driving While License Revoked,8,8,High,High
Male,Male,67,67,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,0,1,F,F,Solicitation On Felony 3 Deg,Battery,1,1,Low,Low
Male,Male,30,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,13,8,F,F,Poss Pyrrolidinovalerophenone,Battery,8,8,High,High
Male,Male,45,42,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,8,4,F,F,Felony Petit Theft,Felony Petit Theft,6,6,Medium,Medium
Male,Male,22,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,1,1,0,1,F,F,Carjacking w/o Deadly Weapon,Battery,3,3,Low,Low
Male,Male,41,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,8,4,F,F,Driving While License Revoked,Driving While License Revoked,1,1,Medium,Low
Female,Female,37,37,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,13,4,F,M,Felony Driving While Lic Suspd,Felony Driving While Lic Suspd,6,6,High,Medium
Male,Male,19,20,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Pos Cannabis W/Intent Sel/Del,Battery,4,4,Low,Low
Male,Male,45,42,Greater than 45,Less than 25,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,arrest case no charge,arrest case no charge,2,1,Low,Low
Female,Female,33,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Possession of Cocaine,Possession of Cocaine,9,9,Medium,Low
Male,Male,52,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,7,1,F,F,Felony Petit Theft,Felony Petit Theft,5,4,Low,Medium
Female,Female,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Possession Of Alprazolam,Possession Of Alprazolam,6,6,Medium,Low
Male,Male,43,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,6,1,M,M,arrest case no charge,Battery,10,9,Low,High
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,1,1,0,0,0,1,3,1,F,M,Felony Battery w/Prior Convict,Grand Theft in the 3rd Degree,10,9,Low,High
Male,Male,38,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Resist Officer w/Violence,Resist Officer w/Violence,1,1,Low,Low
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Felony Driving While Lic Suspd,Felony Driving While Lic Suspd,2,1,Low,Low
Male,Male,40,42,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,1,1,F,F,Felony Battery (Dom Strang),Burglary Structure Unoccup,1,1,Low,Low
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,1,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,5,4,Medium,Low
Male,Male,44,42,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Use of Anti-Shoplifting Device,Battery,1,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Cannabis,arrest case no charge,2,1,Low,Low
Male,Male,49,42,Greater than 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Resist Officer w/Violence,Battery,1,1,Low,Low
Male,Male,67,58,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,DUI- Enhanced,Possession of Cocaine,1,1,Low,Low
Male,Male,59,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,14,4,F,F,Possession of Cocaine,Battery,8,8,Medium,Low
Male,Male,31,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,6,4,M,M,DUI Property Damage/Injury,Battery,7,6,Medium,Medium
Female,Male,50,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,Possession of Cocaine,Felony Driving While Lic Suspd,1,1,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,7,1,F,F,Driving While License Revoked,Battery,3,3,Medium,Low
Male,Male,28,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,M,F,Assault,Assault,2,1,Low,Low
Male,Male,55,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,F,DUI- Enhanced,arrest case no charge,1,1,Low,Low
Male,Male,42,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,3,3,Low,Low
Male,Male,44,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,M,Aggrav Child Abuse-Causes Harm,Battery,1,1,Low,Low
Male,Male,29,26,25 - 45,25 - 45,Hispanic,African-American,0,1,1,0,0,1,17,15,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),6,6,High,Medium
Male,Male,96,67,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,2,1,F,F,Aggravated Assault W/Dead Weap,Aggravated Assault W/Dead Weap,2,1,Low,Low
Male,Male,27,26,25 - 45,25 - 45,Hispanic,African-American,0,1,1,0,1,1,8,4,F,F,Possession Of Alprazolam,"Poss3,4 Methylenedioxymethcath",5,4,High,Medium
Male,Male,31,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,M,Petit Theft $100- $300,Battery,5,4,Low,Medium
Male,Male,24,26,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Robbery Sudd Snatch No Weapon,Battery,3,3,Medium,Low
Male,Male,48,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,2,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,41,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Grand Theft Firearm,Battery,1,1,Low,Low
Male,Male,42,42,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Imperson Public Officer or Emplyee,Battery,5,4,Low,Medium
Male,Male,29,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Resist/Obstruct W/O Violence,Grand Theft in the 3rd Degree,5,4,Low,Low
Male,Male,26,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,2,1,Low,Low
Female,Female,27,26,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,54,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,1,1,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Burglary Dwelling Occupied,Burglary Dwelling Occupied,6,6,Low,Low
Male,Male,27,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,arrest case no charge,arrest case no charge,6,6,Low,Medium
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Burglary Unoccupied Dwelling,Assault,7,6,Medium,Low
Male,Male,27,26,25 - 45,25 - 45,Caucasian,African-American,0,1,1,0,1,1,7,4,M,M,Battery,Battery,9,9,Medium,High
Male,Male,54,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Petit Theft $100- $300,Battery,1,1,Low,Low
Male,Male,29,26,25 - 45,25 - 45,Other,African-American,0,1,0,0,0,1,2,1,F,F,Felony Driving While Lic Suspd,Felony Driving While Lic Suspd,2,1,Low,Low
Male,Male,39,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,1,1,Low,Low
Female,Male,33,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Susp Drivers Lic 1st Offense,Felony Petit Theft,1,1,Low,Low
Female,Female,40,37,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,7,4,F,F,arrest case no charge,arrest case no charge,2,1,Low,Low
Female,Female,35,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,4,4,Low,Low
Male,Male,28,26,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,2,1,Low,Low
Male,Male,53,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,8,8,Low,Low
Male,Male,33,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,1,1,M,M,Driving Under The Influence,Grand Theft in the 3rd Degree,4,4,Low,Low
Male,Male,28,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Possession of Codeine,Battery,7,6,Low,Low
Female,Female,45,42,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,Possession Of Methamphetamine,arrest case no charge,3,3,Low,Low
Male,Male,23,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,4,1,4,1,F,F,Poss Pyrrolidinovalerophenone,Grand Theft in the 3rd Degree,6,6,Medium,Medium
Female,Female,52,47,Greater than 45,Greater than 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Driving Under The Influence,Driving Under The Influence,1,1,Low,Low
Male,Male,26,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Battery,Grand Theft in the 3rd Degree,2,1,Low,Low
Male,Male,28,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,4,1,F,F,Possession Of Heroin,Grand Theft in the 3rd Degree,4,4,Low,Low
Female,Female,33,32,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,F,F,arrest case no charge,arrest case no charge,4,4,Low,Low
Male,Male,23,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,1,1,3,1,F,F,arrest case no charge,arrest case no charge,4,4,Medium,Low
Male,Male,31,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,1,1,3,1,M,M,Driving Under The Influence,arrest case no charge,4,4,Low,Low
Male,Male,24,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,2,1,3,1,F,F,Tamper With Witness/Victim/CI,Tamper With Witness/Victim/CI,4,4,Medium,Low
Male,Male,37,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,2,1,M,M,Driving License Suspended,Aggravated Battery / Pregnant,1,1,Low,Low
Male,Male,26,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,0,1,M,M,Driving Under The Influence,Driving Under The Influence,2,1,Low,Low
Male,Male,33,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,6,1,F,F,Pos Cannabis W/Intent Sel/Del,Pos Cannabis W/Intent Sel/Del,6,6,Medium,Low
Male,Male,47,47,Greater than 45,Greater than 45,Hispanic,African-American,0,1,0,0,0,1,0,1,M,M,Exposes Culpable Negligence,Battery,1,1,Low,Low
Male,Male,23,20,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Grand Theft in the 3rd Degree,Grand Theft in the 3rd Degree,5,4,Low,Medium
Male,Male,27,26,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,1,1,F,F,arrest case no charge,arrest case no charge,3,3,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,1,0,0,1,10,4,F,F,arrest case no charge,arrest case no charge,9,9,High,Low
Male,Male,26,26,25 - 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,13,4,M,M,Battery,Battery,10,9,High,Low
Male,Male,35,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Aggravated Battery,Aggravated Assault W/dead Weap,3,3,Low,Low
Male,Male,20,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,M,M,Prowling/Loitering,Battery,4,4,High,Low
Male,Male,24,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,3,1,M,M,Disorderly Conduct,"Poss3,4 Methylenedioxymethcath",8,8,Medium,High
Male,Male,31,32,25 - 45,25 - 45,African-American,African-American,0,1,2,0,0,1,8,4,M,M,Battery,Battery,10,9,High,High
Male,Male,55,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Pos Cannabis W/Intent Sel/Del,arrest case no charge,1,1,Low,Low
Male,Male,44,42,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,6,4,F,F,arrest case no charge,arrest case no charge,6,6,Low,Medium
Male,Male,41,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,25,15,F,F,Possession of Cocaine,Possession of Cocaine,9,9,High,Low
Male,Male,56,53,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,9,4,M,M,arrest case no charge,Grand Theft in the 3rd Degree,8,8,Medium,High
Male,Male,21,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,1,1,F,F,Burglary Unoccupied Dwelling,Possession of Cocaine,3,3,Medium,Low
Male,Male,39,37,25 - 45,25 - 45,Caucasian,African-American,0,1,0,0,0,1,2,1,M,M,Battery,Battery,1,1,Low,Low
Male,Male,31,32,25 - 45,25 - 45,Hispanic,African-American,0,1,0,0,0,1,0,1,F,F,Tampering With Physical Evidence,Tampering With Physical Evidence,2,1,Low,Low
Female,Female,28,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,3,1,F,F,Aggravated Battery,Battery,5,4,Low,Low
Male,Male,30,32,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Possession of Oxycodone,arrest case no charge,2,1,Low,Low
Female,Female,19,20,Less than 25,Less than 25,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Exposes Culpable Negligence,Battery,8,8,Medium,Low
Male,Male,20,20,Less than 25,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,M,M,Battery,Battery,4,4,Low,Low
Male,Male,51,47,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,8,4,M,M,Petit Theft $100- $300,Battery,6,6,Medium,Low
Male,Male,27,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Possession Of Methamphetamine,Driving While License Revoked,3,3,Medium,Low
Male,Male,26,26,25 - 45,25 - 45,African-American,African-American,0,1,0,0,2,1,0,1,F,F,Traffick Amphetamine 28g><200g,Felony Petit Theft,5,4,Low,Low
Male,Male,23,20,Less than 25,Less than 25,Caucasian,African-American,0,1,0,0,0,1,3,1,M,M,Petit Theft,Battery,8,8,Medium,High
Male,Male,37,37,25 - 45,25 - 45,African-American,African-American,0,1,0,0,0,1,5,1,F,F,Possession of Cocaine,Possession of Cocaine,6,6,Low,Medium
Male,Male,48,42,Greater than 45,Greater than 45,African-American,African-American,0,1,0,0,0,1,0,1,F,F,Felony Battery (Dom Strang),Felony Battery (Dom Strang),1,1,Low,Low
